"","Position","C.T","G.A"
"1",1,0.900698847529301,0
"2",2,0.872145139276111,0
"3",3,0.839853398024427,0
"4",4,0.805400148848282,0
"5",5,0.770843770693971,0
"6",6,0.738255048465063,0
"7",7,0.709247112694017,0
"8",8,0.684714728911018,0
"9",9,0.664843287108609,0
"10",10,0.649298757213497,0
"11",11,0.637465684824454,0
"12",12,0.628642512993995,0
"13",-12,0.628642512993995,0
"14",-11,0.637465684824454,0
"15",-10,0.649298757213497,0
"16",-9,0.664843287108609,0
"17",-8,0.684714728911018,0
"18",-7,0.709247112694017,0
"19",-6,0.738255048465063,0
"20",-5,0.770843770693971,0
"21",-4,0.805400148848282,0
"22",-3,0.839853398024427,0
"23",-2,0.872145139276111,0
"24",-1,0.900698847529301,0
