"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0822886208564333,0.0534227615729796,0.691043053795811,0.286972347661295,0.190017789256265,-715.551480050115
"Std.",0.0019817289085618,0.0056766394456301,0.0371906349543163,0.0254623918122428,0.00794726733131107,1.57871417567372
"Acceptance ratio",0.202,0.17352,0.15882,0.26594,0.2415,0.68992
"0%",0.0741928500550157,0.0287627812281558,0.569135424234191,0.201996863472499,0.163455441830813,-726.019273731002
"2.5%",0.0785723657543315,0.041659448836215,0.623850861688455,0.238786662650277,0.17496210389093,-719.370652450073
"5%",0.0791072623669614,0.0436714781344811,0.632407827906178,0.246244991540066,0.177330593645982,-718.540669415513
"7.5%",0.0794674072116887,0.045095088003044,0.639127654022285,0.251067676778586,0.178758731561448,-718.034537490675
"10%",0.0797602629908737,0.0461140265408799,0.644738664573344,0.254728948391504,0.179852464354585,-717.664463867498
"12.5%",0.0800025188981169,0.0469008317988563,0.649253584020609,0.258087709394305,0.180950202654556,-717.381499969091
"15%",0.0801978924879502,0.0476609757233002,0.652920260223397,0.261256664536288,0.181804560998148,-717.145012548462
"17.5%",0.0803899016113056,0.0482697703201579,0.655770578497218,0.26397109324967,0.182442360324489,-716.914894784289
"20%",0.0805788613384036,0.0488761433856996,0.659314303668553,0.266154980468011,0.183190360740536,-716.732310089535
"22.5%",0.0807533921153547,0.0493529640100093,0.662195309412277,0.268022463407851,0.183879231361122,-716.552987319613
"25%",0.0809151676580963,0.0497533258308864,0.665026134540806,0.269937987577744,0.184585189074023,-716.39310106035
"27.5%",0.0810645052922555,0.0502179213815828,0.667583308474617,0.271716919327544,0.185206378335311,-716.244828031287
"30%",0.0812245102886356,0.0506983077448695,0.670030761890217,0.273566120518552,0.185739961194367,-716.109802915774
"32.5%",0.0813759817139292,0.0510929522609947,0.673052294100796,0.27543930182227,0.186362365714931,-715.983915004497
"35%",0.0815141223367407,0.0515069294083156,0.675382281744839,0.277236759337695,0.186949817569737,-715.863299978817
"37.5%",0.0816585188165642,0.0519128997862459,0.677756313675864,0.279008800012304,0.187418570312798,-715.750756816323
"40%",0.0817882953372488,0.0523228034975836,0.679943167519976,0.280561762852953,0.187900598305437,-715.642260055676
"42.5%",0.0819165890741684,0.0526376362881486,0.682168294110939,0.282194172087778,0.188382724904899,-715.5382681454
"45%",0.0820297633905347,0.0529994667861894,0.684718797411703,0.283647787824658,0.188833450162331,-715.431041676237
"47.5%",0.0821292678515025,0.0533837217004577,0.687140716500087,0.285025878618868,0.189345644163023,-715.330990464685
"50%",0.0822652455906284,0.0536955912500515,0.689498641154101,0.286471861257412,0.189821027284252,-715.237279429614
"52.5%",0.0823749848679778,0.0540950673067362,0.692244411312947,0.287998285452582,0.190385816719649,-715.140808833987
"55%",0.0825024599763224,0.0544531633807469,0.694756022380622,0.289343440384128,0.190920253520883,-715.051430199894
"57.5%",0.0826161956861349,0.0547931642063928,0.696579621326744,0.290939205321689,0.191420349401506,-714.959360965192
"60%",0.0827403139641341,0.055091429752166,0.699084254090294,0.292497214283609,0.19191937560066,-714.875378856628
"62.5%",0.0828789476288841,0.0554454923653545,0.701513826266861,0.294173915138259,0.192396354005409,-714.791575362735
"65%",0.0830224527350318,0.0558065506102371,0.70376208783576,0.295799111853259,0.192940910697321,-714.708950001462
"67.5%",0.0831658909639635,0.0560800705556715,0.706320899560601,0.297654365809338,0.193540329276103,-714.631737019534
"70%",0.0833286961599053,0.0564682222700005,0.709018395150436,0.299446528083189,0.194122423157476,-714.545627497041
"72.5%",0.0834697822684106,0.056862554556233,0.71163347024228,0.301157500039286,0.194704080233726,-714.460942745254
"75%",0.0836238376745606,0.057335186634204,0.714659740041138,0.303065536677433,0.195306160389334,-714.38307209643
"77.5%",0.0837905836846815,0.0577287762087177,0.717871004595736,0.305173977908235,0.195950799934676,-714.293546748299
"80%",0.0839450864415322,0.0581151783262664,0.721547586023313,0.307234796607579,0.196657301838467,-714.20322619763
"82.5%",0.0841481315956451,0.0585576485557734,0.725604663365106,0.310095793543311,0.197527856135019,-714.117762986408
"85%",0.0843514964841924,0.0591415327108017,0.729237419973877,0.313054607421512,0.198393031260935,-714.030367051231
"87.5%",0.0845459045800371,0.0598043787630382,0.734264441752155,0.316020458600362,0.199309139645307,-713.933472047986
"90%",0.0848080056375764,0.0605208288383369,0.739571157109669,0.319847653229412,0.200419105111444,-713.834560892732
"92.5%",0.0851285176178978,0.0613255301174625,0.746224859663633,0.32436251150872,0.201618439686874,-713.731612088189
"95%",0.0855796233106241,0.0622314181308452,0.755987185561115,0.33007167213094,0.203282741005154,-713.611265011043
"97.5%",0.086226644189102,0.0637735284994351,0.770502104952096,0.33913603537012,0.205875293049055,-713.452248565488
"100%",0.0915852353461854,0.0733909645354053,0.873527985571677,0.385245478311445,0.223507843278075,-713.061026192655
