"","Position","C.T","G.A"
"1",1,0.941253361849829,0
"2",2,0.924768450827973,0
"3",3,0.905982438601734,0
"4",4,0.885679817810524,0
"5",5,0.864946190756512,0
"6",6,0.844940654937019,0
"7",7,0.826644026424313,0
"8",8,0.810692356100319,0
"9",9,0.797341892167636,0
"10",10,0.786537479766617,0
"11",11,0.778024515161237,0
"12",12,0.771455142971701,0
"13",-12,0.771455142971701,0
"14",-11,0.778024515161237,0
"15",-10,0.786537479766617,0
"16",-9,0.797341892167636,0
"17",-8,0.810692356100319,0
"18",-7,0.826644026424313,0
"19",-6,0.844940654937019,0
"20",-5,0.864946190756512,0
"21",-4,0.885679817810524,0
"22",-3,0.905982438601734,0
"23",-2,0.924768450827973,0
"24",-1,0.941253361849829,0
