pos	3pG>A
1	0
2	0.115384615384615
3	0
4	0
5	0.0666666666666667
6	0.0833333333333333
7	0
8	0.04
9	0
10	0.125
11	0.111111111111111
12	0.0222222222222222
13	0.0263157894736842
14	0.0277777777777778
15	0.0357142857142857
16	0
17	0.03125
18	0
19	0
20	0
21	0.0555555555555556
22	0.0967741935483871
23	0.0384615384615385
24	0
25	0
