gc_bin,counts_gc,Study
"(15,16]",78,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(16,17]",104,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(17,18]",218,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(18,19]",272,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(19,20]",445,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(20,21]",339,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(21,22]",651,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(22,23]",779,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(23,24]",1112,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(24,25]",1598,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(25,26]",1099,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(26,27]",1948,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(27,28]",2491,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(28,29]",2759,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(29,30]",3026,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(30,31]",3590,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(31,32]",4451,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(32,33]",4359,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(33,34]",4357,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(34,35]",5946,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(35,36]",6085,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(36,37]",6297,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(37,38]",6031,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(38,39]",7086,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(39,40]",8732,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(40,41]",6801,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(41,42]",7797,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(42,43]",8970,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(43,44]",10233,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(44,45]",10554,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(45,46]",9910,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(46,47]",13097,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(47,48]",16035,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(48,49]",16934,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(49,50]",28576,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(50,51]",13266,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(51,52]",31103,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(52,53]",36238,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(53,54]",47767,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(54,55]",46449,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(55,56]",68672,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(56,57]",81788,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(57,58]",104374,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(58,59]",95723,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(59,60]",158352,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(60,61]",143174,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(61,62]",190334,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(62,63]",159946,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(63,64]",234779,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(64,65]",240193,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(65,66]",256351,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(66,67]",198738,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(67,68]",277443,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(68,69]",248131,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(69,70]",262555,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(70,71]",165545,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(71,72]",213353,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(72,73]",170547,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(73,74]",150031,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(74,75]",127695,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(75,76]",60899,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(76,77]",66143,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(77,78]",48741,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(78,79]",32007,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(79,80]",22531,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(80,81]",11850,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(81,82]",9123,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(82,83]",5569,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(83,84]",3449,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(84,85]",2203,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(85,86]",1032,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(86,87]",770,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(87,88]",402,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(88,89]",189,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(89,90]",146,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(90,91]",47,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(91,92]",44,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(92,93]",35,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(93,94]",37,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(94,95]",24,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(95,96]",14,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(96,97]",19,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(97,98]",29,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(98,99]",32,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(99,100]",47,FUM003.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"[0,1]",1,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(1,2]",2,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(4,5]",5,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(5,6]",10,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(6,7]",9,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(7,8]",15,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(8,9]",7,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(9,10]",33,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(10,11]",47,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(11,12]",84,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(12,13]",107,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(13,14]",143,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(14,15]",178,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(15,16]",227,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(16,17]",261,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(17,18]",384,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(18,19]",425,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(19,20]",681,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(20,21]",535,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(21,22]",868,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(22,23]",894,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(23,24]",1197,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(24,25]",1546,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(25,26]",1055,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(26,27]",1694,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(27,28]",2064,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(28,29]",2182,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(29,30]",2215,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(30,31]",2419,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(31,32]",2841,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(32,33]",2750,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(33,34]",2675,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(34,35]",3633,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(35,36]",3262,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(36,37]",3404,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(37,38]",3276,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(38,39]",3548,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(39,40]",4568,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(40,41]",3225,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(41,42]",3952,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(42,43]",4247,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(43,44]",4923,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(44,45]",5015,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(45,46]",4885,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(46,47]",5795,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(47,48]",7271,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(48,49]",7688,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(49,50]",12568,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(50,51]",4994,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(51,52]",12906,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(52,53]",14960,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(53,54]",18274,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(54,55]",20027,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(55,56]",23724,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(56,57]",28499,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(57,58]",33855,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(58,59]",34881,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(59,60]",49625,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(60,61]",41592,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(61,62]",53677,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(62,63]",50465,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(63,64]",63328,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(64,65]",64606,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(65,66]",64924,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(66,67]",56532,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(67,68]",64406,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(68,69]",58144,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(69,70]",62214,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(70,71]",42492,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(71,72]",45746,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(72,73]",37110,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(73,74]",31859,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(74,75]",28672,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(75,76]",14858,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(76,77]",15972,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(77,78]",11338,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(78,79]",9135,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(79,80]",7275,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(80,81]",3460,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(81,82]",3095,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(82,83]",2088,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(83,84]",1185,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(84,85]",922,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(85,86]",344,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(86,87]",342,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(87,88]",116,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(88,89]",61,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(89,90]",55,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(90,91]",11,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(91,92]",14,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(92,93]",7,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(94,95]",5,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(95,96]",1,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(97,98]",2,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(98,99]",2,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"(99,100]",5,FUM003.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
"[0,1]",1,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(1,2]",2,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(4,5]",1,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(5,6]",4,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(6,7]",4,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(7,8]",4,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(8,9]",5,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(9,10]",7,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(10,11]",24,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(11,12]",47,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(12,13]",68,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(13,14]",112,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(14,15]",189,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(15,16]",359,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(16,17]",518,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(17,18]",1034,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(18,19]",1631,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(19,20]",2988,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(20,21]",3151,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(21,22]",5569,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(22,23]",7276,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(23,24]",8848,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(24,25]",11063,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(25,26]",9057,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(26,27]",12105,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(27,28]",13112,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(28,29]",13119,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(29,30]",14561,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(30,31]",13585,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(31,32]",14425,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(32,33]",13821,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(33,34]",11507,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(34,35]",12110,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(35,36]",10602,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(36,37]",10703,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(37,38]",10111,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(38,39]",10832,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(39,40]",12929,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(40,41]",10345,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(41,42]",11848,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(42,43]",12785,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(43,44]",15191,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(44,45]",15810,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(45,46]",15868,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(46,47]",18166,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(47,48]",20454,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(48,49]",20250,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(49,50]",33490,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(50,51]",16668,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(51,52]",28730,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(52,53]",29767,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(53,54]",35240,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(54,55]",36371,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(55,56]",40951,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(56,57]",45034,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(57,58]",49145,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(58,59]",51856,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(59,60]",69492,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(60,61]",54369,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(61,62]",71212,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(62,63]",72284,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(63,64]",84736,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(64,65]",87681,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(65,66]",90315,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(66,67]",88978,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(67,68]",105852,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(68,69]",95796,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(69,70]",106117,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(70,71]",85208,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(71,72]",92480,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(72,73]",80848,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(73,74]",77285,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(74,75]",77716,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(75,76]",45553,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(76,77]",46527,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(77,78]",40591,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(78,79]",29646,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(79,80]",27904,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(80,81]",14738,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(81,82]",13951,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(82,83]",9322,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(83,84]",6869,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(84,85]",4537,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(85,86]",2700,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(86,87]",1876,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(87,88]",1148,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(88,89]",658,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(89,90]",493,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(90,91]",185,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(91,92]",113,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(92,93]",76,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(93,94]",59,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(94,95]",19,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(95,96]",15,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(96,97]",9,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(97,98]",26,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(98,99]",17,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"(99,100]",31,GDN001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
"[0,1]",16,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(1,2]",42,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(2,3]",65,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(3,4]",82,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(4,5]",174,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(5,6]",264,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(6,7]",317,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(7,8]",396,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(8,9]",433,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(9,10]",544,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(10,11]",554,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(11,12]",716,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(12,13]",723,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(13,14]",968,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(14,15]",1041,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(15,16]",1455,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(16,17]",1722,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(17,18]",2416,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(18,19]",2940,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(19,20]",4705,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(20,21]",4256,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(21,22]",5871,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(22,23]",6485,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(23,24]",7506,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(24,25]",8944,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(25,26]",6379,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(26,27]",8036,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(27,28]",8376,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(28,29]",7872,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(29,30]",8524,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(30,31]",7280,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(31,32]",7800,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(32,33]",6918,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(33,34]",6093,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(34,35]",6429,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(35,36]",5819,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(36,37]",5382,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(37,38]",5228,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(38,39]",4872,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(39,40]",6295,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
"(40,41]",4299,GDN001.A0102.SG1.3_10M.classified_gc_rl.tsv.gz
