gc_bin,counts_gc,Study
"(76,77]",2,BAN001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(77,78]",2,BAN001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(78,79]",4,BAN001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(81,82]",2,BAN001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(12,13]",1,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(14,15]",2,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(15,16]",1,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(17,18]",3,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(18,19]",2,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(19,20]",3,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(20,21]",3,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(21,22]",7,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(22,23]",3,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(23,24]",9,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(24,25]",7,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(25,26]",8,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(26,27]",5,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(27,28]",13,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(28,29]",7,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(29,30]",8,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(30,31]",6,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(31,32]",13,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(32,33]",9,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(33,34]",10,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(34,35]",15,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(35,36]",13,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(36,37]",13,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(37,38]",14,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(38,39]",11,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(39,40]",15,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(40,41]",7,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(41,42]",22,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(42,43]",13,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(43,44]",11,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(44,45]",9,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(45,46]",15,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(46,47]",11,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(47,48]",9,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(48,49]",7,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(49,50]",19,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(50,51]",1,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(51,52]",5,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(52,53]",6,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(53,54]",4,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(54,55]",10,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(55,56]",6,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(56,57]",10,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(57,58]",8,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(58,59]",5,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(59,60]",6,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(60,61]",2,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(61,62]",9,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(63,64]",1,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(64,65]",8,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(65,66]",6,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(66,67]",5,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(67,68]",2,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(68,69]",4,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(69,70]",3,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(70,71]",2,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(71,72]",5,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(72,73]",1,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(73,74]",2,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(74,75]",1,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(75,76]",2,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(76,77]",1,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(78,79]",2,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(79,80]",1,BAN001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(11,12]",1,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(12,13]",4,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(13,14]",13,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(14,15]",25,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(15,16]",27,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(16,17]",50,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(17,18]",107,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(18,19]",140,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(19,20]",274,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(20,21]",314,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(21,22]",531,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(22,23]",672,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(23,24]",941,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(24,25]",1436,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(25,26]",1213,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(26,27]",1941,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(27,28]",2672,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(28,29]",2942,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(29,30]",3993,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(30,31]",4426,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(31,32]",5733,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(32,33]",6730,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(33,34]",7311,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(34,35]",9437,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(35,36]",10850,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(36,37]",12220,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(37,38]",13461,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(38,39]",15865,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(39,40]",20966,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(40,41]",17943,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(41,42]",21726,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(42,43]",24740,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(43,44]",29682,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(44,45]",31072,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(45,46]",30245,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(46,47]",36729,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(47,48]",41518,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(48,49]",41760,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(49,50]",64119,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(50,51]",30670,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(51,52]",56541,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(52,53]",58109,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(53,54]",67118,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(54,55]",65063,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(55,56]",75635,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(56,57]",80427,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(57,58]",87455,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(58,59]",80843,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(59,60]",107745,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(60,61]",84001,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(61,62]",100377,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(62,63]",85674,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(63,64]",99316,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(64,65]",92833,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(65,66]",87569,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(66,67]",70739,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(67,68]",80478,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(68,69]",67787,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(69,70]",68139,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(70,71]",46532,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(71,72]",51636,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(72,73]",42574,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(73,74]",38590,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(74,75]",35922,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(75,76]",19636,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(76,77]",21001,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(77,78]",17464,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(78,79]",12594,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(79,80]",10298,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(80,81]",5667,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(81,82]",4837,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(82,83]",3246,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(83,84]",2231,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(84,85]",1459,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(85,86]",771,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(86,87]",564,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(87,88]",299,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(88,89]",161,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(89,90]",97,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(90,91]",52,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(91,92]",15,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(92,93]",6,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(93,94]",4,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(94,95]",1,CDM019.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(1,2]",1,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(6,7]",4,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(7,8]",8,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(8,9]",16,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(9,10]",27,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(10,11]",39,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(11,12]",86,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(12,13]",146,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(13,14]",250,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(14,15]",351,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(15,16]",514,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(16,17]",652,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(17,18]",1060,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(18,19]",1376,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(19,20]",2106,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(20,21]",1831,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(21,22]",2973,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(22,23]",3395,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(23,24]",4632,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(24,25]",6284,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(25,26]",4550,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(26,27]",7506,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(27,28]",9334,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(28,29]",9789,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(29,30]",11292,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(30,31]",12291,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(31,32]",14947,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(32,33]",16223,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(33,34]",16058,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(34,35]",20612,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(35,36]",21588,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(36,37]",22991,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(37,38]",22367,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(38,39]",26555,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(39,40]",33199,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(40,41]",25790,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(41,42]",29571,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(42,43]",32245,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(43,44]",36434,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(44,45]",35662,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(45,46]",32287,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(46,47]",37119,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(47,48]",40039,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(48,49]",37263,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(49,50]",53927,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(50,51]",20748,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(51,52]",41857,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(52,53]",41009,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(53,54]",43897,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(54,55]",40016,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(55,56]",42624,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(56,57]",43818,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(57,58]",44581,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(58,59]",39754,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(59,60]",50159,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(60,61]",36603,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(61,62]",41767,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(62,63]",34502,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(63,64]",38807,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(64,65]",34906,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(65,66]",32112,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(66,67]",24549,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(67,68]",26458,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(68,69]",21997,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(69,70]",21693,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(70,71]",14284,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(71,72]",15185,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(72,73]",12091,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(73,74]",10441,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(74,75]",9279,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(75,76]",4840,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(76,77]",5165,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(77,78]",3792,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(78,79]",3198,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(79,80]",2550,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(80,81]",1179,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(81,82]",1214,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(82,83]",746,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(83,84]",518,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(84,85]",389,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(85,86]",164,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(86,87]",146,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(87,88]",72,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(88,89]",28,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(89,90]",26,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(90,91]",10,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(91,92]",1,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(92,93]",1,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(8,9]",1,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(9,10]",2,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(10,11]",2,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(11,12]",8,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(12,13]",10,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(13,14]",34,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(14,15]",70,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(15,16]",104,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(16,17]",164,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(17,18]",304,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(18,19]",387,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(19,20]",762,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(20,21]",796,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(21,22]",1216,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(22,23]",1583,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(23,24]",2195,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(24,25]",3270,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(25,26]",2548,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(26,27]",4058,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(27,28]",5094,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(28,29]",5634,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(29,30]",7018,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(30,31]",7353,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(31,32]",9398,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(32,33]",10204,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(33,34]",10858,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
