Length,counts_length,Study
38,46991,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
39,42417,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
40,39231,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
41,36001,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
42,32228,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
43,30048,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
44,27567,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
45,25061,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
46,22737,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
47,20836,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
48,19070,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
49,17610,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
50,15778,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
51,14255,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
52,13232,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
53,12146,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
54,11099,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
55,10313,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
56,9522,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
57,8593,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
58,7890,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
59,7463,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
60,6850,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
61,6539,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
62,5980,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
63,5573,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
64,5081,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
65,4808,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
66,4501,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
67,4385,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
68,4267,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
69,4066,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
70,4286,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
71,4492,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
72,5149,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
73,6796,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
74,6319,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
75,8608,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
76,18426,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
77,2181,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
78,2009,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
79,1868,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
80,1608,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
81,1668,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
82,1596,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
83,1472,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
84,1380,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
85,1249,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
86,1254,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
87,1166,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
88,1043,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
89,1087,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
90,1001,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
91,931,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
92,987,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
93,895,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
94,807,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
95,803,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
96,797,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
97,714,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
98,660,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
99,668,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
100,633,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
101,590,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
102,560,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
103,554,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
104,536,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
105,498,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
106,505,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
107,451,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
108,430,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
109,404,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
110,393,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
111,395,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
112,395,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
113,383,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
114,334,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
115,338,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
116,332,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
117,332,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
118,313,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
119,317,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
120,292,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
121,294,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
122,289,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
123,281,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
124,241,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
125,240,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
126,226,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
127,224,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
128,215,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
129,211,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
130,197,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
131,237,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
132,204,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
133,194,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
134,210,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
135,195,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
136,194,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
137,179,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
138,163,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
139,174,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
140,230,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
141,159,ZAF001.A0103.SG1.4.10M_cutadapt_gc_rl.tsv.gz
