gc_bin,counts_gc,Study
"(36,37]",162645,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(37,38]",178160,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(38,39]",187883,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(39,40]",248456,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(40,41]",166173,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(41,42]",209890,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(42,43]",225842,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(43,44]",237279,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(44,45]",234489,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(45,46]",222555,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(46,47]",237790,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(47,48]",260987,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(48,49]",257729,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(49,50]",390632,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(50,51]",81379,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(51,52]",296964,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(52,53]",256308,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(53,54]",266570,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(54,55]",280830,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(55,56]",274132,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(56,57]",249790,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(57,58]",293116,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(58,59]",260697,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(59,60]",339598,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(60,61]",203959,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(61,62]",262610,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(62,63]",238131,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(63,64]",252344,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(64,65]",225981,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(65,66]",212860,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(66,67]",200207,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(67,68]",165661,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(68,69]",159424,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(69,70]",163891,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(70,71]",113626,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(71,72]",116939,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(72,73]",94876,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(73,74]",89718,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(74,75]",100170,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(75,76]",39595,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(76,77]",52768,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(77,78]",43543,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(78,79]",38490,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(79,80]",39218,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(80,81]",16238,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(81,82]",19814,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(82,83]",16154,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(83,84]",13413,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(84,85]",10822,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(85,86]",7605,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(86,87]",6863,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(87,88]",5733,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(88,89]",4524,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(89,90]",3315,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(90,91]",1887,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(91,92]",1403,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(92,93]",1448,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(93,94]",1242,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(94,95]",1094,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(95,96]",573,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(96,97]",275,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(97,98]",197,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(98,99]",215,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(99,100]",14923,CDM019.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"[0,1]",388,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(1,2]",5,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(2,3]",4,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(3,4]",5,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(4,5]",14,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(5,6]",13,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(6,7]",20,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(7,8]",20,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(8,9]",30,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(9,10]",70,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(10,11]",95,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(11,12]",207,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(12,13]",280,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(13,14]",484,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(14,15]",737,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(15,16]",1109,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(16,17]",1457,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(17,18]",2591,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(18,19]",3222,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(19,20]",5643,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(20,21]",4977,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(21,22]",8411,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(22,23]",9882,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(23,24]",13277,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(24,25]",19834,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(25,26]",15088,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(26,27]",22721,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(27,28]",29237,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(28,29]",32300,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(29,30]",40267,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(30,31]",40514,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(31,32]",52166,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(32,33]",55243,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(33,34]",59763,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(34,35]",75423,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(35,36]",79066,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(36,37]",84629,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(37,38]",92168,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(38,39]",100907,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(39,40]",134385,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(40,41]",97693,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(41,42]",125829,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(42,43]",136451,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(43,44]",152018,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(44,45]",157198,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(45,46]",152760,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(46,47]",173023,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(47,48]",191471,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(48,49]",206823,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(49,50]",296682,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(50,51]",96102,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(51,52]",265044,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(52,53]",237593,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(53,54]",271335,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(54,55]",274348,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(55,56]",301642,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(56,57]",302435,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(57,58]",343087,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(58,59]",324369,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(59,60]",424767,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(60,61]",307306,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(61,62]",380868,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(62,63]",351998,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(63,64]",392203,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(64,65]",369947,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(65,66]",363551,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(66,67]",305324,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(67,68]",331656,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(68,69]",282137,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(69,70]",295073,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(70,71]",204935,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(71,72]",225491,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(72,73]",180188,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(73,74]",161383,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(74,75]",166538,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(75,76]",81731,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(76,77]",88189,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(77,78]",73651,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(78,79]",59765,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(79,80]",55234,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(80,81]",26963,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(81,82]",27324,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(82,83]",22300,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(83,84]",16907,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(84,85]",11909,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(85,86]",8501,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(86,87]",7376,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(87,88]",5648,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(88,89]",3811,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(89,90]",3156,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(90,91]",1960,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(91,92]",1876,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(92,93]",1253,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(93,94]",1233,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(94,95]",1234,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(95,96]",1068,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(96,97]",1030,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(97,98]",1032,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(98,99]",906,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"(99,100]",7563,CDM020.A0101_10M.adapter_gc_rl.tsv.gz
"[0,1]",88,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(1,2]",50,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(2,3]",61,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(3,4]",90,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(4,5]",193,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(5,6]",235,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(6,7]",390,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(7,8]",689,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(8,9]",884,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(9,10]",1697,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(10,11]",1955,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(11,12]",3293,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(12,13]",3860,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(13,14]",6317,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(14,15]",8110,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(15,16]",10316,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(16,17]",11375,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(17,18]",17623,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(18,19]",20410,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(19,20]",30931,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(20,21]",21654,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(21,22]",38478,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(22,23]",42234,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(23,24]",52564,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(24,25]",71029,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(25,26]",47938,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(26,27]",72695,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(27,28]",88440,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(28,29]",89852,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(29,30]",107103,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(30,31]",102397,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(31,32]",129863,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(32,33]",123200,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(33,34]",134692,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(34,35]",162887,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(35,36]",163314,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(36,37]",159029,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(37,38]",172121,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(38,39]",181116,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(39,40]",236046,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(40,41]",155962,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(41,42]",199345,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(42,43]",213310,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(43,44]",221068,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(44,45]",220290,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(45,46]",208373,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(46,47]",222773,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(47,48]",244738,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(48,49]",242315,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(49,50]",372314,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(50,51]",75821,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(51,52]",281870,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(52,53]",244796,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(53,54]",258013,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(54,55]",273025,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(55,56]",265684,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(56,57]",244254,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(57,58]",288979,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(58,59]",263639,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(59,60]",340532,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(60,61]",203674,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(61,62]",265063,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(62,63]",248173,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(63,64]",258806,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(64,65]",234893,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(65,66]",221755,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(66,67]",213787,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(67,68]",175375,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(68,69]",168660,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(69,70]",174111,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(70,71]",120803,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(71,72]",124567,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(72,73]",99426,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(73,74]",93216,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(74,75]",105988,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(75,76]",41058,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(76,77]",53929,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(77,78]",44581,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(78,79]",39288,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(79,80]",40049,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(80,81]",16112,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(81,82]",19518,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(82,83]",15988,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(83,84]",13103,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(84,85]",10426,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(85,86]",7477,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(86,87]",6518,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(87,88]",5487,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(88,89]",4413,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(89,90]",3071,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(90,91]",1643,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(91,92]",1405,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(92,93]",1348,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(93,94]",1055,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(94,95]",984,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(95,96]",502,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(96,97]",213,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(97,98]",185,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(98,99]",267,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"(99,100]",15235,CDM020.A0102.SG1.4_10M.adapter_gc_rl.tsv.gz
"[0,1]",1948,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(1,2]",61,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(2,3]",79,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(3,4]",58,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(4,5]",98,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(5,6]",137,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(6,7]",121,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(7,8]",141,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(8,9]",135,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(9,10]",306,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(10,11]",318,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(11,12]",488,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(12,13]",554,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(13,14]",816,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(14,15]",1143,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(15,16]",1616,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(16,17]",2047,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(17,18]",3209,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(18,19]",4229,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(19,20]",7380,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(20,21]",5639,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(21,22]",11387,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(22,23]",14773,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(23,24]",21789,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(24,25]",35667,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(25,26]",23763,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(26,27]",41816,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(27,28]",53866,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(28,29]",59165,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(29,30]",62239,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(30,31]",77100,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(31,32]",96510,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(32,33]",100509,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(33,34]",96447,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(34,35]",135784,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(35,36]",153161,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(36,37]",147599,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(37,38]",146128,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(38,39]",173412,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(39,40]",221595,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(40,41]",154226,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(41,42]",168034,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(42,43]",197340,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(43,44]",207808,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(44,45]",207706,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(45,46]",181841,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(46,47]",214673,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(47,48]",228874,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(48,49]",235134,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(49,50]",373870,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(50,51]",91641,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(51,52]",273261,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(52,53]",234735,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(53,54]",271515,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(54,55]",253688,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(55,56]",313676,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(56,57]",258705,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(57,58]",297084,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(58,59]",262532,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(59,60]",340498,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(60,61]",226858,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(61,62]",280204,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(62,63]",312899,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(63,64]",274717,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(64,65]",260614,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(65,66]",256321,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(66,67]",223713,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(67,68]",225206,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(68,69]",194374,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
"(69,70]",210145,FUM001.A0101_10M.adapter_gc_rl.tsv.gz
