gc_bin,counts_gc,Study
"(72,73]",40201,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(73,74]",38325,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(74,75]",42787,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(75,76]",16659,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(76,77]",22474,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(77,78]",17798,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(78,79]",15312,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(79,80]",12953,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(80,81]",6202,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(81,82]",6514,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(82,83]",3986,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(83,84]",4164,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(84,85]",2457,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(85,86]",1248,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(86,87]",1247,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(87,88]",1117,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(88,89]",440,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(89,90]",339,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(90,91]",343,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(91,92]",154,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(92,93]",88,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(93,94]",200,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(94,95]",149,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(95,96]",76,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(96,97]",94,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(97,98]",165,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(98,99]",244,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"(99,100]",12123,GOY006.A0102.SG1.5_10M.remove30bp_gc_rl.tsv.gz
"[0,1]",10,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(1,2]",5,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(2,3]",9,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(3,4]",8,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(4,5]",6,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(5,6]",15,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(6,7]",27,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(7,8]",18,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(8,9]",26,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(9,10]",72,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(10,11]",86,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(11,12]",151,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(12,13]",298,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(13,14]",377,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(14,15]",477,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(15,16]",726,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(16,17]",1147,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(17,18]",1832,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(18,19]",2460,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(19,20]",4235,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(20,21]",3140,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(21,22]",6249,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(22,23]",7530,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(23,24]",10191,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(24,25]",15725,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(25,26]",12437,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(26,27]",19371,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(27,28]",25196,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(28,29]",28734,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(29,30]",35438,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(30,31]",37610,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(31,32]",47654,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(32,33]",50981,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(33,34]",54252,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(34,35]",67695,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(35,36]",71963,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(36,37]",75327,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(37,38]",76689,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(38,39]",86759,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(39,40]",110949,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(40,41]",78929,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(41,42]",96751,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(42,43]",101862,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(43,44]",116334,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(44,45]",109368,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(45,46]",107874,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(46,47]",119236,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(47,48]",135110,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(48,49]",137033,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(49,50]",198571,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(50,51]",77080,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(51,52]",184020,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(52,53]",179039,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(53,54]",207776,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(54,55]",204299,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(55,56]",247343,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(56,57]",263059,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(57,58]",302742,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(58,59]",273152,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(59,60]",395855,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(60,61]",313676,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(61,62]",401449,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(62,63]",334889,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(63,64]",445883,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(64,65]",415777,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(65,66]",430316,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(66,67]",339654,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(67,68]",428665,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(68,69]",359188,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(69,70]",379671,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(70,71]",249177,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(71,72]",299220,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(72,73]",228922,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(73,74]",210514,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(74,75]",189035,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(75,76]",92634,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(76,77]",96266,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(77,78]",80753,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(78,79]",57208,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(79,80]",41450,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(80,81]",22996,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(81,82]",21852,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(82,83]",14449,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(83,84]",10710,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(84,85]",7744,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(85,86]",5651,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(86,87]",5061,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(87,88]",3826,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(88,89]",2612,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(89,90]",2759,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(90,91]",2458,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(91,92]",1969,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(92,93]",1630,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(93,94]",2091,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(94,95]",2362,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(95,96]",2190,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(96,97]",1986,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(97,98]",2702,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(98,99]",3865,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"(99,100]",10083,GUE001.A0101_10M.remove30bp_gc_rl.tsv.gz
"[0,1]",194,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(1,2]",40,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(2,3]",164,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(3,4]",165,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(4,5]",133,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(5,6]",318,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(6,7]",506,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(7,8]",352,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(8,9]",517,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(9,10]",1156,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(10,11]",664,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(11,12]",1120,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(12,13]",1628,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(13,14]",1761,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(14,15]",1812,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(15,16]",2332,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(16,17]",2971,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(17,18]",3194,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(18,19]",4043,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(19,20]",6137,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(20,21]",2961,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(21,22]",6503,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(22,23]",6635,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(23,24]",7857,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(24,25]",9614,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(25,26]",6573,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(26,27]",9492,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(27,28]",10105,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(28,29]",9704,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(29,30]",11930,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(30,31]",9640,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(31,32]",10932,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(32,33]",10316,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(33,34]",10900,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(34,35]",11472,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(35,36]",11166,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(36,37]",11783,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(37,38]",10298,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(38,39]",10966,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(39,40]",13717,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(40,41]",7893,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(41,42]",10986,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(42,43]",9612,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(43,44]",11537,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(44,45]",10390,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(45,46]",10732,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(46,47]",10781,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(47,48]",11432,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(48,49]",14201,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(49,50]",27804,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(50,51]",7310,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(51,52]",26928,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(52,53]",32084,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(53,54]",24282,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(54,55]",15563,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(55,56]",11855,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(56,57]",13163,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(57,58]",12126,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(58,59]",12295,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(59,60]",15326,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(60,61]",9646,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(61,62]",13111,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(62,63]",11354,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(63,64]",13750,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(64,65]",12697,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(65,66]",11378,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(66,67]",10444,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(67,68]",10690,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(68,69]",8998,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(69,70]",9922,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(70,71]",6806,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(71,72]",6955,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(72,73]",5584,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(73,74]",5080,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(74,75]",5303,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(75,76]",2334,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(76,77]",2891,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(77,78]",2280,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(78,79]",1950,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(79,80]",1624,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(80,81]",786,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(81,82]",876,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(82,83]",594,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(83,84]",563,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(84,85]",379,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(85,86]",201,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(86,87]",217,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(87,88]",150,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(88,89]",75,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(89,90]",82,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(90,91]",68,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(91,92]",46,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(92,93]",35,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(93,94]",50,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(94,95]",63,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(95,96]",46,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(96,97]",51,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(97,98]",132,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(98,99]",124,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"(99,100]",4454,GUE001.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
"[0,1]",78,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(1,2]",84,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(2,3]",62,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(3,4]",52,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(4,5]",84,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(5,6]",125,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(6,7]",145,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(7,8]",155,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(8,9]",146,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(9,10]",281,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(10,11]",316,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(11,12]",401,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(12,13]",357,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(13,14]",742,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(14,15]",940,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(15,16]",1368,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(16,17]",1224,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(17,18]",2534,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(18,19]",3392,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(19,20]",5127,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(20,21]",3699,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(21,22]",8131,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(22,23]",10370,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(23,24]",13662,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(24,25]",18166,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(25,26]",13542,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(26,27]",24187,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(27,28]",31248,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(28,29]",33033,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(29,30]",33689,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(30,31]",45308,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(31,32]",57160,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(32,33]",59126,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(33,34]",53189,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(34,35]",81821,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(35,36]",92637,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(36,37]",98603,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(37,38]",86616,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(38,39]",126730,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(39,40]",161122,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(40,41]",135122,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(41,42]",133773,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(42,43]",183524,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(43,44]",209902,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(44,45]",206543,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(45,46]",174498,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(46,47]",233297,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(47,48]",250522,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(48,49]",238672,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(49,50]",320236,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(50,51]",120964,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(51,52]",262035,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(52,53]",241387,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(53,54]",257629,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(54,55]",223878,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(55,56]",260619,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(56,57]",266608,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(57,58]",288405,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(58,59]",250807,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(59,60]",360198,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(60,61]",279513,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(61,62]",354816,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(62,63]",297395,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(63,64]",388093,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(64,65]",376143,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(65,66]",379636,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(66,67]",309907,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(67,68]",381211,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(68,69]",332347,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(69,70]",349621,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(70,71]",236548,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(71,72]",274130,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(72,73]",217179,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(73,74]",193910,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(74,75]",178519,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(75,76]",85711,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(76,77]",91336,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(77,78]",72988,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(78,79]",51495,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(79,80]",39489,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(80,81]",20115,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(81,82]",18962,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(82,83]",12054,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(83,84]",8873,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
"(84,85]",6180,PES001.B0101.SG1.3_10M.remove30bp_gc_rl.tsv.gz
