gc_bin,counts_gc,Study
"(62,63]",61,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(63,64]",182353,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(64,65]",140480,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(65,66]",108640,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(66,67]",40,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(67,68]",82384,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(68,69]",61921,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(69,70]",46683,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(70,71]",10,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(71,72]",34003,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(72,73]",23981,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(73,74]",16250,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(74,75]",9818,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(76,77]",5142,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(77,78]",2195,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(78,79]",761,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(80,81]",247,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(81,82]",131,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(82,83]",69,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(84,85]",67,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(85,86]",50,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(86,87]",46,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(88,89]",32,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(89,90]",35,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(90,91]",43,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(92,93]",42,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(93,94]",107,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(94,95]",50,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(96,97]",23,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(97,98]",23,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(98,99]",9,CDM019.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(5,6]",1,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(7,8]",1,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(9,10]",1,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(10,11]",2,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(11,12]",2,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(13,14]",12,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(14,15]",37,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(15,16]",109,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(17,18]",255,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(18,19]",557,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(19,20]",1059,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(20,21]",1,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(21,22]",1853,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(22,23]",3150,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(23,24]",4996,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(24,25]",7032,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(25,26]",3,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(26,27]",10420,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(27,28]",14192,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(28,29]",19566,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(29,30]",16,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(30,31]",25456,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(31,32]",32717,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(32,33]",40935,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(33,34]",23,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(34,35]",50971,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(35,36]",62693,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(36,37]",76955,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(37,38]",53,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(38,39]",92367,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(39,40]",110231,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(40,41]",131350,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(41,42]",77,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(42,43]",154330,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(43,44]",179443,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(44,45]",209050,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(45,46]",114,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(46,47]",240568,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(47,48]",277630,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(48,49]",319029,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(49,50]",365103,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(50,51]",215,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(51,52]",417221,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(52,53]",474932,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(53,54]",538781,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(54,55]",331,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(55,56]",599381,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(56,57]",647259,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(57,58]",672089,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(58,59]",394,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(59,60]",669302,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(60,61]",633338,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(61,62]",573232,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(62,63]",300,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(63,64]",495314,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(64,65]",416154,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(65,66]",340510,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(66,67]",172,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(67,68]",271851,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(68,69]",214250,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(69,70]",166677,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(70,71]",95,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(71,72]",127492,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(72,73]",95938,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(73,74]",70481,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(74,75]",50737,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(75,76]",15,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(76,77]",35041,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(77,78]",23370,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(78,79]",14254,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(79,80]",4,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(80,81]",8214,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(81,82]",4314,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(82,83]",1888,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(83,84]",1,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(84,85]",810,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(85,86]",424,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(86,87]",219,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(88,89]",177,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(89,90]",131,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(90,91]",104,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(92,93]",126,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(93,94]",283,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(94,95]",227,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(96,97]",144,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(97,98]",152,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(98,99]",774,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"(99,100]",522,CDM020.A0101.10M_raw_R1_gc_rl.tsv.gz
"[0,1]",2,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(1,2]",1,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(2,3]",5,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(3,4]",14,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(5,6]",30,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(6,7]",70,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(7,8]",187,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(9,10]",343,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(10,11]",615,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(11,12]",1053,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(13,14]",1704,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(14,15]",2753,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(15,16]",3885,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(16,17]",3,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(17,18]",5522,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(18,19]",7787,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(19,20]",10538,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(20,21]",1,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(21,22]",13665,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(22,23]",17883,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(23,24]",22673,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(24,25]",28671,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(25,26]",11,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(26,27]",35162,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(27,28]",43433,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(28,29]",52570,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(29,30]",23,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(30,31]",64242,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(31,32]",76860,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(32,33]",93105,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(33,34]",36,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(34,35]",111993,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(35,36]",135449,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(36,37]",162857,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(37,38]",64,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(38,39]",194585,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(39,40]",232314,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(40,41]",271188,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(41,42]",91,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(42,43]",317465,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(43,44]",364991,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(44,45]",405033,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(45,46]",148,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(46,47]",451516,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(47,48]",504304,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(48,49]",562213,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(49,50]",614118,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(50,51]",230,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(51,52]",651014,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(52,53]",664659,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(53,54]",648516,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(54,55]",246,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(55,56]",601241,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(56,57]",531398,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(57,58]",454050,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(58,59]",151,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(59,60]",377602,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(60,61]",307991,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(61,62]",245862,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(62,63]",64,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(63,64]",191810,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(64,65]",146734,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(65,66]",111535,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(66,67]",24,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(67,68]",83834,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(68,69]",61512,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(69,70]",44122,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(70,71]",3,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(71,72]",30120,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(72,73]",18861,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(73,74]",10102,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(74,75]",4440,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(76,77]",1533,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(77,78]",456,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(78,79]",149,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(80,81]",78,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(81,82]",58,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(82,83]",34,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(84,85]",32,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(85,86]",32,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(86,87]",18,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(88,89]",33,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(89,90]",32,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(90,91]",29,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(92,93]",23,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(93,94]",96,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(94,95]",55,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(96,97]",16,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(97,98]",16,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(98,99]",13,CDM020.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"[0,1]",1,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(1,2]",1,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(2,3]",3,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(3,4]",1,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(5,6]",5,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(6,7]",13,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(7,8]",9,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(9,10]",21,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(10,11]",23,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(11,12]",50,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(13,14]",51,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(14,15]",111,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(15,16]",267,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(17,18]",515,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(18,19]",1208,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(19,20]",2329,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(20,21]",2,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(21,22]",4399,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(22,23]",7474,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(23,24]",12028,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(24,25]",18145,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(25,26]",12,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(26,27]",25407,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(27,28]",34201,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(28,29]",43625,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(29,30]",38,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(30,31]",55674,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(31,32]",68212,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(32,33]",82551,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(33,34]",46,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(34,35]",100706,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(35,36]",117468,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(36,37]",137958,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(37,38]",72,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(38,39]",157666,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(39,40]",178967,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(40,41]",197679,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(41,42]",97,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(42,43]",221224,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(43,44]",257008,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(44,45]",343104,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(45,46]",164,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(46,47]",369371,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(47,48]",396114,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(48,49]",612486,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(49,50]",471928,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(50,51]",281,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(51,52]",577425,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(52,53]",529426,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(53,54]",544606,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(54,55]",291,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(55,56]",572585,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(56,57]",588792,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(57,58]",565387,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(58,59]",251,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(59,60]",521194,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(60,61]",457950,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(61,62]",385613,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(62,63]",163,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(63,64]",316311,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(64,65]",251820,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(65,66]",197930,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(66,67]",68,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(67,68]",151853,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(68,69]",115423,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(69,70]",86502,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(70,71]",31,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(71,72]",64546,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(72,73]",47506,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(73,74]",33837,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(74,75]",23854,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(75,76]",10,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(76,77]",16753,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(77,78]",11012,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(78,79]",7135,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(79,80]",1,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(80,81]",4496,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(81,82]",2627,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(82,83]",1407,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(83,84]",1,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(84,85]",786,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(85,86]",412,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(86,87]",273,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(88,89]",179,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(89,90]",130,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(90,91]",129,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(92,93]",136,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(93,94]",461,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(94,95]",308,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(96,97]",199,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(97,98]",130,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(98,99]",352,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"(99,100]",984,FUM001.A0101.10M_raw_R1_gc_rl.tsv.gz
"[0,1]",3,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(1,2]",7,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(2,3]",5,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(3,4]",12,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(5,6]",15,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(6,7]",22,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(7,8]",45,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(9,10]",65,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(10,11]",119,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(11,12]",234,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(13,14]",327,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(14,15]",514,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(15,16]",849,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(16,17]",1,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(17,18]",1306,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(18,19]",2114,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(19,20]",2969,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(20,21]",4,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(21,22]",4026,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(22,23]",5311,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
"(23,24]",6978,FUM001.A0102.SG1.4.10M_raw_R1_gc_rl.tsv.gz
