gc_bin,counts_gc,Study
"[0,1]",22,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(1,2]",46,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(2,3]",68,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(3,4]",49,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(4,5]",63,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(5,6]",140,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(6,7]",142,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(7,8]",176,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(8,9]",205,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(9,10]",375,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(10,11]",374,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(11,12]",548,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(12,13]",679,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(13,14]",1097,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(14,15]",1545,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(15,16]",2253,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(16,17]",2947,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(17,18]",4345,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(18,19]",5948,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(19,20]",9702,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(20,21]",8524,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(21,22]",14296,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(22,23]",16808,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(23,24]",21320,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(24,25]",28400,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(25,26]",22860,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(26,27]",32640,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(27,28]",40001,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(28,29]",42672,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(29,30]",54455,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(30,31]",55228,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(31,32]",71727,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(32,33]",78972,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(33,34]",91567,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(34,35]",116078,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(35,36]",133069,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(36,37]",151214,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(37,38]",167221,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(38,39]",196234,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(39,40]",266934,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(40,41]",204768,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(41,42]",270749,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(42,43]",295967,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(43,44]",349176,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(44,45]",351037,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(45,46]",354285,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(46,47]",377768,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(47,48]",419306,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(48,49]",414784,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(49,50]",572575,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(50,51]",197047,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(51,52]",440327,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(52,53]",380480,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(53,54]",376441,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(54,55]",353965,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(55,56]",318497,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(56,57]",296429,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(57,58]",272934,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(58,59]",227538,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(59,60]",247453,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(60,61]",142903,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(61,62]",161762,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(62,63]",121453,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(63,64]",121361,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(64,65]",94737,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(65,66]",73242,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(66,67]",57888,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(67,68]",50329,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(68,69]",37595,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(69,70]",36235,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(70,71]",21956,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(71,72]",20927,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(72,73]",14984,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(73,74]",12966,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(74,75]",12389,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(75,76]",5231,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(76,77]",6113,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(77,78]",4828,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(78,79]",3891,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(79,80]",3227,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(80,81]",1720,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(81,82]",1837,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(82,83]",1363,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(83,84]",1091,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(84,85]",909,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(85,86]",707,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(86,87]",711,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(87,88]",580,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(88,89]",520,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(89,90]",541,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(90,91]",527,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(91,92]",456,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(92,93]",341,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(93,94]",427,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(94,95]",409,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(95,96]",337,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(96,97]",245,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(97,98]",275,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(98,99]",327,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(99,100]",333,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"[0,1]",32,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(1,2]",26,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(2,3]",220,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(3,4]",121,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(4,5]",343,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(5,6]",715,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(6,7]",887,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(7,8]",1443,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(8,9]",2305,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(9,10]",3794,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(10,11]",3239,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(11,12]",5682,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(12,13]",7289,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(13,14]",9417,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(14,15]",10445,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(15,16]",13260,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(16,17]",15030,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(17,18]",18722,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(18,19]",21267,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(19,20]",30406,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(20,21]",17630,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(21,22]",30278,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(22,23]",29385,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(23,24]",34038,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(24,25]",42448,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(25,26]",28668,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(26,27]",39291,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(27,28]",42650,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(28,29]",44026,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(29,30]",59080,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(30,31]",46355,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(31,32]",56958,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(32,33]",60393,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(33,34]",69346,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(34,35]",78163,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(35,36]",80633,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(36,37]",91709,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(37,38]",89035,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(38,39]",100170,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(39,40]",135027,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(40,41]",80462,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(41,42]",122872,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(42,43]",111509,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(43,44]",136367,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(44,45]",112250,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(45,46]",133618,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(46,47]",127798,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(47,48]",121111,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(48,49]",143663,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(49,50]",174464,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(50,51]",25805,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(51,52]",134857,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(52,53]",95029,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(53,54]",102565,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(54,55]",102524,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(55,56]",64592,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(56,57]",79805,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(57,58]",61667,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(58,59]",60824,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(59,60]",64568,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(60,61]",30281,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(61,62]",40160,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(62,63]",29470,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(63,64]",31355,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(64,65]",25035,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(65,66]",18292,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(66,67]",16703,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(67,68]",13042,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(68,69]",9804,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(69,70]",11101,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(70,71]",6766,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(71,72]",5788,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(72,73]",4292,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(73,74]",4314,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(74,75]",4574,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(75,76]",1546,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(76,77]",2165,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(77,78]",1646,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(78,79]",1398,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(79,80]",1195,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(80,81]",639,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(81,82]",604,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(82,83]",363,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(83,84]",440,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(84,85]",243,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(85,86]",133,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(86,87]",119,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(87,88]",137,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(88,89]",52,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(89,90]",85,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(90,91]",78,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(91,92]",32,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(92,93]",31,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(93,94]",45,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(94,95]",28,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(95,96]",16,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(96,97]",7,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(97,98]",14,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(98,99]",10,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"(99,100]",20,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
"[0,1]",1,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(2,3]",2,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(3,4]",2,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(4,5]",7,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(5,6]",12,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(6,7]",4,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(7,8]",10,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(8,9]",20,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(9,10]",36,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(10,11]",40,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(11,12]",81,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(12,13]",106,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(13,14]",205,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(14,15]",320,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(15,16]",478,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(16,17]",686,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(17,18]",1274,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(18,19]",1561,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(19,20]",2934,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(20,21]",2481,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(21,22]",4599,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(22,23]",5527,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(23,24]",7887,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(24,25]",11547,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(25,26]",9469,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(26,27]",14584,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(27,28]",19414,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(28,29]",21929,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(29,30]",28436,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(30,31]",29691,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(31,32]",38525,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(32,33]",42856,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(33,34]",46854,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(34,35]",59690,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(35,36]",64854,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(36,37]",72442,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(37,38]",77198,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(38,39]",90221,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(39,40]",117905,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(40,41]",91721,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(41,42]",115482,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(42,43]",126620,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(43,44]",147174,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(44,45]",150771,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(45,46]",151876,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(46,47]",170078,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(47,48]",192805,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(48,49]",200430,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(49,50]",294690,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(50,51]",113948,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(51,52]",257428,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(52,53]",250510,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(53,54]",278227,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(54,55]",282216,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(55,56]",302607,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(56,57]",322121,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(57,58]",346615,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(58,59]",328056,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(59,60]",428947,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(60,61]",315699,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(61,62]",391536,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(62,63]",338154,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(63,64]",393104,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(64,65]",368358,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(65,66]",346372,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(66,67]",287843,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(67,68]",316139,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(68,69]",268647,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(69,70]",276196,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(70,71]",188829,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(71,72]",206486,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(72,73]",167938,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(73,74]",150136,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(74,75]",148767,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(75,76]",74055,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(76,77]",84367,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(77,78]",70382,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(78,79]",55873,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(79,80]",47585,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(80,81]",25834,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(81,82]",26115,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(82,83]",18247,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(83,84]",15039,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(84,85]",10890,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(85,86]",6820,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(86,87]",5943,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(87,88]",4778,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(88,89]",3045,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(89,90]",2399,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(90,91]",1750,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(91,92]",1314,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
"(92,93]",757,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
