gc_bin,counts_gc,Study
"(53,54]",188478,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(54,55]",189993,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(55,56]",226162,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(56,57]",245424,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(57,58]",283195,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(58,59]",262052,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(59,60]",376489,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(60,61]",301515,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(61,62]",389346,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(62,63]",326444,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(63,64]",435560,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(64,65]",408244,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(65,66]",424818,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(66,67]",337840,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(67,68]",424767,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(68,69]",358537,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(69,70]",380102,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(70,71]",250783,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(71,72]",299738,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(72,73]",230833,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(73,74]",212895,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(74,75]",191130,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(75,76]",94271,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(76,77]",98141,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(77,78]",81833,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(78,79]",57960,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(79,80]",42314,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(80,81]",23372,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(81,82]",22028,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(82,83]",14398,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(83,84]",10675,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(84,85]",7682,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(85,86]",5503,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(86,87]",4844,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(87,88]",3714,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(88,89]",2529,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(89,90]",2652,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(90,91]",2301,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(91,92]",1758,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(92,93]",1392,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(93,94]",1602,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(94,95]",1665,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(95,96]",1385,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(96,97]",976,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(97,98]",1204,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(98,99]",1333,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"(99,100]",1923,GUE001.A0101.SG1.1.10M_cutadapt_gc_rl.tsv.gz
"[0,1]",29,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(1,2]",20,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(2,3]",96,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(3,4]",62,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(4,5]",100,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(5,6]",224,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(6,7]",255,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(7,8]",313,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(8,9]",438,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(9,10]",749,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(10,11]",598,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(11,12]",980,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(12,13]",1282,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(13,14]",1384,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(14,15]",1604,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(15,16]",2047,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(16,17]",2279,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(17,18]",2824,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(18,19]",3399,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(19,20]",5107,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(20,21]",2582,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(21,22]",5558,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(22,23]",5535,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(23,24]",6660,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(24,25]",8087,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(25,26]",5430,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(26,27]",7920,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(27,28]",8308,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(28,29]",7972,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(29,30]",9509,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(30,31]",7808,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(31,32]",8684,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(32,33]",8090,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(33,34]",8450,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(34,35]",8807,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(35,36]",8494,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(36,37]",8982,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(37,38]",7740,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(38,39]",8326,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(39,40]",10372,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(40,41]",5881,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(41,42]",8442,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(42,43]",7324,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(43,44]",8958,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(44,45]",7510,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(45,46]",8628,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(46,47]",8317,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(47,48]",8223,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(48,49]",9894,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(49,50]",13521,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(50,51]",2454,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(51,52]",11552,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(52,53]",9302,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(53,54]",10582,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(54,55]",11325,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(55,56]",9308,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(56,57]",11357,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(57,58]",10937,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(58,59]",11288,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(59,60]",14120,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(60,61]",8950,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(61,62]",12411,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(62,63]",10697,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(63,64]",12855,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(64,65]",12133,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(65,66]",11061,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(66,67]",10065,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(67,68]",10301,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(68,69]",8894,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(69,70]",9850,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(70,71]",6741,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(71,72]",6945,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(72,73]",5641,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(73,74]",5129,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(74,75]",5330,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(75,76]",2385,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(76,77]",2992,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(77,78]",2364,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(78,79]",1993,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(79,80]",1686,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(80,81]",789,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(81,82]",889,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(82,83]",598,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(83,84]",563,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(84,85]",382,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(85,86]",199,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(86,87]",207,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(87,88]",154,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(88,89]",79,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(89,90]",78,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(90,91]",68,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(91,92]",35,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(92,93]",23,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(93,94]",28,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(94,95]",17,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(95,96]",4,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(96,97]",9,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(97,98]",9,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(98,99]",3,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"(99,100]",17,GUE001.A0102.SG1.4.10M_cutadapt_gc_rl.tsv.gz
"[0,1]",23,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(1,2]",42,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(2,3]",44,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(3,4]",29,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(4,5]",65,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(5,6]",113,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(6,7]",115,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(7,8]",145,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(8,9]",141,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(9,10]",268,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(10,11]",304,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(11,12]",404,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(12,13]",356,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(13,14]",728,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(14,15]",905,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(15,16]",1351,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(16,17]",1246,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(17,18]",2469,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(18,19]",3318,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(19,20]",5013,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(20,21]",3757,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(21,22]",7901,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(22,23]",10040,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(23,24]",13403,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(24,25]",17835,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(25,26]",13159,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(26,27]",23712,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(27,28]",30317,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(28,29]",32142,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(29,30]",33223,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(30,31]",44230,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(31,32]",55600,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(32,33]",57380,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(33,34]",52456,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(34,35]",79628,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(35,36]",89716,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(36,37]",96677,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(37,38]",85093,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(38,39]",124072,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(39,40]",156933,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(40,41]",130463,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(41,42]",134388,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(42,43]",179085,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(43,44]",206526,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(44,45]",200558,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(45,46]",176310,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(46,47]",228614,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(47,48]",247168,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(48,49]",232968,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(49,50]",316841,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(50,51]",121663,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(51,52]",256253,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(52,53]",239076,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(53,54]",253200,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(54,55]",224293,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(55,56]",254659,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(56,57]",263737,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(57,58]",283351,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(58,59]",250233,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(59,60]",353904,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(60,61]",275948,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(61,62]",351438,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(62,63]",295655,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(63,64]",385723,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(64,65]",373936,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(65,66]",378668,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(66,67]",311108,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(67,68]",381214,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(68,69]",334459,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(69,70]",352732,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(70,71]",240071,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(71,72]",277215,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(72,73]",220941,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(73,74]",197996,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(74,75]",182611,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(75,76]",88340,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(76,77]",94202,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(77,78]",75138,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(78,79]",53392,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(79,80]",41267,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(80,81]",21010,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(81,82]",19766,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(82,83]",12581,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(83,84]",9450,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(84,85]",6516,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(85,86]",3874,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(86,87]",3162,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(87,88]",2280,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(88,89]",1357,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(89,90]",1124,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(90,91]",805,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(91,92]",501,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(92,93]",364,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(93,94]",349,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(94,95]",268,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(95,96]",174,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(96,97]",140,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(97,98]",162,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(98,99]",185,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"(99,100]",652,PES001.B0101.SG1.3.10M_cutadapt_gc_rl.tsv.gz
"[0,1]",31,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(1,2]",39,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(2,3]",89,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(3,4]",77,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(4,5]",191,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(5,6]",349,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(6,7]",432,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(7,8]",583,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(8,9]",933,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(9,10]",1569,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(10,11]",1545,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(11,12]",2448,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(12,13]",3087,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(13,14]",4201,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(14,15]",5215,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(15,16]",6978,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(16,17]",7891,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(17,18]",10794,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(18,19]",13102,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(19,20]",20209,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(20,21]",13371,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(21,22]",24538,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(22,23]",26474,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(23,24]",32840,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(24,25]",43560,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(25,26]",30162,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(26,27]",45834,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(27,28]",53131,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(28,29]",56596,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(29,30]",66261,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(30,31]",64015,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(31,32]",77273,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(32,33]",81426,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(33,34]",80864,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(34,35]",100805,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(35,36]",105008,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(36,37]",115793,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(37,38]",107117,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(38,39]",128373,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(39,40]",162693,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(40,41]",113713,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(41,42]",142371,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(42,43]",149818,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(43,44]",170311,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(44,45]",154540,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(45,46]",156475,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(46,47]",160777,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(47,48]",163639,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(48,49]",172178,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(49,50]",223230,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(50,51]",56102,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(51,52]",174818,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(52,53]",145530,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(53,54]",153143,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
"(54,55]",159375,PES001.B0102.SG1.5.10M_cutadapt_gc_rl.tsv.gz
