Length,counts_length,Study
67,106501,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
68,117781,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
69,123738,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
70,115965,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
71,102703,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
72,95777,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
73,99499,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
74,123015,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
75,230666,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
76,431990,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
77,78410,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
78,84627,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
79,86702,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
80,80772,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
81,71614,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
82,64905,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
83,59566,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
84,57472,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
85,55228,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
86,54138,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
87,54087,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
88,55604,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
89,58469,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
90,57441,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
91,52020,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
92,47604,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
93,44190,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
94,41854,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
95,41184,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
96,40450,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
97,40566,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
98,41464,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
99,41272,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
100,40432,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
101,38060,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
102,35344,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
103,33349,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
104,31522,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
105,30524,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
106,29564,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
107,29464,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
108,29412,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
109,29617,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
110,28872,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
111,27815,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
112,25650,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
113,24471,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
114,23815,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
115,22604,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
116,21662,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
117,21179,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
118,21312,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
119,20600,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
120,20271,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
121,19212,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
122,18504,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
123,17281,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
124,16983,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
125,16042,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
126,15626,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
127,15228,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
128,15058,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
129,14442,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
130,14338,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
131,13726,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
132,13048,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
133,12576,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
134,12185,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
135,11831,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
136,11379,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
137,11195,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
138,10758,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
139,10765,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
140,10984,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
141,9064,BAN001.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
30,198271,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
31,204665,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
32,190482,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
33,170353,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
34,152904,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
35,142456,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
36,137647,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
37,132596,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
38,131496,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
39,133961,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
40,138420,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
41,138143,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
42,124437,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
43,103620,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
44,89417,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
45,80088,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
46,72492,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
47,68737,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
48,66606,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
49,65106,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
50,65176,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
51,66943,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
52,64896,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
53,55702,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
54,46444,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
55,41092,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
56,36791,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
57,34328,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
58,32742,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
59,31794,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
60,31463,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
61,31778,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
62,30561,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
63,27006,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
64,23093,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
65,21040,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
66,19142,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
67,17707,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
68,16583,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
69,16346,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
70,16199,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
71,16417,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
72,17677,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
73,17909,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
74,18610,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
75,24570,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
76,64463,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
77,9606,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
78,9102,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
79,8882,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
80,8548,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
81,8592,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
82,8574,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
83,8219,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
84,7511,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
85,6414,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
86,5921,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
87,5637,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
88,5305,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
89,5030,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
90,5047,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
91,4783,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
92,4950,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
93,4723,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
94,4669,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
95,4233,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
96,3816,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
97,3590,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
98,3484,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
99,3283,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
100,3292,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
101,3281,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
102,3278,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
103,3043,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
104,2986,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
105,2749,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
106,2637,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
107,2521,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
108,2357,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
109,2213,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
110,2096,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
111,2120,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
112,2030,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
113,2020,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
114,1890,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
115,1771,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
116,1769,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
117,1566,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
118,1619,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
119,1530,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
120,1434,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
121,1484,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
122,1416,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
123,1320,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
124,1328,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
125,1202,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
126,1251,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
127,1133,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
128,1138,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
129,1025,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
130,971,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
131,996,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
132,968,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
133,953,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
134,944,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
135,854,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
136,886,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
137,829,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
138,812,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
139,765,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
140,798,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
141,736,BAN001.A0102.SG1.4.10M.artifact_removal_gc_rl.tsv.gz
30,89548,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
31,100370,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
32,111765,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
33,123977,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
34,134259,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
35,142128,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
36,153272,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
37,158647,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
38,159584,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
39,163019,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
40,163844,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
41,164379,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
42,167373,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
43,168566,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
44,167814,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
45,170201,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
46,171783,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
47,170008,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
48,169268,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
49,166691,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
50,161289,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
51,160614,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
52,159112,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
53,155587,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
54,154312,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
55,151899,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
56,149183,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
57,149425,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
58,146448,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
59,140114,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
60,138609,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
61,134532,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
62,130211,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
63,129009,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
64,125471,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
65,122767,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
66,121381,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
67,119246,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
68,114906,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
69,113486,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
70,110195,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
71,106244,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
72,106346,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
73,107162,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
74,120762,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
75,219591,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
76,697824,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
77,89064,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
78,88334,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
79,85835,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
80,82248,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
81,80323,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
82,78036,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
83,75457,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
84,73599,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
85,71886,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
86,69369,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
87,68148,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
88,66760,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
89,63981,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
90,63036,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
91,61242,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
92,58002,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
93,57552,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
94,55483,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
95,53947,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
96,52607,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
97,51759,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
98,49696,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
99,48383,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
100,47249,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
101,45048,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
102,44254,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
103,42737,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
104,40847,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
105,40287,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
106,39455,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
107,37889,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
108,37390,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
109,36398,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
110,34838,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
111,34264,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
112,33191,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
113,31926,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
114,31340,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
115,30255,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
116,28916,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
117,28319,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
118,27772,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
119,26645,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
120,25950,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
121,25285,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
122,24161,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
123,24025,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
124,23016,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
125,21986,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
126,21459,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
127,21129,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
128,19948,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
129,19863,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
130,19175,CDM019.A0101.SG1.1.10M.artifact_removal_gc_rl.tsv.gz
