# table produced by mapDamage version 2.2.3
# using mapped file /mnt/archgen/microbiome_calculus/library_ds_vs_ss/04-analysis/normalize_kraken/mapping/flexilinea_sp001717545/mapDamage2_ssLibs/input/FUM002.A0102.SG1.5_5M.mapped_f_sp001717545_q25l30_rmdup.bam and /mnt/archgen/microbiome_calculus/library_ds_vs_ss/04-analysis/normalize_kraken/mapping/flexilinea_sp001717545/input/GCA_001717545.1_ASM171754v1_genomic.fna as reference file
# Std: strand of reads
Std	Length	Occurences 
+	32	592
+	31	609
+	40	261
+	53	110
+	30	606
+	38	313
+	36	410
+	55	84
+	35	421
+	33	476
+	65	59
+	34	460
+	69	33
+	47	217
+	43	305
+	56	103
+	41	252
+	52	126
+	45	248
+	46	198
+	39	259
+	44	256
+	71	36
+	66	57
+	54	104
+	42	286
+	37	293
+	67	36
+	60	58
+	48	185
+	50	146
+	79	19
+	59	67
+	64	53
+	61	55
+	57	75
+	78	14
+	51	123
+	77	19
+	49	171
+	62	59
+	68	47
+	96	5
+	80	15
+	84	10
+	76	29
+	122	2
+	73	25
+	117	1
+	95	6
+	58	85
+	63	36
+	123	2
+	105	2
+	88	9
+	70	36
+	90	6
+	106	2
+	74	24
+	75	20
+	72	31
+	81	16
+	97	8
+	111	3
+	87	9
+	112	3
+	93	7
+	99	5
+	83	9
+	121	1
+	85	10
+	94	9
+	104	2
+	92	14
+	114	1
+	82	10
+	100	4
+	101	3
+	86	6
+	102	3
+	89	4
+	129	1
+	120	1
+	116	1
+	133	1
+	124	1
+	91	4
+	115	1
+	29	1
+	98	3
+	109	2
+	113	2
+	118	2
+	132	1
+	103	2
+	108	1
-	61	67
-	28	2
-	39	274
-	38	343
-	72	27
-	34	458
-	32	564
-	30	687
-	31	667
-	35	481
-	36	378
-	40	243
-	33	518
-	47	207
-	48	151
-	43	312
-	70	30
-	49	173
-	60	61
-	50	153
-	67	27
-	52	129
-	42	316
-	58	65
-	45	228
-	41	240
-	55	95
-	37	324
-	44	250
-	53	112
-	46	213
-	80	17
-	64	52
-	59	62
-	51	137
-	69	32
-	62	47
-	75	27
-	63	49
-	66	46
-	65	38
-	54	86
-	56	80
-	76	33
-	91	5
-	85	9
-	107	2
-	81	15
-	71	32
-	73	20
-	101	1
-	79	11
-	99	3
-	68	41
-	132	1
-	57	82
-	96	6
-	89	9
-	87	9
-	93	8
-	129	2
-	78	20
-	74	31
-	83	7
-	117	3
-	116	3
-	100	3
-	121	2
-	88	11
-	29	5
-	112	2
-	82	9
-	95	5
-	77	20
-	110	1
-	97	1
-	84	13
-	123	3
-	102	5
-	108	3
-	90	5
-	86	6
-	111	2
-	94	8
-	98	3
-	138	2
-	120	1
-	103	3
-	115	2
-	109	2
-	122	1
-	92	5
-	105	1
-	124	1
-	133	1
-	114	3
-	119	1
-	127	1
-	126	1
