pos	5pC>T
1	0.142857142857143
2	0.152542372881356
3	0.0606060606060606
4	0
5	0.0294117647058824
6	0.0526315789473684
7	0.0625
8	0
9	0.0158730158730159
10	0.0158730158730159
11	0.0655737704918033
12	0.0338983050847458
13	0.0689655172413793
14	0.0277777777777778
15	0.0508474576271186
16	0.0172413793103448
17	0.0303030303030303
18	0.046875
19	0.0461538461538462
20	0.0348837209302326
21	0.0895522388059701
22	0.028169014084507
23	0.0294117647058824
24	0.0149253731343284
25	0.0289855072463768
