"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.117798816832484,2.7903196120167e-06,0.999796163372149,0.552910892192064,0.253451561706205,18028.0645952138
"Std.",0.000476528523034582,2.82768539039957e-06,0.000200458767716012,0.00133396709722647,0.00151385849188974,1.85344800041719
"Acceptance ratio",0.17378,0.14008,0.1402,0.1944,0.17226,0.59196
"0%",0.115998511492896,1.43955711193109e-10,0.997381390364218,0.547148700292782,0.247935254510049,18014.4368857398
"2.5%",0.116880253698914,5.44008388276737e-08,0.999245742533423,0.550285760244448,0.250489611402298,18023.6420735628
"5%",0.117040757602318,1.35024437638891e-07,0.999402119374102,0.550723653928196,0.250945715896241,18024.581340091
"7.5%",0.117131524253993,2.07419968489641e-07,0.999485513936506,0.55099820514522,0.251220476428079,18025.1360064552
"10%",0.11719157559804,2.79626893561447e-07,0.99954032669766,0.551171054692783,0.251515561595894,18025.5733023769
"12.5%",0.117249235727973,3.51835104674015e-07,0.999578579588725,0.551354578058518,0.251696870226749,18025.8999263859
"15%",0.117305178581003,4.41086176895825e-07,0.999612278210907,0.551513361773529,0.251863279833321,18026.1840528776
"17.5%",0.117345470545997,5.30912218786218e-07,0.999646383790713,0.551664782271281,0.252021109979217,18026.4457115191
"20%",0.117382174366809,6.18352370038511e-07,0.99967556865959,0.551812121164491,0.252169579119674,18026.6623066635
"22.5%",0.117420730168655,6.96921057441714e-07,0.999700338549232,0.551910349465188,0.252302304603953,18026.8592832603
"25%",0.11746067057496,7.83004988178247e-07,0.99971994994681,0.552025771731247,0.252429311900444,18027.0490212871
"27.5%",0.117503180703854,8.57649930230215e-07,0.999738721748604,0.5521378884921,0.252552928337213,18027.2242177147
"30%",0.117539221072692,9.66794649140193e-07,0.999754406167857,0.552242969101188,0.252654388444896,18027.3755702588
"32.5%",0.11757254854486,1.07879590251603e-06,0.99977154502466,0.552339648135178,0.252749018370497,18027.5253541683
"35%",0.1176124817035,1.17599438396571e-06,0.999784175041371,0.552436088122885,0.252865822736843,18027.6709397719
"37.5%",0.11764166915561,1.29572928398527e-06,0.999799226704088,0.552521247309939,0.252975949394743,18027.7989089248
"40%",0.11767242006682,1.41749484371452e-06,0.999810499644183,0.552596554555301,0.253079551304813,18027.9180922555
"42.5%",0.117704507174528,1.53289052913123e-06,0.99982341647241,0.552685601920478,0.253195938091393,18028.0384621252
"45%",0.117741368979837,1.63680922793534e-06,0.999834811724048,0.552765108792653,0.253293701742654,18028.1554569543
"47.5%",0.117769899215071,1.74261401988378e-06,0.999845706385169,0.552848139056403,0.253372758753099,18028.2688294626
"50%",0.117802296422514,1.87026877156799e-06,0.99985689841702,0.552913885023364,0.25348030041929,18028.3883493923
"52.5%",0.117827448232618,2.0283124782801e-06,0.999866593200461,0.552994548604068,0.253571662779961,18028.499208206
"55%",0.117857378551113,2.16339927309406e-06,0.999875733945038,0.553075956846199,0.253660999138062,18028.6014097701
"57.5%",0.117886736372953,2.34487591030167e-06,0.999883722039601,0.553148287814612,0.253750487040736,18028.7087802603
"60%",0.11791542453551,2.52827412825615e-06,0.99989139867143,0.553234467177895,0.253851559458736,18028.8051260496
"62.5%",0.117946299666813,2.75251918156146e-06,0.999899930350856,0.553327156782088,0.253946500369975,18028.9125482787
"65%",0.117972721629979,2.95073806707591e-06,0.999907955155922,0.553412236808244,0.254052457388804,18029.0152670072
"67.5%",0.118011160264308,3.10583310866691e-06,0.999916389103694,0.553503450550101,0.254153473054478,18029.1224258475
"70%",0.118042575264832,3.33013660278453e-06,0.999924182071257,0.55359653001409,0.254257895393917,18029.22305764
"72.5%",0.118080943536287,3.58987016087853e-06,0.999933119000557,0.553694194633243,0.254361251346382,18029.316216456
"75%",0.118117003145117,3.8553608255134e-06,0.999939654412116,0.553793340270465,0.254466283574118,18029.4266476915
"77.5%",0.118154985586559,4.17774519621814e-06,0.999946220336611,0.553906660661721,0.254595606693533,18029.5273085178
"80%",0.118202406518693,4.51870328760123e-06,0.999951936150925,0.554029711152388,0.254730658547723,18029.637186488
"82.5%",0.118253516264886,4.90957542944376e-06,0.999959578157172,0.554145044887895,0.254854700919045,18029.7522796614
"85%",0.118311177140702,5.30615478688238e-06,0.999965575323982,0.554270829430488,0.254986760119367,18029.8742847525
"87.5%",0.118362425703022,5.84586843492314e-06,0.999971447466167,0.554420711958405,0.255172607775716,18030.0037029165
"90%",0.11842867651738,6.46480003224006e-06,0.999976582449858,0.554597556532687,0.255363220262255,18030.1458132002
"92.5%",0.11849362751611,7.21818252290697e-06,0.999983328882666,0.554828951023943,0.255600594050126,18030.286572389
"95%",0.118597631494614,8.54597293749535e-06,0.999989083706242,0.555121357324624,0.255930967551355,18030.4593614672
"97.5%",0.118742953316669,1.04656561280672e-05,0.999994608243302,0.555563388108357,0.256436124305756,18030.7056798844
"100%",0.119745321973619,2.92605984071574e-05,0.999999984536665,0.557824729779822,0.259218031820205,18031.4004005858
