pos	5pC>T
1	0.027027027027027
2	0.0454545454545455
3	0
4	0.0454545454545455
5	0
6	0
7	0.0526315789473684
8	0.0810810810810811
9	0.037037037037037
10	0.0303030303030303
11	0.037037037037037
12	0.0645161290322581
13	0.0256410256410256
14	0.0930232558139535
15	0.0625
16	0.111111111111111
17	0
18	0.03125
19	0.0285714285714286
20	0.0606060606060606
21	0.0357142857142857
22	0
23	0.102564102564103
24	0.032258064516129
25	0.0555555555555556
