"","Position","C.T","G.A"
"1",1,0.940842206930899,0
"2",2,0.910240032390811,0
"3",3,0.881034883244818,0
"4",4,0.858556103684808,0
"5",5,0.843411695658404,0
"6",6,0.833889550275292,0
"7",7,0.828077008506016,0
"8",8,0.824554650359966,0
"9",9,0.822409625573326,0
"10",10,0.821088464115427,0
"11",11,0.820262877821253,0
"12",12,0.819738816655904,0
"13",-12,0.819738816655904,0
"14",-11,0.820262877821253,0
"15",-10,0.821088464115427,0
"16",-9,0.822409625573326,0
"17",-8,0.824554650359966,0
"18",-7,0.828077008506016,0
"19",-6,0.833889550275292,0
"20",-5,0.843411695658404,0
"21",-4,0.858556103684808,0
"22",-3,0.881034883244818,0
"23",-2,0.910240032390811,0
"24",-1,0.940842206930899,0
