"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0962236384290703,0.0130116730666625,0.896994806814898,0.412631564548132,0.342991541544375,-607.861856929654
"Std.",0.00535939654162001,0.00538318689649749,0.0674464964197368,0.0326677517962637,0.0251380610654292,1.45955137409153
"Acceptance ratio",0.20292,0.24226,0.17332,0.28638,0.15858,0.69972
"0%",0.0784945679071448,1.06529479753465e-05,0.609319103945634,0.288607127810378,0.258442513455809,-620.686736429187
"2.5%",0.0860026271296349,0.00273804631260505,0.751430561727227,0.34526944922648,0.295357069145824,-611.42225962856
"5%",0.0876356340856042,0.00409752424177906,0.772945961134108,0.356382823908429,0.302305090280446,-610.622744617549
"7.5%",0.0886103060547735,0.00507118165238212,0.790873751383308,0.363340606688352,0.307154696778153,-610.147587785306
"10%",0.0894065915972069,0.00593352624468827,0.802645142514741,0.369899265024398,0.311066124198763,-609.798322575445
"12.5%",0.0900720678166378,0.00657559802688969,0.812503989119983,0.374452981413835,0.31415081009574,-609.505010176721
"15%",0.0906430410172702,0.00721004050905368,0.822233931966547,0.378276505394158,0.316783957504284,-609.287555117939
"17.5%",0.0911633268472313,0.00778599580998777,0.830239234373945,0.381945073525087,0.31943629366505,-609.097590233496
"20%",0.091653202268332,0.00833139336083729,0.837181966793252,0.385319958652854,0.321616482427948,-608.925337279381
"22.5%",0.0920913378815132,0.0088479691817357,0.844235585657557,0.388350672495216,0.323373461572332,-608.770035621701
"25%",0.0925014753170686,0.00927547399230527,0.851490631117223,0.390995523648713,0.325985677422702,-608.621655254218
"27.5%",0.0929157374465688,0.00972022457914235,0.858502947968451,0.393804339509721,0.327846093196367,-608.49016485285
"30%",0.0933105942030938,0.0101033206087256,0.864703404720562,0.396264485291867,0.329479220811011,-608.371842038945
"32.5%",0.0936604024582113,0.0104965431710268,0.869868033707493,0.398768947444519,0.331253460576463,-608.257009564307
"35%",0.093970687304857,0.0108195768580174,0.876151741165591,0.40122800691448,0.332856725635102,-608.153174685905
"37.5%",0.0943413837810709,0.0112598560830145,0.881033161219386,0.403428382149315,0.334604474382769,-608.045359622575
"40%",0.0946599442501422,0.0116438478111158,0.886317795100026,0.40575808046354,0.336206334687023,-607.939828794436
"42.5%",0.0950281491710884,0.0120340148441426,0.8913336954826,0.407951568731314,0.337815919843405,-607.844065856243
"45%",0.0954078514029945,0.0123778353544311,0.896576044451905,0.409836105622465,0.339376452096718,-607.752349238281
"47.5%",0.0958031969602715,0.0126857174662075,0.901306513675448,0.411702817641809,0.341122931032369,-607.667965497293
"50%",0.0961347621944794,0.0130273387750291,0.905532561893191,0.413747649409326,0.342444143340119,-607.576671591872
"52.5%",0.0965160761325519,0.0132879240966144,0.910478971342874,0.415770263500388,0.344032922509908,-607.48960291901
"55%",0.0968544552686959,0.01361566150096,0.91481046201172,0.417886585374452,0.345715542560732,-607.406152254559
"57.5%",0.0972056900483125,0.0139723470696471,0.919474218603407,0.419744432986615,0.347371970668413,-607.316886931577
"60%",0.0975359568137319,0.0143543346366242,0.923241649345374,0.421886921019023,0.348839526724604,-607.240385676779
"62.5%",0.097868232207712,0.0146943896847647,0.927321581673048,0.423985605808977,0.350335214350194,-607.164332078355
"65%",0.0982063503749243,0.0150976111431433,0.931906916993653,0.426139535625845,0.351969839646721,-607.08971479555
"67.5%",0.0985778414693506,0.0154732550521687,0.936721217842863,0.428476438360441,0.353840988058236,-607.011007823472
"70%",0.0989124916246305,0.0158626721576162,0.941486434721536,0.430681286863559,0.355831999458753,-606.936025576457
"72.5%",0.0993775579342872,0.0162328452353877,0.946642113906747,0.432977419674294,0.357820372610958,-606.856438302923
"75%",0.0998001786011366,0.0166739024750775,0.951753591918103,0.435513634121125,0.359989643247191,-606.776468709624
"77.5%",0.100218936896888,0.0170913601344138,0.956262844456577,0.438346989230279,0.361671513622756,-606.695351801773
"80%",0.100718386032645,0.0175593580406489,0.960813409816479,0.441022488874728,0.363730611843162,-606.618122009329
"82.5%",0.101203528984889,0.0180426532072124,0.965827371600173,0.443762542359406,0.366195631815546,-606.540383372416
"85%",0.101734909442776,0.0185618198823675,0.970863270260157,0.446824878091229,0.368955243069836,-606.458299020349
"87.5%",0.102386290950744,0.0192211839146457,0.975772594730882,0.45002273964489,0.372044471064661,-606.378543313317
"90%",0.103112838607679,0.0199785678598336,0.980109304549141,0.453837722376943,0.375142079218624,-606.285130052463
"92.5%",0.104090142509707,0.020902821858279,0.984684957569492,0.457971713637253,0.379754574267155,-606.186135912783
"95%",0.105393186316484,0.0219611299323364,0.990616133598938,0.46384877843804,0.384565778595168,-606.087273062026
"97.5%",0.107197794927967,0.0237683950603586,0.995298804109176,0.472253448479611,0.394592144666287,-605.956623652927
"100%",0.117009186766807,0.0350353819712441,0.999984795772952,0.516613243841793,0.448846477759322,-605.653236095161
