"","Position","C.T","G.A"
"1",1,0.902929457064372,0.467814264546709
"2",2,0.840347849344202,0.474771394723695
"3",3,0.753458774584602,0.433278734572232
"4",4,0.645386144345437,0.386981502448432
"5",5,0.536233794637206,0.330331651517629
"6",6,0.445684095787165,0.271708511036755
"7",7,0.369343960609858,0.237781514354853
"8",8,0.306786326327704,0.224076826058922
"9",9,0.270530535694522,0.206588376758482
"10",10,0.246547170307276,0.196002543087705
"11",11,0.219787116564223,0.202163222603452
"12",12,0.195387917602346,0.212942939515566
"13",-12,0.195485178652389,0.212848941055629
"14",-11,0.169243508763897,0.249180628921315
"15",-10,0.151285660016127,0.28240574170738
"16",-9,0.140682958035082,0.318900490160873
"17",-8,0.144859934436345,0.360218150285634
"18",-7,0.16374397730045,0.413377347576066
"19",-6,0.202495454013142,0.481506854583221
"20",-5,0.270261403089214,0.563067619806161
"21",-4,0.3622273030253,0.655298599983102
"22",-3,0.451566896866,0.751916511500083
"23",-2,0.500172311212712,0.839504656640395
"24",-1,0.498557718178087,0.903011971941149
