"","Position","C.T","G.A"
"1",1,0.845967145261261,0.404085221227493
"2",2,0.794244797069532,0.391305692153383
"3",3,0.732450490431097,0.361125529520913
"4",4,0.66140423761241,0.327121988874978
"5",5,0.585141946778156,0.289807244502045
"6",6,0.509981623370902,0.24865399114215
"7",7,0.438119132279152,0.212797510068253
"8",8,0.369711169309096,0.188255370093896
"9",9,0.306433238435604,0.173420099698334
"10",10,0.253559354880446,0.160704046097653
"11",11,0.214025300205792,0.146572439076391
"12",12,0.183670646771007,0.134987072523527
"13",-12,0.126992451855139,0.190952403342214
"14",-11,0.128763485392292,0.228904659317324
"15",-10,0.135489157963381,0.272891335354058
"16",-9,0.151073809181115,0.322076987668641
"17",-8,0.174667966664952,0.378545638712394
"18",-7,0.204945061478083,0.443084016550412
"19",-6,0.239950775664716,0.514712608453654
"20",-5,0.27620530536844,0.590758325796814
"21",-4,0.313262112586253,0.665896863300963
"22",-3,0.357315547883019,0.734127313617446
"23",-2,0.398217732000578,0.794335472188963
"24",-1,0.421754036697523,0.84549169420119
