"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.116653317435983,0.00689571186399727,0.527910880794497,0.279869392220692,0.208817384480317,-1225.40775364248
"Std.",0.00209598257266826,0.00313636605358924,0.0201430974015041,0.0159646552591899,0.00557354835336657,1.50616381378869
"Acceptance ratio",0.17416,0.1911,0.18028,0.18612,0.16094,0.62438
"0%",0.108889445262839,6.02030745961942e-06,0.463450190522564,0.233615837234009,0.188396166416842,-1238.45953342309
"2.5%",0.112510221580105,0.00110524466256679,0.489269240832827,0.250705926645331,0.19792043641301,-1229.13105260773
"5%",0.113215445637639,0.00173318111769985,0.495081896592631,0.25444692305647,0.199847184642999,-1228.26993886537
"7.5%",0.113651868300801,0.00224880148702903,0.499006601316481,0.257022409562561,0.200892196952787,-1227.77096951262
"10%",0.113990860572876,0.00267087260641801,0.501999988112382,0.25937136307869,0.201688189929294,-1227.4031888706
"12.5%",0.114272284749173,0.00305723030314501,0.504900930777645,0.261362563402684,0.20238496562414,-1227.12909309059
"15%",0.114476820742845,0.00338219989413092,0.507390320698955,0.263224590324248,0.203011051497022,-1226.89922987973
"17.5%",0.114687908070692,0.00371080990397588,0.509101828161543,0.264666145911446,0.203574381825499,-1226.6918242713
"20%",0.114887736712968,0.00407128933369286,0.511275265312584,0.265930476654773,0.204075640987278,-1226.51478957936
"22.5%",0.115047167160935,0.00436612614720687,0.512995739543082,0.267373045555932,0.204535474849203,-1226.34821522053
"25%",0.11521549691422,0.00466150762852829,0.514721430357329,0.268690953782424,0.205033457359133,-1226.20006895567
"27.5%",0.115404030192659,0.00490208572414793,0.516113317385454,0.269840725128347,0.205453988946097,-1226.05294223216
"30%",0.115561257885305,0.00515583567149432,0.517437375112583,0.27094793052903,0.205813836210466,-1225.93056852276
"32.5%",0.115702339582861,0.00536950608071141,0.518557260187135,0.272016723479567,0.206113911121688,-1225.82324047821
"35%",0.115835321153009,0.00560774501638272,0.519736731909035,0.272870082480009,0.206486159190554,-1225.71105024707
"37.5%",0.115989602651601,0.00584945104182009,0.520976907910398,0.274026189017321,0.206866880330454,-1225.60138834981
"40%",0.116116463024087,0.00607167639527027,0.522222358731748,0.27514210007009,0.207222694136074,-1225.49785074517
"42.5%",0.116259522456748,0.00625216758369298,0.523433489836523,0.276231974460943,0.20764856954295,-1225.40605089614
"45%",0.116400319097742,0.0064585342674814,0.524677407685637,0.277254331240006,0.208020786285198,-1225.3109165751
"47.5%",0.116527258005193,0.00665715328387757,0.525948988715919,0.278257064198144,0.20839752459598,-1225.21118638756
"50%",0.116672005639985,0.00684534116822445,0.527280142984356,0.279256597192326,0.208794637511305,-1225.11576053148
"52.5%",0.116796848486201,0.00706329413553985,0.528241840114466,0.280211268967495,0.209147934075011,-1225.02824954228
"55%",0.116916601505619,0.00726589718040148,0.529474084434124,0.281173856945967,0.209486102346925,-1224.9393502115
"57.5%",0.117019850888391,0.00749428997939404,0.530751585616164,0.282192904766963,0.20986152389243,-1224.85856669206
"60%",0.117151078059203,0.00770664912222522,0.532040615545888,0.283187630671237,0.210203519867791,-1224.77607818287
"62.5%",0.117288854963349,0.0079406730687297,0.533558272288537,0.28436455443249,0.210563922231175,-1224.69339981334
"65%",0.117423937775795,0.00816263495127248,0.534937611276718,0.285482183259391,0.21098422652275,-1224.61075635851
"67.5%",0.117554750243962,0.00836188123953523,0.536484734395268,0.286735080848595,0.211433547813901,-1224.5302513549
"70%",0.117701954324109,0.00860823817829242,0.53794207551487,0.28801045857241,0.211814226012641,-1224.44821498664
"72.5%",0.117866850754987,0.00881769942467767,0.539662485052547,0.289405475462254,0.212273985891259,-1224.36956191529
"75%",0.118049359643024,0.00907252394667971,0.541122546173455,0.290766573804339,0.212728214625408,-1224.29743193471
"77.5%",0.118194378925979,0.0092963898275064,0.543185517740942,0.291935049318238,0.213134907680584,-1224.21821011826
"80%",0.118385451140377,0.00955007026931759,0.54515162198612,0.293734317708143,0.213597374556696,-1224.14037153009
"82.5%",0.118577633108991,0.00990864660433933,0.546942470742578,0.295024117448222,0.214057864638846,-1224.05668142425
"85%",0.118797740245889,0.0102568723593913,0.549128083167372,0.296842803069216,0.214602958717254,-1223.96942437118
"87.5%",0.119099307827337,0.010637136783837,0.551539889929741,0.298812317118269,0.215181389946846,-1223.87229287338
"90%",0.11936841286262,0.0110731422882264,0.554477270303313,0.300737605941964,0.215924127871234,-1223.76991227941
"92.5%",0.119732721791809,0.0115912464930049,0.557808628142775,0.303310027217103,0.216920082959216,-1223.65500838087
"95%",0.120177033963999,0.0121887709433326,0.56191305919501,0.307386795974999,0.217831493779025,-1223.52963335125
"97.5%",0.120815561930212,0.0130685335885706,0.568399537162025,0.312800338713993,0.219862766937957,-1223.37625483423
"100%",0.124221892914438,0.0189041949581964,0.62352929909081,0.338015449949709,0.229945764941518,-1222.97092191675
