"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0996975850538957,0.0113057136203891,0.58819312313959,0.267899332476133,0.206921014699156,-2469.50553043308
"Std.",0.000981997744435713,0.00182290217939649,0.0102924642150549,0.00758225891290983,0.00301345421800117,1.59399144689473
"Acceptance ratio",0.17108,0.20526,0.18362,0.16628,0.17208,0.62788
"0%",0.0958621449331381,0.00319457800787232,0.544068180202866,0.239300398894755,0.195768581323995,-2482.64645382003
"2.5%",0.097771122659648,0.00750521672566048,0.56843532670577,0.252649203783801,0.201139295840976,-2473.39368040977
"5%",0.098093029078858,0.00827626631350451,0.571498395143502,0.255085366348563,0.202022831931264,-2472.5525519999
"7.5%",0.0982891231000347,0.00864852012467125,0.57354127324426,0.256863363866234,0.202576060725211,-2472.04490491877
"10%",0.0984502059030065,0.00898741503840963,0.575176048823621,0.25810554668938,0.203032753964467,-2471.64509843879
"12.5%",0.0985880906845056,0.00924564327516023,0.576592852869788,0.259166073065412,0.203429243025409,-2471.32085057507
"15%",0.0986851438233483,0.00941435006500887,0.577820036808256,0.259951647531298,0.203794570708994,-2471.08235209202
"17.5%",0.0987781330683922,0.00958816700130068,0.578776202372837,0.260800536053419,0.204108996360696,-2470.8597631765
"20%",0.0988592738969842,0.0097806847807778,0.579624587495382,0.261533706202805,0.204381937812961,-2470.66628844858
"22.5%",0.0989398064408968,0.00996066135765866,0.58037628676309,0.262155658818265,0.204613070139434,-2470.49231925133
"25%",0.0990197524735181,0.0100847738295828,0.581150354286658,0.262850827546698,0.204850959720797,-2470.33413490319
"27.5%",0.0990936624866406,0.0102285451483865,0.581901301561702,0.263431308702473,0.205091863015155,-2470.18128486791
"30%",0.0991749255345797,0.0103758790836793,0.58264200398189,0.264007518652714,0.205301183614455,-2470.03857240256
"32.5%",0.0992509991446981,0.0105312258145966,0.583410827084453,0.264658913048577,0.205503999310774,-2469.89893475443
"35%",0.0993123167246479,0.0106569495188391,0.584117938757619,0.26521725432982,0.20571618953585,-2469.780460976
"37.5%",0.0993797076401287,0.0107637122748304,0.584850614136753,0.26574262922952,0.205897038347891,-2469.66495973619
"40%",0.0994485696462139,0.0109110730978492,0.585490705552563,0.26620773897743,0.206142208045861,-2469.55495493488
"42.5%",0.0995120805014725,0.011016394942637,0.586110495914082,0.266685922173859,0.206365383375637,-2469.45363181966
"45%",0.0995690852980011,0.0111439219396171,0.586758464101831,0.267193633551473,0.206578444257991,-2469.35544068019
"47.5%",0.0996249859539259,0.0112620976282353,0.587513115594698,0.267556918751854,0.206768169299214,-2469.26836192867
"50%",0.0996918258530311,0.0113804971967955,0.588150557627753,0.268001925784108,0.206957660682134,-2469.17650328568
"52.5%",0.0997612945592078,0.0115004529101608,0.588815682746661,0.268482127982849,0.207138597823173,-2469.08398007573
"55%",0.0998176273911123,0.0116006266510817,0.589464835710694,0.268945571226269,0.20733917639779,-2469.00055712994
"57.5%",0.099874705577879,0.0116933366943841,0.590245872841496,0.269400225933109,0.207535694385047,-2468.91898472695
"60%",0.0999393086648917,0.0118155249092759,0.590936078366614,0.269880770146943,0.207745209663264,-2468.84220114125
"62.5%",0.100007302508648,0.0119250987682608,0.591588229767663,0.270430877720361,0.207929408971634,-2468.75830184959
"65%",0.100075527044396,0.0120430432906699,0.592250202980819,0.270881976329239,0.208114371843995,-2468.67162907909
"67.5%",0.100146863979043,0.0121547831574011,0.59286868365364,0.271437119819998,0.208332402292537,-2468.59049874395
"70%",0.100216166354429,0.012276545042325,0.593551005003726,0.27194874788331,0.208492879131884,-2468.50455333527
"72.5%",0.100295050786588,0.0123916106608995,0.594360965028419,0.272478881285175,0.20869088100166,-2468.4231398178
"75%",0.100365735161096,0.0125444031354171,0.595079300188244,0.273011873102499,0.208903291934453,-2468.33481765501
"77.5%",0.100438691573002,0.012695946396702,0.595885470319259,0.273677028866782,0.209119993101938,-2468.25476759842
"80%",0.100529580948207,0.012858435868084,0.596782660612307,0.274296820324031,0.209376115646345,-2468.17007915557
"82.5%",0.100625130222742,0.0130157999248823,0.597593339451381,0.274977326451474,0.209670557564012,-2468.07673255644
"85%",0.100720759114564,0.0131991265809785,0.598650385704143,0.27578650359786,0.210004147887862,-2467.98922578056
"87.5%",0.100814738999125,0.0133959165371255,0.59985393031379,0.276654392982669,0.210402669706546,-2467.89279645593
"90%",0.100941868539429,0.0136340159447957,0.601347625310972,0.277595480862329,0.210744098878603,-2467.79793249427
"92.5%",0.101103887715331,0.0138903727679433,0.602897313767561,0.278513211257111,0.211295590003692,-2467.6876628854
"95%",0.101309702194198,0.0141951305289865,0.605053816837139,0.280150050937957,0.211900954492476,-2467.56217053449
"97.5%",0.101657190701035,0.0147404753032691,0.608121600288495,0.282543843835091,0.212845802628198,-2467.39718785255
"100%",0.103367398461707,0.0176539208598807,0.636543966808125,0.300424850646577,0.2186542891005,-2467.01129779314
