Length,counts_length,Study
67,2054,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
68,1692,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
69,1476,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
70,1450,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
71,1318,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
72,1267,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
73,1214,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
74,1126,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
75,958,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
76,1170,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
77,782,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
78,736,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
79,717,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
80,638,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
81,564,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
82,534,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
83,472,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
84,420,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
85,389,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
86,427,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
87,349,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
88,305,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
89,306,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
90,264,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
91,238,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
92,249,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
93,190,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
94,216,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
95,155,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
96,153,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
97,154,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
98,149,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
99,149,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
100,135,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
101,104,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
102,103,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
103,88,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
104,103,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
105,77,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
106,88,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
107,74,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
108,77,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
109,54,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
110,60,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
111,60,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
112,46,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
113,51,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
114,46,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
115,49,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
116,36,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
117,53,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
118,36,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
119,32,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
120,37,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
121,28,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
122,29,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
123,21,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
124,27,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
125,32,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
126,26,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
127,15,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
128,23,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
129,19,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
130,21,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
131,17,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
132,15,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
133,22,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
134,14,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
135,14,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
136,10,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
137,11,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
138,9,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
139,11,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
140,14,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
141,5,GOY005.A0103.SG1.4_5M.oral_gc_rl.tsv.gz
36,2321,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
37,4699,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
38,5925,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
39,7468,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
40,8738,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
41,8502,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
42,8818,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
43,9271,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
44,9426,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
45,9475,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
46,9910,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
47,9658,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
48,8891,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
49,8978,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
50,8858,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
51,8995,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
52,8888,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
53,8406,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
54,8516,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
55,7874,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
56,7369,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
57,7378,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
58,7229,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
59,6823,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
60,6839,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
61,6183,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
62,6142,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
63,5871,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
64,5822,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
65,5398,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
66,5230,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
67,5128,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
68,4326,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
69,4171,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
70,4065,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
71,3833,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
72,3891,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
73,3838,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
74,3574,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
75,3971,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
76,7280,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
77,2810,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
78,2824,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
79,2736,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
80,2561,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
81,2303,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
82,2287,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
83,2017,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
84,2030,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
85,1981,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
86,1847,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
87,1837,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
88,1671,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
89,1485,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
90,1505,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
91,1445,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
92,1398,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
93,1246,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
94,1309,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
95,1138,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
96,1090,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
97,1021,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
98,1051,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
99,996,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
100,946,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
101,849,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
102,760,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
103,757,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
104,679,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
105,701,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
106,724,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
107,637,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
108,580,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
109,525,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
110,548,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
111,507,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
112,541,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
113,523,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
114,437,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
115,444,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
116,407,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
117,420,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
118,378,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
119,340,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
120,331,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
121,296,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
122,282,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
123,281,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
124,303,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
125,240,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
126,229,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
127,223,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
128,210,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
129,217,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
130,226,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
131,211,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
132,187,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
133,188,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
134,169,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
135,169,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
136,166,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
137,141,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
138,132,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
139,131,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
140,141,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
141,130,GOY006.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
36,3188,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
37,5730,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
38,7621,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
39,8686,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
40,9415,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
41,9212,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
42,8939,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
43,9209,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
44,9117,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
45,8990,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
46,8680,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
47,8611,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
48,7598,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
49,7423,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
50,7232,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
51,6832,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
52,6470,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
53,6353,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
54,5878,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
55,5326,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
56,5157,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
57,4760,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
58,4515,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
59,4407,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
60,4138,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
61,3552,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
62,3435,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
63,3176,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
64,3053,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
65,2976,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
66,2811,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
67,2562,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
68,2288,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
69,1999,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
70,2030,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
71,1871,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
72,1684,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
73,1669,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
74,1576,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
75,1379,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
76,1975,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
77,1227,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
78,1097,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
79,1001,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
80,1017,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
81,833,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
82,852,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
83,709,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
84,723,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
85,608,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
86,625,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
87,645,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
88,571,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
89,481,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
90,500,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
91,432,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
92,456,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
93,406,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
94,387,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
95,322,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
96,312,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
97,335,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
98,283,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
99,291,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
100,241,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
101,232,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
102,210,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
103,180,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
104,204,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
105,162,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
106,171,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
107,174,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
108,143,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
109,131,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
110,128,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
111,102,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
112,104,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
113,92,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
114,111,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
115,117,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
116,85,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
117,97,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
118,75,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
119,84,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
120,62,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
121,70,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
122,52,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
123,67,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
124,56,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
125,41,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
126,47,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
127,56,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
128,40,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
129,33,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
130,27,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
131,45,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
132,37,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
133,36,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
134,27,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
135,34,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
136,43,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
137,27,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
138,26,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
139,19,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
140,16,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
141,23,GOY006.A0102.SG1.5_5M.oral_gc_rl.tsv.gz
36,1177,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
37,2464,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
38,3455,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
39,4607,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
40,5518,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
41,5520,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
42,6273,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
43,6691,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
44,7053,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
45,7810,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
46,8223,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
47,8314,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
48,8394,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
49,8492,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
50,8285,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
51,9006,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
52,9065,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
53,9145,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
54,9433,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
55,9196,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
56,8681,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
57,9130,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
58,9293,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
59,9234,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
60,9471,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
61,8893,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
62,8878,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
63,9111,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
64,9129,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
65,8747,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
66,9246,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
67,9168,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
68,7575,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
69,7943,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
70,7944,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
71,8171,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
72,9431,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
73,11446,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
74,9300,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
75,21608,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
76,79135,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
77,6845,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
78,6903,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
79,6827,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
80,6597,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
81,6096,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
82,6124,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
83,5734,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
84,6095,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
85,5987,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
86,5755,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
87,5838,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
88,5388,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
89,5135,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
90,5330,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
91,5283,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
92,4925,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
93,5164,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
94,4991,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
95,4482,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
96,4577,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
97,4511,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
98,4254,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
99,4214,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
100,4274,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
101,3701,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
102,3642,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
103,3660,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
104,3653,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
105,3620,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
106,3556,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
107,3421,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
108,3244,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
109,3182,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
110,2951,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
111,2971,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
112,3044,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
113,2942,PES001.B0101.SG1.3_5M.oral_gc_rl.tsv.gz
