gc_bin,counts_gc,Study
"(50,51]",761,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(51,52]",1772,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(52,53]",1878,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(53,54]",2247,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(54,55]",2355,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(55,56]",2532,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(56,57]",2810,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(57,58]",3164,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(58,59]",3241,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(59,60]",4409,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(60,61]",3235,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(61,62]",4153,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(62,63]",4001,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(63,64]",4354,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(64,65]",4326,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(65,66]",4135,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(66,67]",3486,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(67,68]",3763,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(68,69]",3246,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(69,70]",3330,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(70,71]",2244,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(71,72]",2402,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(72,73]",1918,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(73,74]",1757,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(74,75]",1588,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(75,76]",753,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(76,77]",872,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(77,78]",593,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(78,79]",425,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(79,80]",339,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(80,81]",182,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(81,82]",136,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(82,83]",114,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(83,84]",51,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(84,85]",35,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(85,86]",17,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(86,87]",7,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(87,88]",12,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(88,89]",3,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(89,90]",6,FUM003.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(7,8]",3,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(8,9]",1,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(9,10]",15,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(10,11]",31,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(11,12]",38,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(12,13]",69,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(13,14]",80,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(14,15]",89,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(15,16]",107,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(16,17]",130,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(17,18]",193,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(18,19]",165,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(19,20]",321,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(20,21]",235,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(21,22]",336,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(22,23]",323,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(23,24]",464,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(24,25]",554,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(25,26]",404,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(26,27]",562,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(27,28]",634,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(28,29]",717,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(29,30]",805,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(30,31]",691,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(31,32]",809,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(32,33]",843,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(33,34]",889,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(34,35]",1189,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(35,36]",985,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(36,37]",1041,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(37,38]",1085,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(38,39]",1058,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(39,40]",1378,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(40,41]",969,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(41,42]",1098,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(42,43]",1147,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(43,44]",1207,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(44,45]",1226,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(45,46]",1042,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(46,47]",1104,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(47,48]",1268,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(48,49]",1132,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(49,50]",1732,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(50,51]",469,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(51,52]",1404,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(52,53]",1436,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(53,54]",1519,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(54,55]",1579,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(55,56]",1649,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(56,57]",1784,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(57,58]",1956,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(58,59]",1937,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(59,60]",2545,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(60,61]",1829,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(61,62]",2221,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(62,63]",2081,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(63,64]",2341,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(64,65]",2206,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(65,66]",2148,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(66,67]",1702,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(67,68]",1837,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(68,69]",1575,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(69,70]",1717,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(70,71]",1094,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(71,72]",1184,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(72,73]",1028,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(73,74]",804,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(74,75]",813,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(75,76]",375,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(76,77]",447,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(77,78]",318,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(78,79]",248,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(79,80]",185,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(80,81]",84,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(81,82]",82,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(82,83]",44,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(83,84]",29,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(84,85]",28,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(85,86]",7,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(86,87]",10,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(87,88]",9,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(88,89]",1,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(89,90]",2,FUM003.A0102.SG1.4_5M.oral_gc_rl.tsv.gz
"(8,9]",1,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(9,10]",1,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(10,11]",1,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(11,12]",13,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(12,13]",7,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(13,14]",20,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(14,15]",35,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(15,16]",27,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(16,17]",69,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(17,18]",160,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(18,19]",239,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(19,20]",544,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(20,21]",565,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(21,22]",1089,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(22,23]",1303,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(23,24]",1551,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(24,25]",1669,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(25,26]",1193,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(26,27]",1239,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(27,28]",1365,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(28,29]",1315,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(29,30]",1477,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(30,31]",1378,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(31,32]",1683,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(32,33]",1856,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(33,34]",1773,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(34,35]",2105,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(35,36]",2147,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(36,37]",2434,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(37,38]",2596,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(38,39]",2853,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(39,40]",3956,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(40,41]",3363,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(41,42]",4342,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(42,43]",4721,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(43,44]",5718,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(44,45]",6167,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(45,46]",6316,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(46,47]",7116,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(47,48]",8302,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(48,49]",7956,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(49,50]",13354,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(50,51]",6449,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(51,52]",11008,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(52,53]",11151,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(53,54]",12976,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(54,55]",13375,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(55,56]",14178,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(56,57]",15043,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(57,58]",15450,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(58,59]",16003,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(59,60]",19695,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(60,61]",14382,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(61,62]",17802,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(62,63]",16805,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(63,64]",18552,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(64,65]",17986,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(65,66]",17198,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(66,67]",16308,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(67,68]",18354,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(68,69]",16090,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(69,70]",17559,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(70,71]",13563,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(71,72]",14960,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(72,73]",13030,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(73,74]",12791,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(74,75]",13130,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(75,76]",7799,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(76,77]",8013,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(77,78]",7199,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(78,79]",5575,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(79,80]",5380,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(80,81]",2801,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(81,82]",2686,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(82,83]",1799,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(83,84]",1270,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(84,85]",864,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(85,86]",456,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(86,87]",362,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(87,88]",173,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(88,89]",96,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(89,90]",69,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(90,91]",23,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(91,92]",15,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(92,93]",3,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(93,94]",2,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(95,96]",1,GDN001.A0101.SG1.1_5M.oral_gc_rl.tsv.gz
"(4,5]",2,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(5,6]",1,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(6,7]",4,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(7,8]",15,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(8,9]",21,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(9,10]",44,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(10,11]",65,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(11,12]",95,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(12,13]",136,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(13,14]",251,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(14,15]",267,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(15,16]",476,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(16,17]",512,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(17,18]",861,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(18,19]",1108,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(19,20]",1869,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(20,21]",1777,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(21,22]",2409,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(22,23]",2782,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(23,24]",3187,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(24,25]",3593,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(25,26]",2357,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(26,27]",2878,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(27,28]",2986,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(28,29]",3004,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(29,30]",3400,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(30,31]",3044,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(31,32]",3569,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(32,33]",3489,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(33,34]",3587,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(34,35]",4214,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(35,36]",4113,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(36,37]",4154,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(37,38]",4451,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(38,39]",4351,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(39,40]",6071,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(40,41]",4345,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(41,42]",5678,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(42,43]",5566,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(43,44]",6318,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(44,45]",6289,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(45,46]",6094,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(46,47]",6535,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(47,48]",7362,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(48,49]",6791,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(49,50]",10499,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(50,51]",3393,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(51,52]",7750,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(52,53]",7533,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(53,54]",7838,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(54,55]",7576,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(55,56]",7251,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(56,57]",7255,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(57,58]",7500,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(58,59]",6732,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(59,60]",8112,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(60,61]",5650,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(61,62]",6487,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(62,63]",5801,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(63,64]",6140,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(64,65]",5900,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(65,66]",5638,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(66,67]",4577,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(67,68]",4958,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(68,69]",4241,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(69,70]",4665,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(70,71]",3390,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(71,72]",3660,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(72,73]",3118,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(73,74]",2940,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(74,75]",2903,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(75,76]",1560,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(76,77]",1791,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(77,78]",1365,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(78,79]",1132,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(79,80]",1027,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(80,81]",500,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(81,82]",494,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(82,83]",353,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(83,84]",216,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(84,85]",187,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(85,86]",83,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(86,87]",77,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(87,88]",43,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(88,89]",22,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(89,90]",21,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(90,91]",2,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(91,92]",2,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(92,93]",1,GDN001.A0102.SG1.3_5M.oral_gc_rl.tsv.gz
"(6,7]",1,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(8,9]",3,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(9,10]",4,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(10,11]",18,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(11,12]",19,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(12,13]",30,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(13,14]",66,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(14,15]",102,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(15,16]",135,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(16,17]",204,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(17,18]",316,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(18,19]",389,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(19,20]",601,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(20,21]",493,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(21,22]",776,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(22,23]",895,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(23,24]",1180,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(24,25]",1563,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(25,26]",1164,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(26,27]",1655,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
"(27,28]",2112,GOY005.A0101.SG1.2_5M.oral_gc_rl.tsv.gz
