gc_bin,counts_gc,Study
"(44,45]",34326,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(45,46]",30941,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(46,47]",35595,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(47,48]",38355,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(48,49]",35328,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(49,50]",51257,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(50,51]",19926,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(51,52]",39298,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(52,53]",38718,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(53,54]",41200,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(54,55]",37825,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(55,56]",40262,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(56,57]",41400,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(57,58]",42741,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(58,59]",38607,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(59,60]",48697,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(60,61]",36763,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(61,62]",42509,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(62,63]",35782,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(63,64]",40658,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(64,65]",37197,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(65,66]",34951,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(66,67]",27216,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(67,68]",29609,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(68,69]",24584,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(69,70]",24880,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(70,71]",16424,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(71,72]",17227,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(72,73]",13746,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(73,74]",11923,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(74,75]",10604,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(75,76]",5539,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(76,77]",5865,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(77,78]",4259,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(78,79]",3316,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(79,80]",2785,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(80,81]",1357,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(81,82]",1259,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(82,83]",806,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(83,84]",569,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(84,85]",426,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(85,86]",220,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(86,87]",172,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(87,88]",92,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(88,89]",50,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(89,90]",38,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(90,91]",12,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(91,92]",1,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(92,93]",6,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(94,95]",1,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(95,96]",1,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(99,100]",4,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(6,7]",1,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(8,9]",1,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(9,10]",1,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(10,11]",2,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(11,12]",7,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(12,13]",14,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(13,14]",35,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(14,15]",61,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(15,16]",93,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(16,17]",126,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(17,18]",263,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(18,19]",344,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(19,20]",676,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(20,21]",697,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(21,22]",1138,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(22,23]",1452,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(23,24]",1995,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(24,25]",2857,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(25,26]",2364,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(26,27]",3678,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(27,28]",4609,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(28,29]",5260,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(29,30]",6348,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(30,31]",6819,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(31,32]",8803,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(32,33]",9505,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(33,34]",9970,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(34,35]",12594,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(35,36]",13380,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(36,37]",14679,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(37,38]",15343,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(38,39]",17457,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(39,40]",22830,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(40,41]",18018,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(41,42]",21362,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(42,43]",23889,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(43,44]",27356,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(44,45]",26919,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(45,46]",25351,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(46,47]",30118,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(47,48]",33181,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(48,49]",31785,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(49,50]",46635,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(50,51]",20658,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(51,52]",39289,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(52,53]",39261,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(53,54]",45204,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(54,55]",42924,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(55,56]",49548,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(56,57]",53901,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(57,58]",59800,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(58,59]",56337,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(59,60]",77144,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(60,61]",61837,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(61,62]",76680,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(62,63]",67789,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(63,64]",82265,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(64,65]",78328,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(65,66]",76456,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(66,67]",62937,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(67,68]",74142,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(68,69]",62681,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(69,70]",64733,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(70,71]",43168,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(71,72]",48622,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(72,73]",38291,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(73,74]",34353,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(74,75]",30354,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(75,76]",16033,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(76,77]",16514,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(77,78]",13061,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(78,79]",9290,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(79,80]",7615,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(80,81]",3849,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(81,82]",3577,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(82,83]",2259,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(83,84]",1511,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(84,85]",1098,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(85,86]",526,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(86,87]",476,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(87,88]",239,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(88,89]",114,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(89,90]",86,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(90,91]",43,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(91,92]",36,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(92,93]",12,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(93,94]",15,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(94,95]",11,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(95,96]",2,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(96,97]",4,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(97,98]",7,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(98,99]",10,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(99,100]",15,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"[0,1]",1,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(1,2]",1,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(2,3]",1,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(3,4]",2,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(4,5]",7,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(5,6]",7,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(6,7]",13,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(7,8]",33,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(8,9]",33,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(9,10]",77,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(10,11]",123,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(11,12]",190,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(12,13]",303,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(13,14]",521,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(14,15]",727,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(15,16]",1026,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(16,17]",1312,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(17,18]",1966,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(18,19]",2383,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(19,20]",3849,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(20,21]",3156,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(21,22]",5177,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(22,23]",5968,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(23,24]",7688,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(24,25]",10161,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(25,26]",7549,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(26,27]",11624,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(27,28]",13993,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(28,29]",14740,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(29,30]",16608,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(30,31]",17710,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(31,32]",21249,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(32,33]",22183,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(33,34]",21391,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(34,35]",26973,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(35,36]",27599,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(36,37]",28291,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(37,38]",27535,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(38,39]",31181,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(39,40]",37838,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(40,41]",28519,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(41,42]",32416,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(42,43]",34429,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(43,44]",37774,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(44,45]",35577,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(45,46]",31563,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(46,47]",34927,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(47,48]",36625,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(48,49]",32993,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(49,50]",46619,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(50,51]",17764,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(51,52]",34134,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(52,53]",33825,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(53,54]",35696,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(54,55]",33184,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(55,56]",34836,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(56,57]",35704,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(57,58]",37527,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(58,59]",34436,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(59,60]",44235,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(60,61]",32661,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(61,62]",38822,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(62,63]",33584,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(63,64]",37910,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(64,65]",35251,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(65,66]",33394,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(66,67]",26941,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(67,68]",28615,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(68,69]",23693,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(69,70]",23980,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(70,71]",15734,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(71,72]",16139,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(72,73]",12479,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(73,74]",10472,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(74,75]",9088,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(75,76]",4674,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(76,77]",4905,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(77,78]",3533,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(78,79]",2720,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(79,80]",2136,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(80,81]",1063,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(81,82]",943,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(82,83]",646,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(83,84]",325,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(84,85]",284,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(85,86]",108,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(86,87]",110,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(87,88]",71,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(88,89]",23,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(89,90]",14,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(90,91]",2,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(91,92]",4,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(92,93]",1,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(95,96]",1,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(98,99]",1,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(99,100]",4,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
"(2,3]",1,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(5,6]",1,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(9,10]",1,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(10,11]",3,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(11,12]",8,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(12,13]",9,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(13,14]",21,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(14,15]",40,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(15,16]",42,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(16,17]",78,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(17,18]",120,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(18,19]",164,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(19,20]",264,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(20,21]",232,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(21,22]",400,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(22,23]",434,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(23,24]",621,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(24,25]",863,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(25,26]",654,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(26,27]",953,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(27,28]",1193,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(28,29]",1281,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(29,30]",1630,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(30,31]",1560,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(31,32]",1907,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(32,33]",2000,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(33,34]",2343,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(34,35]",2802,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(35,36]",2786,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(36,37]",3162,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(37,38]",3177,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(38,39]",3554,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(39,40]",4809,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(40,41]",3634,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(41,42]",4777,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(42,43]",4996,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(43,44]",5952,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(44,45]",6299,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(45,46]",6344,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(46,47]",7232,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(47,48]",8747,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(48,49]",8850,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(49,50]",14322,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(50,51]",5792,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(51,52]",13340,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(52,53]",14693,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(53,54]",17681,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(54,55]",19302,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(55,56]",21551,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(56,57]",25306,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(57,58]",29869,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(58,59]",31565,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(59,60]",43533,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(60,61]",35001,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(61,62]",45663,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(62,63]",45980,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(63,64]",53403,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(64,65]",55047,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(65,66]",56035,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(66,67]",51156,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(67,68]",57474,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(68,69]",51088,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(69,70]",55564,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(70,71]",39556,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(71,72]",42270,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(72,73]",34357,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(73,74]",30512,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(74,75]",27572,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(75,76]",14561,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(76,77]",14953,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(77,78]",11013,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(78,79]",8089,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(79,80]",6460,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(80,81]",3055,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(81,82]",2643,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(82,83]",1730,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(83,84]",1085,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(84,85]",740,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
"(85,86]",332,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
