"","Position","C.T","G.A"
"1",1,0.833026460625881,0
"2",2,0.796139406509957,0
"3",3,0.756174008356429,0
"4",4,0.71470936322173,0
"5",5,0.673563564253927,0
"6",6,0.634476420164446,0
"7",7,0.598827970840211,0
"8",8,0.567482379200223,0
"9",9,0.54077780269945,0
"10",10,0.518622552782651,0
"11",11,0.500636269217839,0
"12",12,0.486286335387918,0
"13",-12,0.486286335387918,0
"14",-11,0.500636269217839,0
"15",-10,0.518622552782651,0
"16",-9,0.54077780269945,0
"17",-8,0.567482379200223,0
"18",-7,0.598827970840211,0
"19",-6,0.634476420164446,0
"20",-5,0.673563564253927,0
"21",-4,0.71470936322173,0
"22",-3,0.756174008356429,0
"23",-2,0.796139406509957,0
"24",-1,0.833026460625881,0
