"","Position","C.T","G.A"
"1",1,0.953314398835338,0.668209898116619
"2",2,0.939155936883538,0.67273801325066
"3",3,0.92262544760678,0.65863700386656
"4",4,0.904483090170527,0.630608770237785
"5",5,0.8851345611631,0.600191417423096
"6",6,0.864797774502642,0.576698033761763
"7",7,0.842984668947204,0.569989490569107
"8",8,0.820137482575229,0.57489245963425
"9",9,0.79813793480984,0.580368013919785
"10",10,0.77812124632079,0.584508714893455
"11",11,0.760440671570113,0.588162350266696
"12",12,0.745820505843486,0.590020231679793
"13",-12,0.602213611293572,0.742161920142495
"14",-11,0.592147939749494,0.76039705647809
"15",-10,0.579767049097668,0.780821220577375
"16",-9,0.569252730732839,0.801998386081178
"17",-8,0.562970456309609,0.823558133274907
"18",-7,0.55899226124826,0.845714105811662
"19",-6,0.561770921064565,0.867461575278039
"20",-5,0.57423745645596,0.888181448200549
"21",-4,0.59206584066623,0.907681161024612
"22",-3,0.612692805989366,0.925426202790523
"23",-2,0.632601669447387,0.941010321810101
"24",-1,0.648610291669217,0.954203337468837
