"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0682001860681117,0.0538625182606357,0.790505154295214,0.264455725633577,0.233853003203743,-3090.30173030385
"Std.",0.000439253247390062,0.00140212814405711,0.00802010913556412,0.00462261922392982,0.00232244061433621,1.59956619086527
"Acceptance ratio",0.16996,0.16916,0.27518,0.20156,0.26192,0.70234
"0%",0.066489569509908,0.0486212698181471,0.76422248477557,0.249362777283611,0.225550194179566,-3102.89511795127
"2.5%",0.0673422227332178,0.0511121299719951,0.775055635030682,0.255896558225218,0.229380217309616,-3094.26950357132
"5%",0.0674711366128283,0.0515704485090309,0.777385901073,0.257076895766949,0.230055984710863,-3093.39289519966
"7.5%",0.0675604015436276,0.051859657836218,0.779119823545794,0.257861457423172,0.230529580372029,-3092.85299355507
"10%",0.0676319608997949,0.0520809827245019,0.780256097782352,0.258548728278541,0.230861349726139,-3092.42193330706
"12.5%",0.067694214051493,0.0522477631667735,0.781362710540326,0.259081493816216,0.231161358907347,-3092.11062589367
"15%",0.0677456141117155,0.0524055024900908,0.782196956629452,0.259543323053202,0.231442018329088,-3091.84470929839
"17.5%",0.0677905803944947,0.0525522372694362,0.783000507961677,0.260043926359225,0.231674631562435,-3091.63536854573
"20%",0.0678367003182174,0.0526823960485683,0.78373394758654,0.260475500936811,0.231897912311158,-3091.43770211642
"22.5%",0.0678726762006268,0.0527952879998936,0.78437990694621,0.260889767667287,0.232081727144919,-3091.26967458532
"25%",0.0679078198499765,0.0529202166204105,0.785017613922596,0.261244169310162,0.232262391130087,-3091.11534963923
"27.5%",0.0679403910189076,0.0530300464263293,0.785638771104578,0.261594083732154,0.232448565428968,-3090.9695492753
"30%",0.0679701223962495,0.053123304103177,0.786223286747544,0.261893004795307,0.232622362650621,-3090.83674629379
"32.5%",0.0680021831094116,0.0532201856672963,0.786800677549985,0.262271855520757,0.232789373403958,-3090.70645058349
"35%",0.0680285485232837,0.0533155186948409,0.787319444877287,0.262589686542601,0.232955578297526,-3090.5832709272
"37.5%",0.0680552083681153,0.0534035691397471,0.787775759975251,0.262863049678261,0.233112614271871,-3090.47050473101
"40%",0.0680850897308515,0.0534884252502166,0.788306154748153,0.263137671358197,0.233264122145897,-3090.36110192069
"42.5%",0.0681173952926702,0.0535861091308831,0.788844360251965,0.26344641877174,0.233405249538639,-3090.25595104153
"45%",0.0681473300852016,0.0536861942135414,0.789331738194357,0.263744794801696,0.233555675639404,-3090.15758943247
"47.5%",0.0681731558265856,0.0537782228505901,0.789890292393699,0.264035687686661,0.233714380696509,-3090.063528903
"50%",0.0682038222772024,0.0538583260332252,0.790379150704217,0.264323143088269,0.233849759140439,-3089.97153517222
"52.5%",0.068230642611452,0.0539443861545021,0.79086634220006,0.264655091196628,0.234000813121894,-3089.88370567552
"55%",0.0682567822366387,0.0540239543600189,0.791424314551865,0.264925706198534,0.234135508401113,-3089.79419300864
"57.5%",0.0682836454283495,0.054103830551458,0.79200084822195,0.265219854912914,0.234284091639246,-3089.70812225582
"60%",0.0683149922157376,0.0541896644258308,0.79258938878715,0.265525240849054,0.23442752261638,-3089.62974543563
"62.5%",0.0683456231917095,0.0542774459851539,0.793058889717461,0.265816116045738,0.234588502736964,-3089.54814112577
"65%",0.0683711300772324,0.0543824126872489,0.793483790814941,0.266124814231946,0.234739487121413,-3089.46391463747
"67.5%",0.0684065351046087,0.0544815483432741,0.794073762647718,0.266467072543825,0.234889869707993,-3089.3782312463
"70%",0.068434808481429,0.0545957359767699,0.794619300220575,0.266791198085982,0.235041194337858,-3089.29400725334
"72.5%",0.0684690139341553,0.0546965997225225,0.795232967473552,0.267126454174967,0.23523024417622,-3089.21623685494
"75%",0.0685015600918099,0.0547871483610701,0.795820544606573,0.267480664262731,0.235417391012165,-3089.13602783598
"77.5%",0.068537517709005,0.054905360686522,0.796488088128472,0.267902638768229,0.235607752589823,-3089.05468642553
"80%",0.0685805212514022,0.0550435407020017,0.797190206552788,0.268312717545841,0.23579128607472,-3088.97348048636
"82.5%",0.0686170178004895,0.0551636796775231,0.797970947649842,0.268791759948104,0.236000312664763,-3088.88273342526
"85%",0.068660037106291,0.0553274971222764,0.798738230630178,0.269347935812963,0.236222078586367,-3088.79133896786
"87.5%",0.0687042094740934,0.0554925947152098,0.799765693554911,0.269919937859333,0.236528239633365,-3088.6910793386
"90%",0.0687545626929019,0.0556674074802568,0.800808924350842,0.270517123495248,0.236820041361312,-3088.59201610081
"92.5%",0.0688330788338265,0.0559133781572017,0.802209996304132,0.271273317387407,0.23719791109328,-3088.46828411587
"95%",0.0689044029755957,0.0562299834669763,0.803826463328475,0.272258468156173,0.237662098086875,-3088.34474711106
"97.5%",0.0690576139132947,0.0566451088355571,0.806511218842305,0.273601291250753,0.238487588235007,-3088.19695069431
"100%",0.0697061904894541,0.059008102552425,0.823897332518985,0.281156041215742,0.243883246272978,-3087.78681032651
