"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.134803279948113,0.00920285719071255,0.493832242919422,0.278589075295216,0.176641175705976,4886.15809931892
"Std.",0.000687964104880952,0.000888377037660942,0.00553000811661712,0.004852405361835,0.00138091827029033,1.56086135153409
"Acceptance ratio",0.24184,0.21292,0.19232,0.21224,0.1599,0.6787
"0%",0.131830652536905,0.00588692137993134,0.473178771528022,0.258970987297968,0.171639209650859,4872.64865041786
"2.5%",0.133460339265662,0.00740418689089431,0.48296849227611,0.268702205719323,0.173918124929482,4882.29458413003
"5%",0.133677238756962,0.00767255285081328,0.484744634661306,0.270338992835031,0.174361432519578,4883.16542357149
"7.5%",0.133835815626981,0.00787561352601155,0.485901365249465,0.271571855620529,0.17462912843387,4883.65610046668
"10%",0.133936653562412,0.00806670602828406,0.486720771385398,0.272425571139879,0.174857361859637,4884.04626620391
"12.5%",0.134023967708823,0.008183391734837,0.487487666624349,0.273077121092082,0.175038805348644,4884.35783437395
"15%",0.134092975947619,0.00829374926485337,0.488138503647356,0.273699337505773,0.175173571955529,4884.60577125331
"17.5%",0.134158876310882,0.00840113260444295,0.488632351459741,0.274125503752517,0.175320662445832,4884.8161429754
"20%",0.134224240771986,0.00848530630931512,0.48918350471335,0.274561682889812,0.175487829314398,4884.99755699585
"22.5%",0.134286400181987,0.00855760485993397,0.489706548669247,0.274996346739735,0.175583834956962,4885.16497735206
"25%",0.134348773792924,0.00862869626492582,0.490125140053013,0.275373503584475,0.175711893551653,4885.32583143126
"27.5%",0.13439828473751,0.00869920021620436,0.490497547214411,0.275790496208076,0.175818637675974,4885.47553018214
"30%",0.134447935056477,0.00876659390201732,0.490925019126545,0.276124425961404,0.175909492571108,4885.61247239429
"32.5%",0.13448786266827,0.00882154556092026,0.491277636052519,0.276465227178018,0.176019476007623,4885.74582880761
"35%",0.134533206686605,0.00888138474494534,0.491587957882141,0.27678180882095,0.176118377015395,4885.86539391288
"37.5%",0.134577913704286,0.00894110448489594,0.491940888682021,0.277101928467087,0.176209406813622,4885.98357613797
"40%",0.13462662828809,0.00899846024326748,0.492311279227971,0.277415442910646,0.176292075834903,4886.09110045344
"42.5%",0.134665621525415,0.00905426598429294,0.492737156055451,0.277707706118804,0.176392401281775,4886.19965826724
"45%",0.134706072489643,0.00910795436014325,0.493093491339798,0.278036449630364,0.17647822904811,4886.29801240343
"47.5%",0.134745882740844,0.00915918229278615,0.49340694679236,0.278328083538047,0.176552760061098,4886.39843371035
"50%",0.134785700710161,0.00921151354532637,0.493758880420944,0.278595971013967,0.176657372052833,4886.49237875449
"52.5%",0.134833132443817,0.00927144308504312,0.494136321852104,0.278928250618088,0.17675552806667,4886.58464265943
"55%",0.134879729915236,0.00932685418618333,0.49449616368575,0.279213765808398,0.176846393797417,4886.67073227792
"57.5%",0.134928286293939,0.00937663291141017,0.494862304683638,0.279511776639409,0.176914166665279,4886.74984072739
"60%",0.134973707074165,0.00943368558403136,0.495243757072611,0.279833619176944,0.176988386022093,4886.83022112625
"62.5%",0.135025527536318,0.00949154758014743,0.49565458014621,0.280131379500635,0.177091723384752,4886.91099365442
"65%",0.135069813755934,0.00954132312618359,0.496054260173541,0.280426722807792,0.177189835584306,4886.98581241563
"67.5%",0.135111295038585,0.0096003175802062,0.496407468612313,0.280757081146255,0.17727672409375,4887.07057346361
"70%",0.135156757776429,0.00967082110682457,0.496770098237866,0.281098703113385,0.17737934295836,4887.15023461593
"72.5%",0.135210645956231,0.00973074531293651,0.497148277309201,0.281447210229003,0.177451465284984,4887.22837671383
"75%",0.135261467307359,0.00980519767295143,0.49756920818802,0.281821397670826,0.177544305549118,4887.30717675362
"77.5%",0.135322071131471,0.00987468504331466,0.498018908898389,0.282232120689555,0.177665228206748,4887.38982879139
"80%",0.135383320296665,0.00995096719784976,0.4985576258617,0.282718997071151,0.17778513655554,4887.47763964039
"82.5%",0.135448789906419,0.0100263019038407,0.499095240364969,0.283159893914265,0.177934698683268,4887.56052952
"85%",0.135522358282743,0.0101238596982689,0.499582937347306,0.283691390696688,0.178067060938298,4887.64589035218
"87.5%",0.135602946990749,0.0102226118371007,0.500111029214045,0.284227750539224,0.178222589118733,4887.74399310218
"90%",0.135695317498408,0.0103311406759101,0.500838429385591,0.284784069225247,0.178416639445232,4887.83919496215
"92.5%",0.135810878306747,0.0104750413427151,0.501745712535924,0.285622983997705,0.178622428467916,4887.95038616644
"95%",0.135934277065785,0.0106423054001188,0.502923945858777,0.286547999800708,0.178916189738052,4888.07501124178
"97.5%",0.136159280296451,0.0109158211202332,0.504705118162984,0.287947475531194,0.179380636222396,4888.23606777376
"100%",0.137879174897438,0.0121671387170653,0.514955357413135,0.295733691306043,0.182079183673614,4888.61861685166
