"","Position","C.T","G.A"
"1",1,0.808008097576776,0
"2",2,0.755784269928924,0
"3",3,0.696163205300923,0
"4",4,0.631217475393026,0
"5",5,0.563988957221389,0
"6",6,0.497970622499378,0
"7",7,0.43640976240702,0
"8",8,0.381711251051001,0
"9",9,0.335154463115579,0
"10",10,0.296954011489441,0
"11",11,0.266541215061794,0
"12",12,0.242904302096184,0
"13",-12,0.242904302096184,0
"14",-11,0.266541215061794,0
"15",-10,0.296954011489441,0
"16",-9,0.335154463115579,0
"17",-8,0.381711251051001,0
"18",-7,0.43640976240702,0
"19",-6,0.497970622499378,0
"20",-5,0.563988957221389,0
"21",-4,0.631217475393026,0
"22",-3,0.696163205300923,0
"23",-2,0.755784269928924,0
"24",-1,0.808008097576776,0
