"","Position","C.T","G.A"
"1",1,0.825359235522561,0.27550118987155
"2",2,0.666138218525671,0.252294064756909
"3",3,0.457008334704856,0.183206440353388
"4",4,0.264838579542345,0.112783232990569
"5",5,0.134480216752032,0.063392125856592
"6",6,0.0625052998986186,0.0344012863105599
"7",7,0.0279296628804436,0.018055023323471
"8",8,0.0126756001542485,0.00898200713271213
"9",9,0.00598270906027286,0.00433990222183373
"10",10,0.00300426840619025,0.0020932960628174
"11",11,0.00163368654789408,0.00106673721227934
"12",12,0.000990652005219494,0.000612306368772818
"13",-12,0.000699367968065378,0.000904711445332347
"14",-11,0.00110438584243053,0.00159800773944616
"15",-10,0.00198483303953315,0.00311621342588624
"16",-9,0.00387782433485712,0.00645046003984498
"17",-8,0.00783887027724605,0.0138250469390232
"18",-7,0.015622732308089,0.030345376020293
"19",-6,0.0302650049512366,0.0664834477410456
"20",-5,0.058136851749094,0.139171465518165
"21",-4,0.107693463346952,0.268762384763527
"22",-3,0.177611679429886,0.460117162098369
"23",-2,0.243952632379502,0.668445589163288
"24",-1,0.26102093390798,0.826660084345358
