"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.154962535578819,4.01495370196642e-05,0.657922047483633,0.422871112492687,0.179013465982141,965.659780878661
"Std.",0.00122418884157387,4.01640383412077e-05,0.014666489305983,0.00670930073631101,0.002251059151445,1.71881880725686
"Acceptance ratio",0.22306,0.125,0.27196,0.2613,0.26816,0.73304
"0%",0.149778286864146,1.00372973959201e-08,0.596640197491987,0.395630606774228,0.169032187811034,952.74913381626
"2.5%",0.152554808333923,1.16426380114986e-06,0.630115848100365,0.410032047357073,0.174577721847355,961.4986011992
"5%",0.152954578209816,2.30758963771997e-06,0.634688751720015,0.41197930577154,0.175256205064347,962.418081125106
"7.5%",0.15321610948893,3.18603356202532e-06,0.637299199774809,0.413160820494194,0.175780454874127,962.959480963474
"10%",0.15338073885067,4.27001263449498e-06,0.639202202324827,0.414277468225871,0.176121131880664,963.343140497014
"12.5%",0.153557750665457,5.12026443073341e-06,0.64102405524492,0.415221744466844,0.176430754687159,963.644583734969
"15%",0.153713849595779,6.46789693426648e-06,0.642558266022139,0.416009800364582,0.176671270808744,963.901968573446
"17.5%",0.153832456706598,7.99969619951471e-06,0.643995633173341,0.416707198640511,0.176880970774633,964.141299161314
"20%",0.153939747378529,9.20357871228233e-06,0.645300528549637,0.41725256437603,0.177102211074966,964.348228533545
"22.5%",0.154034867080981,1.03932669296154e-05,0.646624516370026,0.41774911736555,0.177317476691226,964.536209400791
"25%",0.15413253124099,1.14930712773529e-05,0.647689179363872,0.41825322449763,0.177516359271118,964.712508079221
"27.5%",0.154226129143029,1.28067499394597e-05,0.648774680098916,0.418761117252035,0.177694931871032,964.868868087947
"30%",0.154314672300254,1.43477590263114e-05,0.649741509775454,0.419280515938519,0.177871017295933,965.026940754145
"32.5%",0.154400829485349,1.57480796051432e-05,0.650887658429742,0.419772960562945,0.178028889936055,965.171305150523
"35%",0.154492649311148,1.7225947413548e-05,0.651872943808063,0.420223135798485,0.178170468355597,965.301153153834
"37.5%",0.154573397204219,1.87076068180398e-05,0.65291625681154,0.420660666677912,0.17831699937471,965.431352540721
"40%",0.154658967742326,2.04782169478276e-05,0.653885526016204,0.421121441231843,0.178458460357972,965.55885825309
"42.5%",0.154737235098887,2.22491216356623e-05,0.654845530375406,0.42155535820954,0.178591101276411,965.665983940571
"45%",0.154811668784499,2.44512931007887e-05,0.655845830276549,0.421988468769393,0.178727930097135,965.773050624751
"47.5%",0.154886426346664,2.64439208861304e-05,0.656725221633727,0.422394227410628,0.178862134606032,965.876726269394
"50%",0.154956280781826,2.8090449574877e-05,0.657747394024616,0.42281712110712,0.179004408385096,965.987082476274
"52.5%",0.155031297216798,3.00469878471067e-05,0.658625058268884,0.423237943811174,0.179131208154985,966.08215264191
"55%",0.155124813035436,3.18933884264753e-05,0.659560167592633,0.423658086151927,0.179271398255927,966.182966930671
"57.5%",0.155200282116361,3.38727993044437e-05,0.660511141342866,0.424045599500614,0.179422943941926,966.284009708666
"60%",0.155282590545781,3.63455408768435e-05,0.661473425609886,0.424459880656411,0.179558665592619,966.377923329013
"62.5%",0.155361804224185,3.89728611259074e-05,0.662430201721786,0.424898750110318,0.179728183835877,966.471503904424
"65%",0.155438722380235,4.14570773323978e-05,0.663399865223628,0.425336202161821,0.179858948832833,966.561696598511
"67.5%",0.155531247337878,4.43049383159928e-05,0.664558446108179,0.425833896096223,0.180029164118639,966.654732047226
"70%",0.155615789929048,4.76975849600999e-05,0.665745264146302,0.426281722465591,0.180195654911956,966.748215099134
"72.5%",0.155702172981695,5.11903298402051e-05,0.666888614584142,0.426872790356533,0.180361885346223,966.844104630698
"75%",0.155790108867005,5.50126392568266e-05,0.667948916558317,0.427370147657887,0.180524810661683,966.937772940551
"77.5%",0.155885038937743,5.88630808541058e-05,0.669095362764696,0.4279652825823,0.180706173832842,967.029320213767
"80%",0.155981538151832,6.44554344632907e-05,0.670547483456294,0.428559478347013,0.180893948868242,967.122894517832
"82.5%",0.156093108154533,7.03534409291182e-05,0.671916167385377,0.429213341237801,0.181106269132409,967.223418869452
"85%",0.156217620786369,7.63830047128968e-05,0.673402675092601,0.429924388913563,0.181319535060152,967.324651345248
"87.5%",0.156365224102265,8.49231672753553e-05,0.674921286875695,0.430642052027454,0.181596275116635,967.435489866203
"90%",0.15652382033386,9.34677580188071e-05,0.676805613904163,0.431540160547007,0.181886940035877,967.553848336885
"92.5%",0.156711863784326,0.000103904920036524,0.678970265365933,0.432575594273004,0.182231975042532,967.683839976816
"95%",0.156952746369077,0.000120539899965073,0.68186847949989,0.43401378297459,0.182725660445823,967.845871265801
"97.5%",0.157362116200724,0.000150038382876531,0.686933771881328,0.436184474773797,0.183446677348314,968.050560510639
"100%",0.159768755718604,0.000495275269337276,0.7211702317752,0.445835054507849,0.187388582532341,968.581919479765
