# table produced by mapDamage version 2.2.3
# using mapped file /mnt/archgen/microbiome_calculus/library_ds_vs_ss/04-analysis/normalize_kraken/mapping/lautropia_mirabilis/out/GOY006.A0101.SG1.2_5M.mapped_l_mirabilis_q25l30_rmdup.bam and /mnt/archgen/microbiome_calculus/library_ds_vs_ss/04-analysis/normalize_kraken/mapping/lautropia_mirabilis/input/GCF_900637555.1_51726_E01_genomic.fna as reference file
# Std: strand of reads
Std	Length	Occurences 
+	54	204
+	33	868
+	46	408
+	34	838
+	44	528
+	32	953
+	51	272
+	35	799
+	52	257
+	42	604
+	47	363
+	30	902
+	36	708
+	31	925
+	38	616
+	43	488
+	74	38
+	41	481
+	40	523
+	49	339
+	39	596
+	45	459
+	37	707
+	72	48
+	81	23
+	91	17
+	50	289
+	58	129
+	82	20
+	53	217
+	48	362
+	56	135
+	63	86
+	64	99
+	57	133
+	61	105
+	78	49
+	87	15
+	62	92
+	83	19
+	55	177
+	59	130
+	71	53
+	75	37
+	66	86
+	60	131
+	68	82
+	67	72
+	118	1
+	88	11
+	124	2
+	70	60
+	76	60
+	98	4
+	69	74
+	65	90
+	112	2
+	80	22
+	125	3
+	110	4
+	90	12
+	106	6
+	104	3
+	101	4
+	77	29
+	84	16
+	73	44
+	96	9
+	95	11
+	89	17
+	102	6
+	100	4
+	79	27
+	105	4
+	107	5
+	86	13
+	29	6
+	92	8
+	109	4
+	85	16
+	119	2
+	97	6
+	99	1
+	94	12
+	103	5
+	120	3
+	93	11
+	116	4
+	139	2
+	135	1
+	115	2
+	27	1
+	127	1
+	123	2
+	126	3
+	108	6
+	111	4
+	141	1
+	128	2
+	121	2
+	113	6
+	114	1
+	28	1
+	131	1
+	133	1
+	129	1
-	64	95
-	47	369
-	33	839
-	59	134
-	35	750
-	38	596
-	30	896
-	31	878
-	34	881
-	42	583
-	36	714
-	50	293
-	49	307
-	57	139
-	40	566
-	32	907
-	37	684
-	39	566
-	53	216
-	46	389
-	43	534
-	45	450
-	66	84
-	55	189
-	48	352
-	41	469
-	52	220
-	77	33
-	61	88
-	44	524
-	51	280
-	56	161
-	85	15
-	138	1
-	58	146
-	90	15
-	54	201
-	76	57
-	63	68
-	60	104
-	89	13
-	75	43
-	99	10
-	71	69
-	86	17
-	93	13
-	82	18
-	70	57
-	29	5
-	84	19
-	78	27
-	91	10
-	67	69
-	68	87
-	121	3
-	83	27
-	108	3
-	69	49
-	72	53
-	105	5
-	92	9
-	73	42
-	62	97
-	103	6
-	79	21
-	88	9
-	65	75
-	113	1
-	74	35
-	80	24
-	95	11
-	102	6
-	81	17
-	116	4
-	112	1
-	97	11
-	98	6
-	134	1
-	87	16
-	96	5
-	94	10
-	100	7
-	111	5
-	101	7
-	137	3
-	109	5
-	107	4
-	135	2
-	129	1
-	130	1
-	122	2
-	131	1
-	115	1
-	117	3
-	133	1
-	110	2
-	106	3
-	104	1
-	114	1
-	123	1
-	118	3
-	141	1
-	140	1
