"","Position","C.T","G.A"
"1",1,0.675003771358266,0
"2",2,0.508197124562354,0
"3",3,0.42436621119063,0
"4",4,0.388013801881542,0
"5",5,0.372130692527519,0
"6",6,0.364874273406244,0
"7",7,0.361391048155611,0
"8",8,0.359641041489594,0
"9",9,0.358726171147364,0
"10",10,0.358231387351775,0
"11",11,0.357955991632961,0
"12",12,0.357798926705218,0
"13",-12,0.357798926705218,0
"14",-11,0.357955991632961,0
"15",-10,0.358231387351775,0
"16",-9,0.358726171147364,0
"17",-8,0.359641041489594,0
"18",-7,0.361391048155611,0
"19",-6,0.364874273406244,0
"20",-5,0.372130692527519,0
"21",-4,0.388013801881542,0
"22",-3,0.42436621119063,0
"23",-2,0.508197124562354,0
"24",-1,0.675003771358266,0
