"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.104642979046503,0.0162000947339411,0.417884469585074,0.729749505313879,0.301382573711761,-755.922927563887
"Std.",0.00320547828408298,0.00213397306590486,0.197517761276773,0.11874211716126,0.0133614598981599,1.46504483134093
"Acceptance ratio",0.27008,0.24972,0.24568,0.16582,0.18718,0.7202
"0%",0.0921823682506318,0.0066094434886812,0.0912344764898345,0.268595542060022,0.249894611587527,-769.127881867721
"2.5%",0.0985683186443389,0.0118425351511575,0.158100930431083,0.457136653931434,0.276454972076771,-759.539285693533
"5%",0.0994376030336537,0.0126055559928406,0.17501573483024,0.507805539109505,0.280016564442121,-758.712372837165
"7.5%",0.0999725475158632,0.0130463604836964,0.19230827299238,0.540175215829946,0.282538323738649,-758.225548424315
"10%",0.100460400284325,0.0134514595354203,0.205526876410442,0.561955038878475,0.284560062094821,-757.855259836359
"12.5%",0.100861373673126,0.0137464310771118,0.216498931610661,0.581797422671829,0.28608258856286,-757.573479352269
"15%",0.101246997153195,0.0140046770282966,0.225634781029312,0.597721921902109,0.287689777564707,-757.348428682218
"17.5%",0.10157137787773,0.0142401521172526,0.2360814251912,0.613723199499387,0.28877133572963,-757.131303241791
"20%",0.101872141388162,0.0144379969617117,0.246244976973071,0.629385099236099,0.289893252924383,-756.948287940533
"22.5%",0.102132396481279,0.0146229153333826,0.257727702856578,0.643079330063092,0.291143837682536,-756.789095100132
"25%",0.102408763996978,0.0148079626635683,0.267337413352616,0.656975491321613,0.292168408501528,-756.647538123774
"27.5%",0.102648183174205,0.0149642424077176,0.276091177465127,0.66765319719105,0.293180267651224,-756.512535920347
"30%",0.10290835168974,0.015104015162765,0.286238422513015,0.678086718055322,0.293991924394932,-756.393724419449
"32.5%",0.10316092712146,0.0152583678477509,0.296631928541333,0.687827949680468,0.294888228622254,-756.280513460278
"35%",0.103398598931116,0.015404489700263,0.306003439933293,0.697133288399595,0.295760146647921,-756.179083781104
"37.5%",0.103642633938836,0.0155633364267394,0.316538802136923,0.705334733044028,0.296713299022722,-756.080899717314
"40%",0.103872411748836,0.0157021867940356,0.32703669575829,0.714556266756782,0.297671721679875,-755.982450495206
"42.5%",0.104058338073491,0.0158463813359544,0.33786686113432,0.722651197761954,0.29861970341542,-755.883954377338
"45%",0.10424936106305,0.0159984635189664,0.348840520322579,0.731875047212401,0.299527786430267,-755.794044800738
"47.5%",0.104465822291723,0.0161406303200443,0.359651771402267,0.739437989350831,0.300408864487663,-755.707863030319
"50%",0.104672230587539,0.0162575287328024,0.370403990558617,0.747642323540606,0.301149945813777,-755.622328175503
"52.5%",0.104850230022501,0.0164003518582359,0.382906708268221,0.75436095197975,0.301931130771677,-755.539778215752
"55%",0.105038903895599,0.0165354222969691,0.394950124328046,0.761820005186708,0.30276338881057,-755.455501239485
"57.5%",0.10526190827328,0.0166650851310279,0.407728670095419,0.770280858098059,0.303653157589796,-755.377957829566
"60%",0.105460222207694,0.016794306143356,0.421650499319965,0.779049449859478,0.304419909429601,-755.299511444048
"62.5%",0.105655331036293,0.0169260988838291,0.436526134903492,0.786148048366165,0.305425541643725,-755.227571284515
"65%",0.105882519923904,0.0170526990415191,0.452473082217695,0.793477813986742,0.306326574582172,-755.152428638511
"67.5%",0.106068295914437,0.0171771899257561,0.46894284604416,0.80020558662608,0.307260342813047,-755.078019601247
"70%",0.106303151812396,0.0173246650629415,0.485860112044157,0.807025200761108,0.307970474773211,-755.006964711347
"72.5%",0.106534754411565,0.0174761909296106,0.50495074005327,0.814189307123131,0.308913945371557,-754.931718285806
"75%",0.106779192300601,0.0176445681479985,0.52787498306721,0.821763370261115,0.310059620118945,-754.858320293974
"77.5%",0.107018251685215,0.0178435683912622,0.551502061296608,0.830971673832678,0.311281820839598,-754.784552586268
"80%",0.107333371483632,0.01801722129263,0.579506556747871,0.837862785942409,0.312390028814199,-754.709280296371
"82.5%",0.107606904987508,0.0182000348914276,0.6069215589344,0.845452984262922,0.313898295911181,-754.633285038008
"85%",0.107938908058674,0.0184090090802679,0.63718008736525,0.85431846724537,0.315450700745774,-754.554255667396
"87.5%",0.108317117683027,0.0186414223690294,0.676187922027023,0.86234821965089,0.317006403132638,-754.470455273659
"90%",0.108782022489549,0.0188798300456426,0.718211866442479,0.870125568557587,0.318928484475054,-754.37590880316
"92.5%",0.109239721871983,0.019172448689484,0.765950321855812,0.879782543041639,0.321463164327768,-754.273383845923
"95%",0.109933928993896,0.0195948896542686,0.828397956058088,0.890399793371803,0.32393922085999,-754.154122247103
"97.5%",0.110992635659238,0.0202746780906363,0.906208958869029,0.90307101649626,0.327967059447951,-754.004850442265
"100%",0.121345917544117,0.0241327289799534,0.999942967463926,0.942136863863334,0.358258613145768,-753.610032803953
