"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.128129513001618,0.0147940060771516,0.563059639548553,0.381299261849473,0.28371344841589,-546.450432968531
"Std.",0.00631762629597478,0.00645177274974344,0.0995585071302083,0.068154857199046,0.0208964721175265,1.57218502696215
"Acceptance ratio",0.27452,0.2611,0.19242,0.2198,0.28366,0.75534
"0%",0.104694397560695,1.12108589552318e-05,0.333491104153419,0.209455052766327,0.211519879997055,-557.582449128797
"2.5%",0.115871950617463,0.00223687839335959,0.406014349642015,0.265126069521714,0.24523398468656,-550.348136904787
"5%",0.117717368601086,0.00356893619799879,0.423360783623318,0.279183776260552,0.251165531021118,-549.475232391913
"7.5%",0.119056088451993,0.00494233023790519,0.436985836238326,0.289424257422784,0.254936578049692,-548.935857735391
"10%",0.120116959583751,0.00593704934482661,0.447551937772158,0.297432812937988,0.257789790666357,-548.548588579034
"12.5%",0.120836960647676,0.00695032419652251,0.457278359064412,0.304026123856814,0.260402236492883,-548.258600865455
"15%",0.121579829120112,0.00781156290602027,0.466153686397204,0.310475414243568,0.262316926874634,-548.024511334635
"17.5%",0.122227570358966,0.00853505706748154,0.472345206069343,0.316114254179346,0.264317998283058,-547.812344484088
"20%",0.122799799510268,0.0091517924575677,0.479324639122368,0.321133913953424,0.265948430422732,-547.622116116148
"22.5%",0.123318736522267,0.0097481416336439,0.485175752769816,0.32644010831902,0.267575487859353,-547.441096848835
"25%",0.123795305225375,0.010311388468161,0.491603994563979,0.330986610663426,0.269155193672703,-547.284882190501
"27.5%",0.124276610413369,0.0108609807342949,0.497773821210413,0.336091804244446,0.270689106604067,-547.129734613295
"30%",0.124729481161646,0.0113704385936917,0.503318155814091,0.340953480963758,0.272230448578165,-546.987842911773
"32.5%",0.125144362389308,0.011888663323473,0.508482405725262,0.345190586533265,0.2736583016609,-546.85984661449
"35%",0.125594262069032,0.0123042432431567,0.513986703282442,0.349972174934606,0.274930348879173,-546.74185068146
"37.5%",0.126032577772373,0.0127693147726181,0.520227033208519,0.354123845241508,0.276296314624833,-546.627371535645
"40%",0.126477510474671,0.0131931981578244,0.526517906603079,0.358835821314654,0.277502676349187,-546.517370647092
"42.5%",0.126877086021384,0.0135928531975744,0.532219777466992,0.363431831313042,0.278842488587073,-546.41129621644
"45%",0.127271983804752,0.0140097779287187,0.537780125323376,0.367591929990321,0.280063104938086,-546.315095839139
"47.5%",0.127708459576114,0.0144465575125903,0.543509454504385,0.371497082016449,0.281239202600026,-546.218433704764
"50%",0.128163045157342,0.0148246387497655,0.550254659989653,0.376834940219911,0.282718773782046,-546.134103083177
"52.5%",0.128544037666033,0.015273234981264,0.556585285009186,0.380962137263258,0.283897314773046,-546.049672273022
"55%",0.128987724781278,0.0157674124429334,0.56162857044753,0.38526444842892,0.285289871817827,-545.96562123018
"57.5%",0.12938376296248,0.0161684305972871,0.568081888729096,0.38947822647625,0.286677794289357,-545.875955529349
"60%",0.12977623429693,0.0165876958736506,0.574271754999912,0.393953460880394,0.287937133408025,-545.791363049919
"62.5%",0.130233594029652,0.0169941164981138,0.58093017637653,0.399232332603926,0.28937800483175,-545.706909034486
"65%",0.130614236243554,0.0174228323265809,0.587836000446935,0.403447188270727,0.290730908737275,-545.619010978184
"67.5%",0.131031393018267,0.0178897397848242,0.596177258751402,0.409106541301638,0.292026347971273,-545.535596375457
"70%",0.131452763384732,0.0183047751939164,0.603797574695007,0.413853923155139,0.293691979097232,-545.449331891527
"72.5%",0.131930235826155,0.0187983980482366,0.611577125056558,0.418917325400698,0.295412084773787,-545.37089254011
"75%",0.132372470389509,0.0193372836646814,0.619544366619503,0.424172104046691,0.297006839146015,-545.286673569939
"77.5%",0.132858105795574,0.0198424259406436,0.629311604626863,0.430285389718121,0.298603777798534,-545.202356647546
"80%",0.133369767803908,0.0204901100955812,0.639305036069394,0.43722474135483,0.300560641191081,-545.11594840179
"82.5%",0.133967307413124,0.0211321110620843,0.651216020084223,0.445103099182052,0.30275147779163,-545.033818802769
"85%",0.134560493222826,0.0217264762387835,0.662994014165423,0.453545649526548,0.305168697992232,-544.937769205667
"87.5%",0.135317277128263,0.022337903508773,0.679826710807254,0.463457358014247,0.307775827507185,-544.847030926246
"90%",0.136226367932919,0.02306851496426,0.696178923970713,0.474035600619477,0.311293240192571,-544.748466285433
"92.5%",0.137315158952669,0.0240149545706761,0.717582853207181,0.486046832383941,0.315139794855342,-544.64491362097
"95%",0.13866490982774,0.0252629162468054,0.748592741409571,0.502700791804325,0.32021727403864,-544.521469429689
"97.5%",0.140665077229,0.0270891733674976,0.797900851245836,0.527125939144745,0.328364544062596,-544.356686452714
"100%",0.155353899553941,0.039658077311511,0.993650595173455,0.662649478520653,0.378790260374313,-543.933669816039
