"","Position","C.T","G.A"
"1",1,0.958917886405799,0.627383454303902
"2",2,0.943474440067208,0.665151724827444
"3",3,0.923686389886327,0.666254704202588
"4",4,0.899367438397223,0.650657900057878
"5",5,0.871598713094374,0.619992964463632
"6",6,0.840433369724831,0.589698312036204
"7",7,0.805468015016601,0.570427240725238
"8",8,0.769003208478407,0.555301167174539
"9",9,0.734664923568715,0.538440549198588
"10",10,0.706325560787215,0.516093461709627
"11",11,0.68503107572889,0.490272577352253
"12",12,0.66635225501618,0.473177454390914
"13",-12,0.452557200983678,0.675765641639134
"14",-11,0.48455816377642,0.688774149558399
"15",-10,0.511000524013686,0.709704278401114
"16",-9,0.521677509647269,0.74140581658761
"17",-8,0.522494183142019,0.7784304103336
"18",-7,0.528662480481325,0.814365991667886
"19",-6,0.545145141584331,0.847556987973496
"20",-5,0.567373228174575,0.877766342553637
"21",-4,0.594998916716011,0.904122702082401
"22",-3,0.618267470936024,0.926579528698019
"23",-2,0.632870364747516,0.944913247001231
"24",-1,0.632740577926611,0.959333905638068
