"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.159198582250384,0.00742968426836156,0.723332422057129,0.603510953824521,0.418611055149852,-251.016947370939
"Std.",0.0208981408962065,0.00616120169217707,0.19235193861491,0.106420200812534,0.0791049673358211,1.61907735833699
"Acceptance ratio",0.22344,0.17754,0.16132,0.21188,0.25012,0.68146
"0%",0.0915136005025791,1.23371213877439e-06,0.0223415966580487,0.122028407506011,0.19139169783552,-261.487267757895
"2.5%",0.119862405018501,0.000299614733920825,0.307371549939974,0.390341615813481,0.286683761758403,-255.026434060402
"5%",0.12630822952389,0.000561005258582673,0.367776353193855,0.422336685308561,0.303884074056066,-254.109250676437
"7.5%",0.129934407169383,0.000803647539606675,0.411114256045659,0.44562218015016,0.314720611130989,-253.559007673412
"10%",0.132840762680078,0.00104893404824371,0.442554158190639,0.466290058157995,0.324716954786276,-253.174873446425
"12.5%",0.135509934043411,0.00132761647734739,0.476177673321415,0.482035664931846,0.333094369853172,-252.89608281662
"15%",0.137538044212634,0.00163354559519526,0.499345245411833,0.494613698107879,0.339404854226215,-252.648868189573
"17.5%",0.139412584444905,0.00195439267747211,0.526769984738549,0.505797234655275,0.346270258373881,-252.448470770042
"20%",0.141303337499287,0.00217564974241492,0.549289764209263,0.516267556774963,0.353410022996045,-252.239236322802
"22.5%",0.143157190336582,0.00243749486699711,0.568925465250963,0.524008070635029,0.358648431793792,-252.057910590078
"25%",0.144629596749996,0.00266472164626122,0.589428736167505,0.532433230038656,0.363985822714217,-251.891126477787
"27.5%",0.146289582201183,0.00298525223853825,0.610434273420291,0.540571264381938,0.369074480198044,-251.735403016672
"30%",0.147811731851413,0.0033117674848044,0.625758261444134,0.548438418937074,0.373573148850487,-251.590180493799
"32.5%",0.149348345283978,0.00363494264192403,0.643876208630706,0.55613656641391,0.377988500588067,-251.46272887456
"35%",0.150705110796152,0.00393035257184145,0.660133049236039,0.56419384150833,0.382410823282679,-251.344280988245
"37.5%",0.152063251718816,0.00422572001733382,0.678483485077541,0.573304974140881,0.387447741883688,-251.225883984753
"40%",0.153270009602957,0.00452398050669228,0.696597435502918,0.579799200709008,0.392203729089335,-251.11065900608
"42.5%",0.154577058727186,0.00486944571128728,0.71072997573991,0.586121503733668,0.396885655868725,-250.993552563734
"45%",0.155879865590723,0.00521197935414686,0.725391336247813,0.592455121934501,0.401655718514144,-250.892166573121
"47.5%",0.157205390798276,0.00552252088640637,0.74020691658229,0.598545065122967,0.406015790514328,-250.793455591606
"50%",0.158495007741193,0.00590411195634162,0.756261799153391,0.60576333123577,0.410304382114402,-250.69541401562
"52.5%",0.159586268661985,0.00628582596132565,0.76821082601236,0.612428757954952,0.414617130342105,-250.600171542941
"55%",0.160801035565226,0.00662158600110372,0.779855052811093,0.618660876871039,0.419940216704333,-250.505788954557
"57.5%",0.162202200334555,0.00696694619834464,0.794348089386751,0.626182294454056,0.424143560427808,-250.413084150742
"60%",0.163674425796768,0.00734331392045858,0.809061284797967,0.632516421200664,0.429325635911464,-250.329206927917
"62.5%",0.165180263278882,0.00780936607812573,0.822443864174098,0.639639194018364,0.43439299225318,-250.245933408688
"65%",0.166596516986228,0.00823710886429471,0.834568189350294,0.646561029567264,0.440048700289435,-250.156350329232
"67.5%",0.167920560088436,0.00873539195560533,0.847212887066687,0.653535394064007,0.446086013094643,-250.076501832917
"70%",0.169563504901995,0.00928098988923183,0.861763654790348,0.65980971599512,0.452119357602821,-249.99569452158
"72.5%",0.171239588207984,0.00988970245135836,0.874255772425669,0.66746488139178,0.458406077453987,-249.911233075909
"75%",0.172820494484382,0.0105679465027598,0.886128433327258,0.675911149789702,0.464243828092294,-249.820958997508
"77.5%",0.174594976396219,0.0112934300696031,0.897653734666345,0.68464611469496,0.471614223000779,-249.732098764359
"80%",0.176364105906247,0.0119796844324362,0.909836345264315,0.692945311112409,0.48012178199414,-249.646665626356
"82.5%",0.178135744105394,0.0129211055232601,0.920224322705832,0.703348924516102,0.489440023785201,-249.556665162834
"85%",0.180757020922445,0.0138194748563095,0.931163136245144,0.713713599446692,0.49993371777113,-249.461214883704
"87.5%",0.183495221013469,0.014836845681599,0.941807659635848,0.725416161226468,0.510992718576182,-249.352375971579
"90%",0.186423260300009,0.0160686475757074,0.952185443924421,0.739317601831805,0.523830597578041,-249.246091979934
"92.5%",0.190505869497309,0.0174379184126782,0.964540401819177,0.754022877913216,0.538615618581036,-249.134923508809
"95%",0.195199961407283,0.019764023726459,0.975161806179215,0.774640523013384,0.560468498485214,-248.988799254435
"97.5%",0.20225379238703,0.0231765051499719,0.98564861634261,0.804284243244437,0.594592169063307,-248.817476660379
"100%",0.259063172088984,0.0472356219202364,0.99993093165637,0.959276826067216,0.812949706883343,-248.314479091597
