"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.11696577752943,0.0131814828965987,0.984043509868341,0.439364641656739,0.199094392980291,-834.532163210322
"Std.",0.00260219256146195,0.00205400986270632,0.0146293964886785,0.0102977576585241,0.00727041539398739,1.69931262261557
"Acceptance ratio",0.2434,0.22574,0.1661,0.27064,0.21604,0.71758
"0%",0.108018483808663,0.00501772264736748,0.871023689574637,0.382652412602501,0.169552281263825,-847.226537657275
"2.5%",0.112013155046268,0.00921001852386991,0.94515608411235,0.418924589925385,0.185243525242099,-838.696416256767
"5%",0.112715217604424,0.00987422393295291,0.954147604958201,0.422165208471013,0.187158944778464,-837.778671771023
"7.5%",0.113211121778835,0.0102844580006016,0.959843366677189,0.424400224053574,0.188686702288084,-837.192843464124
"10%",0.113621146578656,0.0105409331517371,0.963768897463684,0.426076171342882,0.189794970596032,-836.771122440346
"12.5%",0.113950166824921,0.0107978090500524,0.966884912305677,0.427450304662082,0.190893652413764,-836.467250786231
"15%",0.114255432667109,0.0109957154822703,0.969931964995442,0.428803894240194,0.191643836094012,-836.210992900354
"17.5%",0.114505769019098,0.0111946892952747,0.972331583349838,0.429823631615354,0.192315601991457,-835.98411032579
"20%",0.114762895735714,0.0113871566319679,0.974210248339396,0.430723939318534,0.193027319154924,-835.788642528254
"22.5%",0.11498347884592,0.011576745596107,0.975755765458199,0.4316499163995,0.193558889461372,-835.602539918715
"25%",0.115178896170765,0.0117719629050747,0.977396150633686,0.432522619910956,0.194162814509691,-835.448271540093
"27.5%",0.115375454694954,0.0119172602716024,0.978818036805527,0.43330676025903,0.19469350512605,-835.295932487221
"30%",0.115527128221177,0.0120678401455289,0.980180089014107,0.434101400910689,0.195279987031403,-835.153898851078
"32.5%",0.115719355916349,0.012227419733432,0.981364565431148,0.434858876994905,0.195703231634742,-835.008270061159
"35%",0.115904231403439,0.0123702244238232,0.982540013253953,0.435557512433954,0.196205866261311,-834.873318115384
"37.5%",0.116069022878467,0.0125041919677544,0.983655600495875,0.43630061590401,0.19666431494643,-834.747790198925
"40%",0.116261942705425,0.012663981590266,0.984651281570079,0.43694648039631,0.197095404175053,-834.636756403091
"42.5%",0.116426607831933,0.0127988392317943,0.985576484123569,0.437549466529954,0.197613964172613,-834.524661657791
"45%",0.116588301080355,0.0129270600931468,0.986575408757456,0.438242314367307,0.198099728281485,-834.417800044988
"47.5%",0.116789440118057,0.0130419126077937,0.98748366189506,0.438954954055238,0.198542289647045,-834.316444562008
"50%",0.11694690790298,0.013178812413881,0.988267776049046,0.439629449787265,0.199062766327689,-834.219685151656
"52.5%",0.117128620536595,0.0132982055644073,0.989032571743747,0.440233920782109,0.199488347283744,-834.122823253514
"55%",0.117284817168834,0.0134333664443583,0.989902875213686,0.440854857512549,0.199914139700999,-834.030856237265
"57.5%",0.117447169489837,0.0135746878545822,0.990629921375023,0.441511194686827,0.200398739696474,-833.934278413227
"60%",0.117634802336625,0.0137024102470138,0.991338384439141,0.442100747228351,0.200855042127274,-833.845905803727
"62.5%",0.117800773789353,0.0138435126436543,0.992055780342134,0.442802229243853,0.201365485332078,-833.750379709466
"65%",0.117980165076481,0.0139729523271699,0.992544675023076,0.443426946200721,0.201802230422286,-833.646885418477
"67.5%",0.118143515623863,0.0140990677980476,0.99326131865669,0.444144920680257,0.202281414667265,-833.551490138474
"70%",0.118325851151223,0.0142519741200173,0.993827931355372,0.444739856943663,0.202735680995843,-833.458279138807
"72.5%",0.118512909157962,0.0143962860488738,0.9944206783202,0.445509239670104,0.203272190381321,-833.365245297675
"75%",0.118712720206396,0.0145645640086154,0.994899346697251,0.446248052296415,0.2038512328922,-833.275914302738
"77.5%",0.118919846918694,0.0147550181219451,0.995468609969651,0.44699246512192,0.204432304310267,-833.183677057909
"80%",0.119163391430642,0.0149209621437703,0.996036277719012,0.448006974796717,0.20504663065107,-833.090797260384
"82.5%",0.119436305908562,0.0151065471739163,0.996564919166023,0.448932073461524,0.205714224393825,-832.989961723129
"85%",0.119696665196125,0.0153216601753374,0.997102580387815,0.449908893848828,0.206566764400663,-832.884026133393
"87.5%",0.120022597264682,0.0156002851334035,0.997609577138278,0.450994701781045,0.207529769352276,-832.774016649879
"90%",0.120364678285481,0.0158613632621378,0.998080411267046,0.452345600815397,0.208564694516421,-832.659274333526
"92.5%",0.120798408504101,0.0161856040285837,0.998611958494297,0.453850992270441,0.209789170588598,-832.531223307551
"95%",0.121265782893344,0.0165279333880814,0.999110097573485,0.4558123936335,0.211506100594509,-832.396417910933
"97.5%",0.122087314491311,0.0171871470835365,0.999599627984011,0.459367360256267,0.21360654516464,-832.200038550443
"100%",0.127562189945758,0.0224064044686936,0.99998151558756,0.4816869605693,0.230348024783275,-831.666826493491
