"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.151744699279346,0.000275629436525235,0.607064950673081,0.854967662519025,0.562847992839487,-800.113097320996
"Std.",0.00441671436318111,0.000273858773528687,0.221464366152831,0.0642006929678068,0.0218249191602547,1.67262410526189
"Acceptance ratio",0.1861,0.21052,0.22346,0.26184,0.26014,0.72604
"0%",0.136465100400636,4.74719202394128e-08,0.0620113003752261,0.416725922568182,0.491684253960506,-811.672122310693
"2.5%",0.142960135216026,8.22165407912142e-06,0.205864277742761,0.689603347797834,0.521431228237375,-804.221559718365
"5%",0.144317291802921,1.58024780669522e-05,0.245571408355533,0.727875256803133,0.527723294598858,-803.292624111516
"7.5%",0.145120478718979,2.34880211592972e-05,0.2794554368682,0.748720936796012,0.53236878258098,-802.746411012436
"10%",0.146045569726057,3.01732029770372e-05,0.306462160364029,0.766014911385317,0.535397253237825,-802.334415299844
"12.5%",0.146648940224817,3.75701041310478e-05,0.328703484656452,0.780219556408851,0.538272080604662,-802.016388415527
"15%",0.147164099177622,4.55340174267494e-05,0.34916056137692,0.791417591295491,0.540775957373923,-801.760922441458
"17.5%",0.14762667910604,5.24316154558267e-05,0.3711302705189,0.801553195867757,0.542688207716613,-801.532163481695
"20%",0.148044437475767,6.04278482540459e-05,0.392286649932356,0.810096069099433,0.54489907330319,-801.333145556803
"22.5%",0.148384314630286,6.99821795060705e-05,0.412541765860312,0.818027757222875,0.546590614189184,-801.159708009937
"25%",0.148777039494626,7.85800901839964e-05,0.43199026346223,0.82453987670106,0.548344549740012,-801.00256224983
"27.5%",0.149125122751171,8.7357604234349e-05,0.448363619528312,0.831184391153664,0.549731975174915,-800.843600122893
"30%",0.149451039532463,9.69415676730341e-05,0.469259103424451,0.836931640430509,0.551095241383396,-800.702752392134
"32.5%",0.149845511751108,0.000107638097205409,0.489046682488789,0.842010276306377,0.552433780298427,-800.562314391986
"35%",0.150127286528627,0.000117710807504321,0.504521004120121,0.846709772350852,0.553862116172719,-800.432903732762
"37.5%",0.15039453786046,0.000129137607588113,0.522432694905894,0.851705417891062,0.555127705555545,-800.316777481991
"40%",0.150680493585113,0.000140486097733269,0.539538587732027,0.855711470009303,0.556344265287775,-800.201900121423
"42.5%",0.151008630894533,0.00015273122864348,0.556683465842805,0.859861285509074,0.557933901738825,-800.088947025882
"45%",0.151334220778314,0.000166760194117455,0.575720633619815,0.864079722810648,0.559392651453817,-799.98544575927
"47.5%",0.151585179239962,0.00018090904829999,0.591375266744097,0.868206354531571,0.560667669349487,-799.879341737997
"50%",0.151832338425816,0.000194613618312985,0.60810366274169,0.871754232026344,0.562098143544205,-799.783003814364
"52.5%",0.15208101536029,0.000206977709564742,0.625962069997418,0.874667805391106,0.563545326650625,-799.689742251195
"55%",0.152350080983879,0.00021935998259516,0.642838863205435,0.877957801756752,0.564932345180633,-799.596244124528
"57.5%",0.152629527366654,0.000234913436422553,0.659210196900214,0.881238971830511,0.56624296639464,-799.509279786757
"60%",0.152901680765835,0.00025269839995198,0.678772638766651,0.884169600768812,0.56743918159251,-799.417340836612
"62.5%",0.153206876984757,0.000268750287505861,0.695432143825167,0.887031031116845,0.568747029842026,-799.32926550432
"65%",0.153500753365856,0.000290193994381844,0.71553575788982,0.88935358433275,0.570261055269553,-799.242659755407
"67.5%",0.153807569593801,0.000311269252155379,0.734006381113483,0.891926326718908,0.571799342780271,-799.154986953453
"70%",0.154064600551337,0.000331093689993625,0.751592484790558,0.894661896673765,0.573351882776216,-799.064786748422
"72.5%",0.154286847245083,0.00035282890436019,0.769925231411886,0.89748444090734,0.575194026431229,-798.978138710132
"75%",0.154595559417578,0.000380306803486999,0.787504555831178,0.90056249949778,0.576788380617866,-798.885491308736
"77.5%",0.154959797517628,0.000409874107605748,0.806560184669899,0.903829120746218,0.578612966983764,-798.796024335558
"80%",0.155390268576251,0.000439921488716868,0.828479953174066,0.90651413377128,0.580717217742979,-798.704743723972
"82.5%",0.155835285019799,0.000478833954076848,0.848938265201521,0.909353858707058,0.583177985889031,-798.606786532338
"85%",0.156340632967301,0.000526774115014848,0.867936951195467,0.912769710690168,0.586094542068059,-798.510897270168
"87.5%",0.156746935676681,0.000578249649464917,0.889627147397723,0.915611280473036,0.588549343703785,-798.402168261141
"90%",0.157326997756699,0.000637287314866024,0.914326685498531,0.919069397271585,0.591259562864618,-798.295323421508
"92.5%",0.15803744495114,0.000721405189804012,0.93481406212138,0.923299682723324,0.59521804646975,-798.175064761213
"95%",0.158950720246298,0.000830125255917189,0.96006923594203,0.929378500750655,0.600219411211069,-798.037919339863
"97.5%",0.160294270780153,0.00102303956367813,0.979695085853808,0.936132005877435,0.607319794588992,-797.859503637918
"100%",0.17063098443537,0.00251608226150896,0.999941731352915,0.979010496671945,0.652846761507621,-797.300396585083
