"","Position","C.T","G.A"
"1",1,0.435867710282198,0
"2",2,0.12339989331166,0
"3",3,0.033473547223003,0
"4",4,0.0126311698716695,0
"5",5,0.0075236300716989,0
"6",6,0.00613265406853473,0
"7",7,0.00570988618481728,0
"8",8,0.0055674565117759,0
"9",9,0.00551482508208361,0
"10",10,0.00549375296992476,0
"11",11,0.00548473075196137,0
"12",12,0.00548065245104814,0
"13",-12,0.00548065245104814,0
"14",-11,0.00548473075196137,0
"15",-10,0.00549375296992476,0
"16",-9,0.00551482508208361,0
"17",-8,0.0055674565117759,0
"18",-7,0.00570988618481728,0
"19",-6,0.00613265406853473,0
"20",-5,0.0075236300716989,0
"21",-4,0.0126311698716695,0
"22",-3,0.033473547223003,0
"23",-2,0.12339989331166,0
"24",-1,0.435867710282198,0
