"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0755485101833479,0.0342400311987524,0.990300418052437,0.295201822658432,0.211688422498218,-614.207977491259
"Std.",0.00316530036680486,0.00596460245316101,0.00945521686030032,0.0137665132380634,0.0137971606308637,1.73675046306766
"Acceptance ratio",0.28788,0.24986,0.20378,0.28486,0.20232,0.75506
"0%",0.0631349503569422,0.0110454205590921,0.921620972946596,0.245804529554226,0.163808255595364,-626.542569015926
"2.5%",0.0693742880060901,0.0222107504411544,0.964809891672078,0.268814403463303,0.186159300587084,-618.474212767459
"5%",0.0703801232645176,0.0243040340859155,0.971346383775645,0.272569638761332,0.18926764951226,-617.553835943699
"7.5%",0.0710835842845116,0.0256184764175383,0.975037528007973,0.275411063463251,0.192044401256255,-616.968640754629
"10%",0.071593344786954,0.0266552016896176,0.977555389284017,0.277823947674793,0.194432488262742,-616.538781937874
"12.5%",0.0719809791348545,0.0274991369849412,0.97966153607056,0.279575010492466,0.196002156740416,-616.210794544178
"15%",0.0722690015283392,0.0281914393826169,0.981433166752766,0.281063476320989,0.197595633040544,-615.936994656448
"17.5%",0.0725772494103047,0.0287634480688336,0.982923653408828,0.282309322114527,0.198931526541388,-615.690998538209
"20%",0.0728488669386222,0.0293288377731587,0.984305679015938,0.283583878798687,0.200292259281946,-615.479199237632
"22.5%",0.0731277394017884,0.0298313342711224,0.985511372292618,0.284774206196436,0.201373492880189,-615.301278879696
"25%",0.0733840062023766,0.030296732287912,0.986590646074124,0.285745496155084,0.202365250099809,-615.130578582416
"27.5%",0.0736608500880124,0.0307667785936705,0.987483206176194,0.286836183264941,0.203372673689327,-614.97366302972
"30%",0.0739093758836658,0.0311450149133742,0.988323886032324,0.287910387547487,0.204221521013504,-614.825980799494
"32.5%",0.0741357026966447,0.0315549192664181,0.989210192972378,0.28895379445468,0.205109243826411,-614.695738379536
"35%",0.0743468025469876,0.0320053290342832,0.98991594927457,0.289932534016759,0.205933691478227,-614.559587853216
"37.5%",0.0745149406754199,0.0323881076461565,0.990595184121612,0.290892555385815,0.206796289175189,-614.432612190331
"40%",0.0747329152450801,0.0327723900432379,0.991101837707007,0.291736556101075,0.207530715145435,-614.316112022207
"42.5%",0.0749150873460104,0.0331835492424237,0.991726172571579,0.292651856971469,0.208409998338945,-614.200302238476
"45%",0.0751207095381071,0.0335997490177008,0.992247030838079,0.293450813904544,0.20922567476999,-614.094415254678
"47.5%",0.0753053144410428,0.033986375439258,0.992766305941845,0.294273787463746,0.210130784417623,-613.995108234921
"50%",0.0755041836775044,0.0343678878372709,0.993259828209729,0.29510374400862,0.211014311815203,-613.885093569921
"52.5%",0.0757036689063783,0.0347431695791787,0.993708430065215,0.296048731883097,0.211967438078054,-613.784304151716
"55%",0.0758818293606637,0.035118621107203,0.994111684174876,0.296948635138785,0.212935036138867,-613.682156913498
"57.5%",0.0761107774517919,0.0354730727496165,0.994592157184099,0.297798526131902,0.213822744400897,-613.579251822004
"60%",0.0763041444531847,0.0358310302210977,0.994959287609648,0.298649784271651,0.214643345995374,-613.48245710414
"62.5%",0.0764889138803697,0.0362272126167506,0.995321737129417,0.299520967392605,0.215649500588873,-613.386294610281
"65%",0.076727577772981,0.0365984638264705,0.995700935842865,0.300507127989336,0.216725903591772,-613.286009744512
"67.5%",0.0769500485322588,0.0370031388655863,0.996090065874183,0.301454003975475,0.217591201444048,-613.193803082192
"70%",0.0771603604834926,0.0374291409623529,0.996414468666749,0.302383292821081,0.218500079180126,-613.104113514374
"72.5%",0.0773954666188914,0.0378212998208449,0.996707356849957,0.303446635214255,0.219612049031455,-613.006130893978
"75%",0.0776602255327749,0.0383127345059637,0.997016696302754,0.304325416031857,0.220719082106788,-612.917640723677
"77.5%",0.0779224328897582,0.0387338220487751,0.997328719778737,0.305310673420849,0.222018340656219,-612.824632018658
"80%",0.0781818585247161,0.0392110110791495,0.997679478259437,0.306488926988146,0.223177824382325,-612.732532483717
"82.5%",0.0784650194721927,0.0397114633318863,0.998020503215621,0.307988317406112,0.224501445050664,-612.636560842615
"85%",0.0788224220720388,0.0402726341654763,0.998338370211354,0.309456661699883,0.22583043931891,-612.537786336053
"87.5%",0.0791822293990529,0.0409421609581358,0.998616502792518,0.311091592335036,0.227601753742548,-612.424545060734
"90%",0.0795943017335485,0.0417333714800691,0.998883947613726,0.31286320455912,0.229696754577548,-612.311420786855
"92.5%",0.0801136495977125,0.0426389594009447,0.999168786314475,0.315004024199618,0.231954294493762,-612.186292037896
"95%",0.080820698242486,0.0438100474536812,0.999474599400036,0.317823492502488,0.235102249806036,-612.035734338192
"97.5%",0.0819072519233789,0.0459122717168436,0.999729813491839,0.322311487323661,0.2405821832557,-611.838819061938
"100%",0.089938237372277,0.0584141098038025,0.999999685268547,0.350978493330992,0.271163585788705,-611.301019239567
