"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.131378143550457,3.76917320401826e-06,0.998868436165851,0.65933304033493,0.225790152507976,22368.4209777446
"Std.",0.000465658493477171,3.79281477462563e-06,0.00113177644409039,0.00160051740633966,0.00122293684760266,1.84663267177578
"Acceptance ratio",0.17826,0.18056,0.19044,0.23088,0.28056,0.6981
"0%",0.129543302699811,1.30801195392008e-10,0.987401204225125,0.652710884778978,0.221027562553453,22357.0214076658
"2.5%",0.130443581289498,9.57666726501639e-08,0.995818587739799,0.656216643005083,0.223373618833827,22363.9609711141
"5%",0.130609707474656,2.08957750734912e-07,0.996593959393924,0.656685567778547,0.223773265933692,22364.893027513
"7.5%",0.130709748022758,3.01124633924174e-07,0.997081826390868,0.6570358758918,0.224036319358135,22365.5094794327
"10%",0.130782060381438,4.15918220173221e-07,0.99740259518682,0.657282329705571,0.22422355477765,22365.9475170485
"12.5%",0.13083820126915,5.1845715632045e-07,0.997659841595026,0.657490040911553,0.224395041339054,22366.2936446689
"15%",0.130898229512399,6.17588959291187e-07,0.997853805302515,0.657661729059599,0.224549816062725,22366.5822450864
"17.5%",0.130945834119184,7.28645154075064e-07,0.998035333030184,0.657819978719749,0.224686370463358,22366.8282420461
"20%",0.130985456258155,8.55132293703238e-07,0.998170649329509,0.657968084416862,0.224807774806841,22367.0422393703
"22.5%",0.131027230445917,9.80016393326884e-07,0.998319874127584,0.658123795600902,0.224898364682061,22367.2410686881
"25%",0.131064877537925,1.11511215617782e-06,0.998445946918019,0.658247600374873,0.22498737848291,22367.4043336895
"27.5%",0.131105376413013,1.24277568991633e-06,0.998551072665537,0.658371179612257,0.225073148137122,22367.5688729507
"30%",0.131137804099965,1.36858701533813e-06,0.998642605198719,0.658497450103275,0.225154076125147,22367.7332489511
"32.5%",0.13117308056577,1.49002514467553e-06,0.998732616589702,0.658600620625583,0.225241343778606,22367.8792420099
"35%",0.131204399039695,1.61904768170875e-06,0.998809932538562,0.658713033469657,0.225313923035983,22368.0169215212
"37.5%",0.131237766700063,1.74977606231119e-06,0.998892407562635,0.658804673245339,0.225394259217875,22368.1545589887
"40%",0.131267123380404,1.91537391575355e-06,0.998969775043343,0.658902091903959,0.225466921558249,22368.2751153214
"42.5%",0.131295419311244,2.06431229827889e-06,0.999044015026254,0.658998710368709,0.225541779380642,22368.3984905141
"45%",0.131322342704779,2.19203009881498e-06,0.999100609505508,0.659092546050761,0.225619673870523,22368.5156056495
"47.5%",0.131351055526867,2.37447625801346e-06,0.999165902070388,0.659203463637747,0.225700220297963,22368.6236439568
"50%",0.131381936083126,2.53694704263896e-06,0.999220869088942,0.659303570330866,0.225780054305841,22368.732986682
"52.5%",0.131405347308483,2.74176926878536e-06,0.999272525905113,0.659419946766991,0.225853072650454,22368.8468203604
"55%",0.131442278325121,2.93741604966896e-06,0.999322397888,0.659517998572809,0.225922408436108,22368.9559494088
"57.5%",0.131470713740049,3.1312341919482e-06,0.999374773018303,0.659620843548551,0.226006308086993,22369.0580988912
"60%",0.131499033005216,3.37128459836139e-06,0.999419296880423,0.659734848040521,0.226088740106349,22369.1642675069
"62.5%",0.131529601431754,3.61160143387655e-06,0.999468863364713,0.659846210168006,0.226174779163353,22369.2666971477
"65%",0.131560469782744,3.9107266992439e-06,0.999516622033099,0.659968326628718,0.226255401905209,22369.3686578268
"67.5%",0.131590596281246,4.1885030227965e-06,0.999553330921094,0.660094741735341,0.226338938294898,22369.4725055442
"70%",0.131617268171749,4.52109513532244e-06,0.999597853966026,0.660209141822162,0.226423550421699,22369.5712410688
"72.5%",0.131650569847016,4.8420399363234e-06,0.999639818234435,0.660320255827432,0.226509298016374,22369.6810474568
"75%",0.131690911755106,5.24352818826853e-06,0.999673170877038,0.660452007057952,0.226606596448318,22369.7821750329
"77.5%",0.131732115075963,5.67376675147654e-06,0.999709424458894,0.660577313955434,0.226699783982279,22369.8860586732
"80%",0.131777311501525,6.14946334554633e-06,0.99973770055644,0.660720208049543,0.226808964151379,22369.9879584167
"82.5%",0.131819093184295,6.64700625426381e-06,0.999771291530531,0.660877353433688,0.226932538902782,22370.1064065912
"85%",0.131865164330836,7.21233744399683e-06,0.999810613608073,0.661013490101158,0.227059035193512,22370.219136119
"87.5%",0.131917302466086,7.89006618456207e-06,0.999839222565174,0.661186375434434,0.227203385005193,22370.3504264152
"90%",0.131969195608702,8.71336713601337e-06,0.999874374162464,0.661383988794781,0.227382781029885,22370.4850030016
"92.5%",0.132036787240476,9.83473801071424e-06,0.999905917583629,0.661626817914762,0.22756732942808,22370.6427706999
"95%",0.132121752986063,1.13707047559351e-05,0.999939063630453,0.661956567185912,0.227822283760517,22370.8044017382
"97.5%",0.132262619811537,1.40340106044161e-05,0.999967986556592,0.662463281283448,0.228186605151403,22371.0406132727
"100%",0.133377780328113,4.56452810917955e-05,0.999999883997039,0.665175723891588,0.230478923374295,22371.8033352635
