"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.111733205963167,0.0021977248673761,0.268377081066732,0.824671843652564,0.837141398642221,-332.823230714948
"Std.",0.0111501294181865,0.00207464914422011,0.271391890483241,0.199724257193621,0.104270909211905,1.5546006851181
"Acceptance ratio",0.20408,0.2037,0.17524,0.23976,0.27316,0.71618
"0%",0.0751517271791289,1.9298331022273e-07,1.45143558510918e-05,0.000141034042811378,0.5328802177761,-344.976867444541
"2.5%",0.0910315700645816,5.99539186043404e-05,0.00283055914853769,0.250152624382778,0.655841184656908,-336.727449649622
"5%",0.0940543541977807,0.000114163644657459,0.00634779762503182,0.371318946511488,0.678910940531813,-335.850635001896
"7.5%",0.0959203858360307,0.000177482293521989,0.0110436306387144,0.458554241337356,0.696019189310478,-335.30957462065
"10%",0.0976236506825989,0.000254339243729518,0.0149009662762303,0.522849814740666,0.710011913861053,-334.903507925015
"12.5%",0.0990217988933994,0.000325962866932569,0.0174143239405133,0.579795939815272,0.721445908544342,-334.604491285191
"15%",0.100240865302074,0.000392586880269458,0.0230901555506051,0.630205755345377,0.730491694179403,-334.358877948951
"17.5%",0.101148197748729,0.000462535412220898,0.02711658558559,0.668604028482605,0.739700613039161,-334.152510462327
"20%",0.102194901489804,0.000535673255685363,0.0325057558523228,0.701127743497732,0.748116983486344,-333.958062095714
"22.5%",0.102983456776127,0.00058205884446413,0.0394424854860662,0.731195510591879,0.755750938529012,-333.789028474233
"25%",0.104040277992466,0.000660374550893927,0.0462310136590266,0.758229167830504,0.762805525267031,-333.636596381467
"27.5%",0.104774554423025,0.000741794317239198,0.0536396765407564,0.781000301389273,0.769919431038532,-333.483556149082
"30%",0.105523577072574,0.0008160503398312,0.0627856646581128,0.801751232668614,0.777628248513802,-333.352695141403
"32.5%",0.106315042144903,0.000905351645431981,0.073680391891218,0.820507249089076,0.783958812572175,-333.232442893709
"35%",0.107139839666154,0.000985163630101866,0.0826615195632636,0.835416456696344,0.791134380677875,-333.109953814521
"37.5%",0.107901035796641,0.00108648746741027,0.0924952712531236,0.850899204440269,0.797366364204591,-332.992805993521
"40%",0.108631137458194,0.00119240332126791,0.104216654081889,0.864031436388364,0.804171228377223,-332.882061092045
"42.5%",0.10930522828109,0.00128558582788728,0.118741010524204,0.874934460362029,0.811187600558969,-332.781961013548
"45%",0.110011235728163,0.00138883783192437,0.131929662900838,0.886392932585169,0.817292145769183,-332.687798289568
"47.5%",0.110788940190135,0.0015006686410718,0.14558911360132,0.895765025380602,0.824001431785207,-332.598299206498
"50%",0.111495669244974,0.00160299816463526,0.159863959994891,0.904766997524035,0.830549842022747,-332.499831011468
"52.5%",0.112220921234993,0.00171331806648304,0.17625995358788,0.914037655711718,0.836160637092438,-332.409292806562
"55%",0.112931165456852,0.00181907363064005,0.199055346467148,0.921422752658934,0.842877284358715,-332.322954693645
"57.5%",0.113710526920757,0.00195025255441422,0.220785476730448,0.928212479901814,0.850092810323884,-332.241812291142
"60%",0.114394196369121,0.00206325554338554,0.245045251739829,0.934218058093356,0.857111762270966,-332.15262978495
"62.5%",0.115166354310207,0.00220675637392392,0.26530039400234,0.940214727070316,0.863569546260276,-332.073242141628
"65%",0.11585850066692,0.00233581602518527,0.294424468705277,0.944590936354374,0.870830765100844,-331.989486130048
"67.5%",0.116666937633793,0.00250095338649638,0.328087519712882,0.950080861651063,0.878033754460714,-331.911610658522
"70%",0.117586691072457,0.00268400970802256,0.358278831808657,0.954682533019549,0.885566234259663,-331.835827655632
"72.5%",0.118502461423274,0.00288506490929963,0.393070364177999,0.959553011254635,0.892884236189106,-331.756475310037
"75%",0.119363472077786,0.00311036675294033,0.429831222313096,0.964089234103679,0.901378655954192,-331.678443124747
"77.5%",0.120183699484636,0.00333102883509274,0.46949547895348,0.967713672684237,0.910862336538533,-331.600083348697
"80%",0.120956675652832,0.00359033651461169,0.511988350862715,0.972325986202356,0.921715055670467,-331.520948817659
"82.5%",0.121965837663966,0.00384486700592943,0.559396772540907,0.977178160234106,0.931064586484052,-331.4381472893
"85%",0.123136132377779,0.0041996102612745,0.607291259015486,0.98016056742032,0.943960062004891,-331.349216270433
"87.5%",0.124486891009192,0.00455534385521125,0.663856783633914,0.984107816298971,0.956486386480472,-331.258173834112
"90%",0.126113421955707,0.00499762895112933,0.724655518079942,0.987616398783459,0.973896828268132,-331.157208809764
"92.5%",0.127974762233992,0.00559268358069408,0.783153563741794,0.990813897094523,0.995400567828561,-331.038563878619
"95%",0.130426495902404,0.00637865243669922,0.846391995957273,0.993100199281857,1.02084163775122,-330.914153805752
"97.5%",0.13428640038887,0.00753608715860025,0.920109389536829,0.996745966852782,1.06160972697426,-330.761235594575
"100%",0.156504155386337,0.0198438222319114,0.999863924099259,0.999905813323942,1.31516299790165,-330.33175766207
