"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.112433751039143,0.0178264781866394,0.359586557330913,0.715109956075836,1.12537052845718,-92.8327877969046
"Std.",0.0384945960120775,0.0147374809950507,0.286130357577898,0.237301405734279,0.534007714509059,1.42375022417859
"Acceptance ratio",0.16852,0.2115,0.23174,0.20772,0.28508,0.71788
"0%",0.0209873287789942,3.75776893209168e-06,5.77728014645729e-05,9.52574036127141e-05,0.234909551017499,-105.596376989237
"2.5%",0.0491914189698111,0.000527373934304772,0.0056085872464543,0.115775528929971,0.455176026428025,-96.4292216189853
"5%",0.0585421404505151,0.00130139628777536,0.0155673371701991,0.212551175611028,0.514869587394946,-95.6043994261212
"7.5%",0.0636387015288369,0.00194386370314533,0.0245113743902281,0.295367960147706,0.561693362415135,-95.1118691460703
"10%",0.0668704635303093,0.00245724811817374,0.035334919808591,0.353274467255226,0.602723752777795,-94.7269957664362
"12.5%",0.0700046180840736,0.00316331648704417,0.0458942933508574,0.408069028612972,0.626872244711529,-94.4502482026046
"15%",0.0733282104649089,0.00380415454403336,0.0550811001606178,0.447738942110125,0.655151647781509,-94.2228411529521
"17.5%",0.076304219141186,0.00442074236102583,0.0660409404060949,0.48706021096888,0.685489713806077,-94.0188297047196
"20%",0.0793515644599955,0.0050951947926953,0.0777288149207058,0.525000322784229,0.713693884606303,-93.8544515160862
"22.5%",0.0820650298964408,0.0057341176712502,0.0914720049094664,0.55245531724514,0.73990763684426,-93.6890117867176
"25%",0.0842007593987109,0.00653979084933782,0.104396483711781,0.581213953786303,0.761951717310934,-93.54809692204
"27.5%",0.0864740536298977,0.00735452986692706,0.119682551441221,0.609108327671522,0.784050652406935,-93.4143818104945
"30%",0.0890916367491917,0.00804976127899117,0.134894922601407,0.632590421286901,0.807115130132157,-93.2879677672129
"32.5%",0.0917127731659851,0.00886786016998576,0.151738148833048,0.655155438574668,0.831142531343628,-93.1715113702451
"35%",0.0941242211090013,0.0096452308234854,0.169923360803193,0.676384440695894,0.852761439967904,-93.0646790102161
"37.5%",0.0963631425122626,0.0102234018242953,0.188032066269484,0.698486009493544,0.875837864466097,-92.9647893562733
"40%",0.0985574706641954,0.0109904340888171,0.207338556168658,0.717760597461302,0.900620586450229,-92.870150734321
"42.5%",0.100696076696448,0.0118926951867315,0.22653789707726,0.7322533816764,0.928408234884251,-92.7751662127798
"45%",0.103227602544444,0.0127013280766579,0.249626685675244,0.746506584263434,0.955924632890897,-92.6900530571122
"47.5%",0.105628494716103,0.013596814437625,0.270398887989036,0.763154713085556,0.983842397409981,-92.6103942695541
"50%",0.107852271288472,0.0144954501959129,0.292878521835555,0.776636613551059,1.00975193680941,-92.5308658713726
"52.5%",0.109844688998339,0.015343255189141,0.320948982865989,0.790680288702901,1.03901937420572,-92.4519516598138
"55%",0.112914065469748,0.0161717114037469,0.34588535148204,0.805717347482852,1.06975753589201,-92.3749876339307
"57.5%",0.115310977054827,0.0169370857772384,0.370199539644977,0.820302485949667,1.09807601806725,-92.3019932327189
"60%",0.118173100172665,0.0179495413735737,0.397113607655672,0.834426036349499,1.13086397892271,-92.219574803663
"62.5%",0.120949943122846,0.0189969537162757,0.422628714862778,0.847979782855474,1.16526425383994,-92.146551459846
"65%",0.123662187745569,0.0200751386528002,0.447768636972802,0.859744813352781,1.19793826578455,-92.0735220689374
"67.5%",0.126412672805958,0.0213967650551876,0.474933437117286,0.872115518159456,1.2334778314047,-92.0009520504751
"70%",0.129936659067745,0.0225888200064486,0.508489591570158,0.88380189656739,1.27165121353639,-91.9332821429421
"72.5%",0.132902275345801,0.0238113083472767,0.538540999142314,0.894912244929597,1.31544229611212,-91.8641117690327
"75%",0.136228192573609,0.0253368238122352,0.573080934901632,0.906227657920155,1.35803555365004,-91.7987649968368
"77.5%",0.139128850557782,0.026738621820806,0.609643891602664,0.916159590658699,1.40471146931143,-91.7241062764272
"80%",0.143293135628005,0.0284022515563519,0.647264601135007,0.925217891426404,1.45925711507657,-91.6523712954198
"82.5%",0.147675032483312,0.0305190385810111,0.683497879868691,0.935525506046546,1.51803144415229,-91.5727016348096
"85%",0.152900543063462,0.0323907059710927,0.719965696949241,0.945123841841657,1.58383398879934,-91.4953263179441
"87.5%",0.158113114558571,0.0350254424716292,0.765704098976871,0.956373139992693,1.67428379419953,-91.4181213513443
"90%",0.164019815663456,0.0380000382064801,0.809478400394178,0.966214160360573,1.77456465755056,-91.3351397234401
"92.5%",0.171096715385294,0.041565586100964,0.859063990026476,0.975229934475319,1.91350397679862,-91.2387661811747
"95%",0.181349153356674,0.0465141028517306,0.90576569253335,0.983147045895298,2.11484622812102,-91.1268130150852
"97.5%",0.19767269931405,0.0547169157918417,0.951737582933103,0.991034437265594,2.49614296292769,-90.9858930514147
"100%",0.307546491914316,0.15824378004715,0.999839832420815,0.999990789451628,6.75393201894277,-90.5957043546824
