"","Position","C.T","G.A"
"1",1,0.868261512960553,0.43421767676101
"2",2,0.80663513787746,0.368086716938887
"3",3,0.730745069785598,0.302797549795344
"4",4,0.646600129488961,0.249012665033144
"5",5,0.565342494866577,0.200430028463903
"6",6,0.488288614558331,0.178855969030707
"7",7,0.41696472124088,0.179329148542347
"8",8,0.36050717585781,0.178458145319825
"9",9,0.32946687527524,0.159306619569128
"10",10,0.313352704575822,0.13681349974882
"11",11,0.285900779048702,0.147602450735742
"12",12,0.246312593948574,0.180895305836907
"13",-12,0.203478961770679,0.226733026020987
"14",-11,0.193900658728066,0.251617774652691
"15",-10,0.189674199635129,0.278102214165942
"16",-9,0.197191359021411,0.305031866243776
"17",-8,0.214308648842534,0.338666971752161
"18",-7,0.234449130352836,0.38784113202956
"19",-6,0.242480098264351,0.462548608134029
"20",-5,0.237640279434821,0.555320414388906
"21",-4,0.232396963057638,0.651224816448293
"22",-3,0.222763143835453,0.741789835804343
"23",-2,0.187405080276413,0.819554011824194
"24",-1,0.132770392514444,0.878629496188509
