"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.123194066273216,0.0171244587009392,0.764240395448802,0.377344124280384,0.238531184671688,-517.060420736904
"Std.",0.00762342293866875,0.00810300470338863,0.101843345777753,0.0520396980189907,0.0213824754348285,1.45428092508969
"Acceptance ratio",0.16146,0.17572,0.23058,0.20148,0.28648,0.6939
"0%",0.0963985651505572,8.77276469210715e-06,0.452503875077336,0.210229411023822,0.165273565232116,-528.459368854925
"2.5%",0.108587953405485,0.00212592698965895,0.579387530544345,0.281129614819405,0.199200087027651,-520.580994536626
"5%",0.110860552978976,0.0037840200026088,0.604640752946331,0.295543640972879,0.204927676936102,-519.828074016463
"7.5%",0.112442613207968,0.00506967645362344,0.622105143951477,0.304714247985776,0.208772064515822,-519.363381229235
"10%",0.113463921517599,0.00638932383793735,0.63725979202146,0.312719731587227,0.211526219710164,-519.021118195135
"12.5%",0.114420793903982,0.00737965768728642,0.648803403412076,0.318293188474531,0.214169089382182,-518.73748568716
"15%",0.115256565926798,0.00822365732618116,0.658571489083349,0.322560777283137,0.216531583373792,-518.510551923244
"17.5%",0.116028630780975,0.00911893720773643,0.667436006585855,0.327276944685284,0.218588500950657,-518.307328854701
"20%",0.116749477240515,0.00984255975519774,0.675288337883023,0.331859895329126,0.220653843639296,-518.121454652865
"22.5%",0.117422828568892,0.010573331717653,0.682594435155083,0.336141438700002,0.222273613611918,-517.963588733648
"25%",0.118002918113727,0.0111996202401833,0.68969847468748,0.33970626717399,0.223737245261304,-517.818818474235
"27.5%",0.118512803129977,0.0118958521027405,0.696528179241273,0.343789354926433,0.225437132818348,-517.68582981896
"30%",0.119042477623308,0.0125049445913276,0.704575242731551,0.347381447088448,0.226772766523183,-517.558155099804
"32.5%",0.119582463976571,0.0131379630387478,0.711331234737224,0.35079170041654,0.228286571906968,-517.438943452656
"35%",0.120099748735136,0.0137563666186586,0.717048952482512,0.354655377469294,0.229785231821476,-517.330709063623
"37.5%",0.120584217432346,0.014271442010202,0.723863818156454,0.358260144061351,0.231152565729321,-517.231025782627
"40%",0.121088711670542,0.0148049024097896,0.730871070685955,0.361290100778743,0.232440179299275,-517.135566758225
"42.5%",0.121616260833955,0.0153979690833718,0.738253849963327,0.364661602454166,0.233749346478224,-517.043767328775
"45%",0.122110359789274,0.0159829660653101,0.744711200308529,0.368048347640394,0.234976786298981,-516.954095075695
"47.5%",0.122589680316849,0.0164417818346974,0.750374025780901,0.371572966537609,0.236259028213245,-516.866704279045
"50%",0.123038543119516,0.0169807892001121,0.757127202847376,0.375371001587343,0.237507653437527,-516.784400320274
"52.5%",0.123528418808759,0.0174896101299598,0.764375269436758,0.378417038746944,0.238847755898687,-516.694830429155
"55%",0.124031972411908,0.0180533235211685,0.771578171860068,0.381856128306369,0.240403152084033,-516.609603062756
"57.5%",0.124466456617654,0.0186485127059635,0.77847180063388,0.38534602241292,0.241657212870242,-516.52603420217
"60%",0.124958808488695,0.0191312971692588,0.786366097246992,0.388869294403047,0.242990395851335,-516.442234933794
"62.5%",0.125468210215365,0.0196312081206492,0.794678286054871,0.39283386493641,0.244398817541886,-516.3640316038
"65%",0.125974955256773,0.020188633862075,0.802474827186647,0.396664681064203,0.245994997246625,-516.291958141287
"67.5%",0.126546837850991,0.0208212055571204,0.809641449156901,0.40095664724726,0.247345710448489,-516.215513843242
"70%",0.127150883219746,0.021378842029749,0.817468676965158,0.404728871326069,0.248837392128268,-516.138736582181
"72.5%",0.127689198388186,0.022075123454547,0.825658692552883,0.408653792505471,0.250451600017597,-516.063083641432
"75%",0.128240668407332,0.0227673946343169,0.835543209967641,0.41330448460034,0.252190292925445,-515.989169041334
"77.5%",0.128781130084037,0.0235698588976562,0.845319538400866,0.417786296436601,0.253886288320385,-515.910056968197
"80%",0.129580755188547,0.0243621681128204,0.8559512689605,0.422611782271091,0.255952691382044,-515.832738128764
"82.5%",0.130341162433412,0.0250850143812193,0.867331117154921,0.428169466000403,0.258135447768425,-515.747070292921
"85%",0.131040899821988,0.0259061155001765,0.879100381901252,0.434353307066672,0.260686333793318,-515.664080794727
"87.5%",0.131877311455205,0.026847038242935,0.891603919850079,0.439976560358019,0.263553953170728,-515.5797751506
"90%",0.133056223664559,0.0278835194885129,0.906583104880354,0.446751322795459,0.266353429910398,-515.479586492708
"92.5%",0.134233959634967,0.0291132996393695,0.923362894001153,0.455341252241615,0.269595129858602,-515.38188036052
"95%",0.136024417417664,0.0306208151588495,0.945654623618857,0.466458913412318,0.27535729134994,-515.273172091853
"97.5%",0.138573216359488,0.0332424320089851,0.971705850414643,0.480511295636367,0.283382129571492,-515.117095126806
"100%",0.155648856340579,0.0442868848847009,0.999980121250602,0.600575380617989,0.344775542711569,-514.74843935686
