pos	3pG>A
1	0.015625
2	0.0328947368421053
3	0.0149253731343284
4	0.0267857142857143
5	0.0192307692307692
6	0.024
7	0.0336134453781513
8	0.00847457627118644
9	0.0234375
10	0.0303030303030303
11	0.0338983050847458
12	0.0256410256410256
13	0.0155038759689922
14	0
15	0.047244094488189
16	0.0317460317460317
17	0
18	0.0469798657718121
19	0.0158730158730159
20	0.0149253731343284
21	0.00833333333333333
22	0.0140845070422535
23	0.00869565217391304
24	0.0285714285714286
25	0.0223880597014925
