"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.121621614857778,0.00184240331451276,0.224718363255823,0.836216486710447,0.770289758479446,-405.936513923055
"Std.",0.00842103126525664,0.00173231289987099,0.259926520318685,0.21239127939821,0.066671542348488,1.5779775403554
"Acceptance ratio",0.28976,0.17518,0.14984,0.21872,0.1837,0.6892
"0%",0.0920214279950421,4.65428954185814e-08,1.53575653478177e-05,0.000832471981282334,0.543722749269795,-419.589212780463
"2.5%",0.105456441503226,5.373015424404e-05,0.00230468389290006,0.194459697021864,0.649124374100922,-409.858681559424
"5%",0.108103889873571,0.000109198058615095,0.00325406035865274,0.333544968318716,0.66569337264259,-408.947739512911
"7.5%",0.109740021715915,0.000168208642918254,0.00476084794049962,0.44042868549563,0.678669689545681,-408.42721301697
"10%",0.110952224358038,0.000224559239547055,0.00596982422547743,0.520115244056956,0.688093343625571,-408.049799815579
"12.5%",0.111973791867712,0.000284367844732566,0.00913249918993353,0.583072003972267,0.694922654126542,-407.751979800017
"15%",0.112962870560098,0.000344818443558723,0.0112580406516904,0.639896699323335,0.700967876209206,-407.501957214737
"17.5%",0.113766404236473,0.000398844227077439,0.0145102550054445,0.680650393523018,0.70686649437414,-407.288261857791
"20%",0.114541446801924,0.000447642055413103,0.0172171134990619,0.719508325118128,0.712313276247172,-407.100906583129
"22.5%",0.11526910268704,0.000503685599569342,0.0212514882056696,0.752280453385807,0.717989978247374,-406.939817754596
"25%",0.115971236752754,0.000563385868288101,0.0259895028580213,0.780674689377686,0.722931553578573,-406.776747231015
"27.5%",0.116653962383422,0.000618737009898773,0.030864843699013,0.804773939660677,0.728201181695872,-406.625976876152
"30%",0.117175286639232,0.000681802204657334,0.0382034268855212,0.826708935718337,0.733187477616586,-406.489569563166
"32.5%",0.117771290998249,0.000750857689113577,0.0449213245446635,0.844602472825315,0.737979658362033,-406.361804576455
"35%",0.118286007636498,0.000820854449227219,0.0514680808648657,0.862509368974256,0.742783862747409,-406.246766005437
"37.5%",0.118802771275449,0.000892518300090717,0.0583491790376093,0.877998281671176,0.747380364825406,-406.123669314963
"40%",0.119357528646581,0.000978585179340029,0.0665393795251374,0.892077051777409,0.751701851976643,-406.018964291928
"42.5%",0.119863236267966,0.00106069216586056,0.0765700654170065,0.903931787439159,0.755461998418434,-405.907235308962
"45%",0.120442266895145,0.00114614635219676,0.0862589688886677,0.914703612290045,0.759436074874314,-405.811901403644
"47.5%",0.120988198238969,0.00122326572076199,0.0982914597720077,0.92251905292047,0.763323472287959,-405.712152840489
"50%",0.121419136605629,0.00131103481535541,0.109273872246259,0.931005945015629,0.767725418917503,-405.613495532159
"52.5%",0.121951918890168,0.00140711063350251,0.121257001285212,0.93749922115623,0.771700564085809,-405.522287640921
"55%",0.122488528498821,0.00152407242153886,0.137552225642225,0.941623335450928,0.775697598940664,-405.429664412272
"57.5%",0.123063017541759,0.00160938888478052,0.153402420353794,0.948167655663955,0.779874878448991,-405.349071830701
"60%",0.123579863284111,0.00172856580100337,0.173007303653389,0.953417310991459,0.784491737983764,-405.265954436459
"62.5%",0.124135179453172,0.00186277921069212,0.194946049597836,0.958931671993004,0.789204431964821,-405.184151771889
"65%",0.124671712953505,0.00200569377849736,0.218694879927577,0.962995539548257,0.793571445398308,-405.107032240624
"67.5%",0.125277461527242,0.00214960346890428,0.244373241878825,0.966759279845159,0.797757777881681,-405.022557334234
"70%",0.12590373013213,0.00230245252532996,0.274521437940217,0.971050908851204,0.802119732942604,-404.941107262626
"72.5%",0.126564452784493,0.00245315731477277,0.305319314679705,0.973880076623646,0.807212450983136,-404.859931282395
"75%",0.127281619497701,0.00261321024080039,0.349838283223711,0.977116902776178,0.81260595566307,-404.773691238326
"77.5%",0.127969656179677,0.00279373659789761,0.390690243574661,0.980046134228633,0.818809277020757,-404.685887060229
"80%",0.128709620076467,0.00300109374255574,0.432915289488178,0.983298689976665,0.824791802691845,-404.601117628282
"82.5%",0.129357223103742,0.0032167844671564,0.478610451271918,0.985752452170596,0.832313684951757,-404.512750957517
"85%",0.130327409678877,0.00348714515408037,0.539555236580331,0.988182701534795,0.838825266897852,-404.420609909002
"87.5%",0.131333526331635,0.00378885265880022,0.597019034325055,0.99067664780382,0.846688807281168,-404.319313903187
"90%",0.132346482036453,0.00416618854422406,0.6588226595934,0.993229296505688,0.856465263501545,-404.218520521017
"92.5%",0.133868682876203,0.00464063180612466,0.728895607183907,0.995272066983242,0.869973116525032,-404.106053066376
"95%",0.135672137888073,0.00534625930203354,0.816620345440474,0.996930028108632,0.883014393490677,-403.985006122896
"97.5%",0.138811930947729,0.00643061215691023,0.901019046099578,0.998497001320923,0.911006442850631,-403.831188652644
"100%",0.158657355240357,0.0166933425152225,0.99986428249846,0.999962679768367,1.03291937626242,-403.386925342015
