"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0473073834053031,0.0210558764714382,0.995605762449917,0.522357405045989,0.176524373873148,-1277.21733671179
"Std.",0.000454590468191643,0.000425488231735659,0.00412873077970224,0.00297406333873047,0.00289410799425223,1.69465035009241
"Acceptance ratio",0.1813,0.21508,0.18338,0.18204,0.18112,0.64808
"0%",0.0458129947580678,0.0195243123090628,0.961115861410552,0.51039960538062,0.16534264883283,-1288.85964980253
"2.5%",0.0464252657540871,0.0202242240746577,0.984611658195165,0.516355462515647,0.170929073971398,-1281.30620160391
"5%",0.0465696160335538,0.0203532611617791,0.987224131626984,0.517312230564763,0.171734312992286,-1280.4145928971
"7.5%",0.0466583062634921,0.0204424747517028,0.988793727643736,0.517948065720204,0.172400883512491,-1279.84840106905
"10%",0.0467324758670775,0.0205037270531669,0.990033549339104,0.518489342295388,0.172828564630171,-1279.47843859015
"12.5%",0.0467892139177652,0.0205630923703589,0.991019663315594,0.518936181383038,0.173213685783629,-1279.1815007675
"15%",0.0468444859441614,0.0206123513996358,0.991729104069307,0.519323035147122,0.173580559602466,-1278.90913813186
"17.5%",0.0468851712049455,0.0206562919368916,0.992425371628587,0.519645649355882,0.173851091583044,-1278.68966593628
"20%",0.0469302646684025,0.020695685266015,0.99297294174806,0.519929721642083,0.174133562000817,-1278.48780628931
"22.5%",0.0469675933873361,0.0207311774664053,0.993436610550458,0.520174612554235,0.174397244293522,-1278.32438266122
"25%",0.0469991051578751,0.0207683860807519,0.993895234992282,0.52043410310282,0.174614262791198,-1278.15802969911
"27.5%",0.0470328129791052,0.0208025082638331,0.994262078244487,0.520664369066729,0.17480220128477,-1278.0089201347
"30%",0.0470644234735911,0.0208353975287533,0.994639485991367,0.52090283764294,0.175007777192687,-1277.86497946712
"32.5%",0.0470981411875235,0.0208627054295584,0.994980151856917,0.521115807882409,0.175213688020576,-1277.72429700401
"35%",0.0471310354090176,0.0208918001334626,0.995289508474891,0.521322672851698,0.175385677667724,-1277.59087638932
"37.5%",0.0471583665821393,0.0209199073294622,0.995574766022924,0.521530778124101,0.175575481587571,-1277.45862636083
"40%",0.0471823310280198,0.0209451372218833,0.995824227824864,0.52172853676547,0.175752273012813,-1277.33756906507
"42.5%",0.0472088588193702,0.0209719484450309,0.996069026299231,0.521888222246778,0.175963907224161,-1277.22234824012
"45%",0.0472342132825602,0.0210007165312416,0.996357263470636,0.522084732364883,0.176138423787836,-1277.11727983854
"47.5%",0.0472652369605983,0.0210285460436544,0.996592006803843,0.522230719073234,0.176315734868198,-1277.01546679275
"50%",0.0472968390133226,0.0210553142498958,0.996819604654806,0.522416557583699,0.176491362766682,-1276.91024250453
"52.5%",0.0473247679809401,0.0210836211763874,0.997026622332517,0.522622342137054,0.176678084383875,-1276.81033364342
"55%",0.0473567708454294,0.0211098524642537,0.997258988958016,0.522805065545458,0.176870968212014,-1276.70405925003
"57.5%",0.047386902837201,0.0211422100713779,0.99747280884837,0.522985647757961,0.177038334430161,-1276.60511750393
"60%",0.0474120874921774,0.0211684902107139,0.997659125363854,0.523193522349418,0.177220411553668,-1276.50550587706
"62.5%",0.0474399975820469,0.0211946766443799,0.997807408333589,0.523379069960064,0.177420443731802,-1276.41346364372
"65%",0.0474730725524592,0.0212198777882653,0.997975539009589,0.523543951250108,0.177616981542873,-1276.3315812934
"67.5%",0.047510159954436,0.021251367022343,0.998114743288612,0.523735908704111,0.177803433937571,-1276.23842935145
"70%",0.0475478507465631,0.0212820187772663,0.998280284660359,0.523945139597419,0.177994125433774,-1276.14785859773
"72.5%",0.0475853710268547,0.0213133815336061,0.998437907265908,0.524112996627285,0.178189978289006,-1276.05933348852
"75%",0.0476171138024015,0.0213486516276335,0.998613341782519,0.524337160959734,0.178471607931002,-1275.96511208622
"77.5%",0.0476519659212852,0.0213772132316607,0.998745696871614,0.524586633618933,0.178700943176166,-1275.86395823555
"80%",0.0476903410027674,0.0214160497081452,0.998873012324349,0.524836974332613,0.178940161421038,-1275.76379116986
"82.5%",0.0477370929352758,0.0214563662251518,0.999027212334865,0.525111093175189,0.179169057943137,-1275.66454349415
"85%",0.0477941251777358,0.0214979097478827,0.999218347075071,0.525412676301559,0.179483925120256,-1275.56086404163
"87.5%",0.0478430078844856,0.0215493629340413,0.99936562225386,0.525715769577058,0.179859207040765,-1275.45198652724
"90%",0.0478968329418155,0.0216083967523976,0.999485190285488,0.526065177859749,0.180293972302254,-1275.33446524501
"92.5%",0.0479773500350059,0.0216706712671258,0.999615944594212,0.526522475465574,0.180799005652427,-1275.20962646236
"95%",0.048064654761236,0.0217573671376774,0.999760656475824,0.527129932994888,0.181350612063323,-1275.06432838501
"97.5%",0.0481928416160743,0.0218805966502631,0.999873923620514,0.528003029159377,0.182308907811507,-1274.86483785425
"100%",0.0492924581885582,0.0226228519744674,0.999999651348618,0.532755136107521,0.188522618746489,-1274.31724734987
