"","Position","C.T","G.A"
"1",1,0.943144854936457,0.681042234770625
"2",2,0.926777897755401,0.685601975971185
"3",3,0.907961035036558,0.67474838294121
"4",4,0.888280338278529,0.646290405849869
"5",5,0.868039328473223,0.613851856269748
"6",6,0.847512071732457,0.585102253677328
"7",7,0.826198321030041,0.569193797908323
"8",8,0.803768155308912,0.567791463879644
"9",9,0.782111486996446,0.569697316273852
"10",10,0.760874558562531,0.576483832863001
"11",11,0.738846213195534,0.589763316642547
"12",12,0.715696956009828,0.60679703612706
"13",-12,0.571781141478945,0.732685312432698
"14",-11,0.577321293611639,0.744920167518818
"15",-10,0.581525582873035,0.760614649080473
"16",-9,0.584030398320516,0.779669336520562
"17",-8,0.583316918360698,0.801816398675452
"18",-7,0.585770617807528,0.824727283404763
"19",-6,0.598697882707935,0.846872364275457
"20",-5,0.611085668042145,0.869505025808876
"21",-4,0.618676439840059,0.891773782056473
"22",-3,0.626945059714237,0.912032413846117
"23",-2,0.637409764320371,0.92970096637236
"24",-1,0.644628807241007,0.944771648166763
