# table produced by mapDamage version 2.2.3
# using mapped file /mnt/archgen/microbiome_calculus/library_ds_vs_ss/04-analysis/normalize_kraken/mapping/neisseria_elongata/out/CDM020.A0101.SG1.1_5M.mapped_n_elongata_q25l30_rmdup.bam and /mnt/archgen/microbiome_calculus/library_ds_vs_ss/04-analysis/normalize_kraken/mapping/neisseria_elongata/input/GCF_900453895.1_42925_E01_genomic.fna as reference file
# Std: strand of reads
Std	Length	Occurences 
+	51	145
+	49	163
+	56	115
+	45	198
+	63	85
+	36	228
+	66	100
+	53	118
+	41	196
+	87	36
+	68	78
+	35	193
+	55	123
+	46	177
+	94	28
+	95	29
+	59	70
+	105	18
+	48	179
+	50	138
+	77	53
+	40	179
+	79	46
+	42	216
+	58	99
+	102	16
+	86	30
+	98	29
+	69	93
+	60	90
+	33	218
+	39	200
+	31	198
+	75	81
+	34	224
+	47	185
+	52	137
+	114	12
+	76	243
+	32	169
+	43	219
+	37	210
+	74	67
+	90	30
+	72	68
+	91	32
+	64	110
+	112	15
+	128	10
+	71	78
+	67	80
+	30	175
+	62	83
+	81	35
+	61	87
+	54	136
+	70	75
+	44	220
+	38	185
+	140	4
+	80	43
+	57	104
+	83	46
+	93	26
+	65	89
+	84	33
+	82	32
+	78	49
+	138	4
+	96	21
+	104	23
+	99	17
+	110	12
+	118	12
+	73	67
+	85	23
+	89	29
+	127	5
+	103	15
+	109	12
+	117	10
+	88	35
+	108	15
+	92	21
+	111	5
+	106	9
+	141	3
+	122	6
+	101	12
+	137	5
+	115	13
+	124	5
+	100	28
+	132	4
+	134	9
+	139	3
+	133	11
+	119	12
+	107	14
+	130	5
+	97	17
+	129	7
+	120	11
+	113	12
+	136	5
+	116	10
+	135	8
+	125	3
+	121	5
+	29	1
+	123	4
+	131	2
+	126	9
-	58	110
-	95	15
-	41	165
-	75	79
-	79	51
-	31	213
-	112	13
-	46	195
-	67	78
-	51	148
-	49	169
-	78	45
-	66	71
-	39	183
-	50	127
-	53	158
-	103	16
-	45	188
-	54	131
-	40	183
-	68	64
-	30	192
-	37	192
-	65	90
-	61	81
-	42	230
-	63	78
-	93	31
-	80	43
-	73	78
-	87	29
-	38	196
-	86	29
-	105	9
-	91	24
-	90	40
-	76	249
-	43	213
-	47	181
-	33	209
-	44	206
-	69	84
-	36	219
-	35	209
-	32	206
-	56	124
-	140	3
-	48	169
-	92	26
-	97	20
-	89	28
-	57	112
-	52	154
-	137	6
-	72	73
-	74	58
-	34	182
-	81	47
-	62	84
-	71	70
-	85	30
-	59	100
-	111	9
-	55	139
-	77	53
-	88	20
-	64	88
-	129	3
-	118	8
-	114	9
-	108	9
-	60	104
-	70	79
-	83	46
-	98	11
-	130	7
-	125	9
-	84	26
-	99	18
-	100	18
-	123	6
-	101	20
-	122	10
-	128	9
-	82	29
-	119	9
-	117	8
-	110	14
-	94	32
-	135	2
-	96	21
-	107	11
-	109	14
-	124	8
-	106	11
-	104	11
-	102	12
-	115	9
-	134	4
-	116	6
-	120	7
-	127	6
-	121	6
-	113	8
-	139	1
-	126	4
-	138	2
-	136	2
-	131	2
-	133	6
-	132	6
-	141	1
