"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.122035680148598,5.23898697830299e-06,0.999814184292903,0.475689761777386,0.260634052995728,16405.7206733138
"Std.",0.000538809484273787,5.28058445293402e-06,0.000186697695457478,0.00123131036555381,0.00166736490331558,1.89913481648607
"Acceptance ratio",0.191,0.13128,0.1271,0.18154,0.18534,0.58988
"0%",0.119670370380749,1.35141696173439e-09,0.998184272551606,0.471215958440858,0.254361126620001,16392.3184263856
"2.5%",0.120954891279321,1.30038702027721e-07,0.999315611166869,0.47329938978551,0.25743517271152,16401.1493241862
"5%",0.12113708239662,2.77570145381716e-07,0.999430521789922,0.473663128765777,0.257939223850977,16402.1150331756
"7.5%",0.121249832746204,4.18504977939277e-07,0.99951067979672,0.473930858149944,0.25825193215798,16402.7043031461
"10%",0.121353325967597,5.62261820275117e-07,0.999566666288938,0.47411748277424,0.258508608821627,16403.1565262614
"12.5%",0.121430711951179,6.93220295450238e-07,0.999609502046449,0.474263450513105,0.258695494869151,16403.4861321875
"15%",0.121486355090104,8.42666189458464e-07,0.999646364246524,0.474414318937061,0.258887199982881,16403.797406147
"17.5%",0.121539345575887,9.85261715036664e-07,0.999674419573419,0.474540098412909,0.25905153903935,16404.0685088947
"20%",0.1215831768934,1.12318149251071e-06,0.999697521114499,0.474634859920124,0.259214571869255,16404.2839434865
"22.5%",0.121631584702301,1.27805793092097e-06,0.999720042818717,0.474745177142137,0.259355325282524,16404.4976044443
"25%",0.121679141265646,1.45325147771528e-06,0.999741299858249,0.474858003133478,0.259490015018012,16404.6914302087
"27.5%",0.121719348780991,1.64328266857756e-06,0.999760453526088,0.474942066707191,0.259607985473843,16404.8747226302
"30%",0.121757097114221,1.83015226538485e-06,0.999777186134658,0.475027130425848,0.25974207443493,16405.0439215296
"32.5%",0.121788299456192,2.02725649357484e-06,0.999789809287138,0.475125173640017,0.259865381318725,16405.1908738917
"35%",0.12183358323066,2.23910310725497e-06,0.999799865288652,0.475218305788177,0.259983472956219,16405.3302229229
"37.5%",0.121871933862814,2.4553967355215e-06,0.999813730047708,0.47529656562737,0.260086275063423,16405.4529634271
"40%",0.121905536312318,2.7042802859432e-06,0.999828278599375,0.475374546907546,0.260207969738664,16405.5820665746
"42.5%",0.121940200680613,2.93783990216593e-06,0.999841520516979,0.475460210128618,0.260317909079878,16405.7118372592
"45%",0.121969378565416,3.18137820483158e-06,0.999852811166157,0.475549342793094,0.260425740050393,16405.8355715935
"47.5%",0.12200423579152,3.39083764397603e-06,0.999865036480481,0.475628526792981,0.260538662090988,16405.9586347491
"50%",0.122040179718856,3.65721399008788e-06,0.999873032415062,0.475705072199026,0.260645193521077,16406.0736237956
"52.5%",0.122075226229204,3.87906308055377e-06,0.999881032720623,0.475774982591113,0.260773066292373,16406.1796287807
"55%",0.122107849862958,4.13045259616331e-06,0.999890853813716,0.475864352003258,0.260867633593261,16406.29886234
"57.5%",0.122140250054199,4.35779510258822e-06,0.999901204841471,0.475946524953032,0.260970427266818,16406.3998101684
"60%",0.122177982826839,4.69433733983072e-06,0.99990841862796,0.476020202231622,0.261078311136064,16406.5089447561
"62.5%",0.122211884535473,5.03520630867903e-06,0.999915122151225,0.476079951795019,0.261192067039612,16406.6138113927
"65%",0.122244609951834,5.42392017444408e-06,0.999921717592183,0.476152157949096,0.2612898095992,16406.7224077694
"67.5%",0.122279844852085,5.83999769879417e-06,0.999928124032059,0.476229390454318,0.261407625061695,16406.8184532806
"70%",0.122318993309253,6.27477446081468e-06,0.99993570463178,0.476317995171513,0.261510112108815,16406.9230634836
"72.5%",0.122355256506278,6.6851449856102e-06,0.999941296463462,0.476408904557238,0.26162740262911,16407.0196195614
"75%",0.122396023001642,7.22225994786449e-06,0.999948133516249,0.476498560506265,0.261760357622909,16407.1175191488
"77.5%",0.122437659957027,7.78371098019543e-06,0.999954572774951,0.476613435372552,0.261884105714817,16407.21764001
"80%",0.122483175362889,8.34293144303903e-06,0.99996034120247,0.476732284322709,0.262034069703075,16407.3180543557
"82.5%",0.122530599226124,9.11477469727148e-06,0.999966374654653,0.476848979945762,0.262186532184453,16407.4217216024
"85%",0.12258242944018,1.00207268513259e-05,0.999971046478351,0.47696357688477,0.262335749189871,16407.5328657358
"87.5%",0.12264682113473,1.1115934350061e-05,0.99997624364721,0.477111117017197,0.262518035511336,16407.6701279713
"90%",0.122717277580966,1.22545206218219e-05,0.999982185046997,0.477271023498033,0.262707971152709,16407.8198917969
"92.5%",0.122805228883804,1.38021317748402e-05,0.999986861019471,0.477450644261963,0.262992359292596,16407.9738165976
"95%",0.122916402816295,1.60589785950297e-05,0.9999910707076,0.477695009353566,0.263350837724292,16408.1501531705
"97.5%",0.123085493309297,1.94353146210151e-05,0.999995695264348,0.478103451016076,0.263900758770781,16408.3862416332
"100%",0.124324877360343,5.84973813454712e-05,0.999999887536428,0.480613275260544,0.266975478749219,16409.1672827244
