"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.125778774967893,0.0675273561689058,0.989480343155223,0.45971981083316,0.478194061003763,-4031.365976063
"Std.",0.000866579954209192,0.00114628029398968,0.0097072093418077,0.00646880827315918,0.00431836178676128,1.68608670081597
"Acceptance ratio",0.28008,0.26192,0.2049,0.1673,0.21634,0.7241
"0%",0.122553334639915,0.0620064550494126,0.902945716059828,0.423468027831684,0.463162082249481,-4043.76875964993
"2.5%",0.124077179107295,0.0652959479950178,0.963761205143244,0.446493596486148,0.469811276778507,-4035.51040544721
"5%",0.124345458586079,0.0656389110895975,0.97049490169491,0.448540780983071,0.471153743139105,-4034.61130107052
"7.5%",0.124543460365698,0.0658644088504341,0.973919894559508,0.450116831924945,0.471950815814529,-4034.01284201004
"10%",0.124672270442134,0.0660307035926785,0.976362442290091,0.451264019510301,0.472669385705098,-4033.60006392543
"12.5%",0.124797909317152,0.0661809291358081,0.978364288696127,0.452381558741136,0.473176910460588,-4033.27113895632
"15%",0.124906346199776,0.0663168932350022,0.980229083911364,0.453203100147228,0.47372615598999,-4033.02759146945
"17.5%",0.124983224284761,0.0664384018887871,0.981788064682506,0.45393139505169,0.474111208001624,-4032.79085784727
"20%",0.125054231377753,0.0665621881494969,0.983139030916963,0.45454965373656,0.474552990219783,-4032.59131623518
"22.5%",0.125128520604702,0.0666651333552554,0.984244880212194,0.455123488053294,0.47488990590987,-4032.41073777175
"25%",0.125199286850841,0.0667692796219103,0.985168485626637,0.455610647870631,0.475293247698408,-4032.24600869749
"27.5%",0.125262276240242,0.0668586688021665,0.98603875467332,0.456071088510325,0.475643820215685,-4032.09459813675
"30%",0.125325333119324,0.0669402268576954,0.986984076732134,0.456579670765141,0.475929222156067,-4031.9455158706
"32.5%",0.125383776540855,0.0670232340481228,0.987738133293041,0.457021299548207,0.476226922539078,-4031.81514443399
"35%",0.125439016758342,0.0671070751633734,0.988538346884805,0.457479042442716,0.476546333554586,-4031.68727895586
"37.5%",0.125501513181387,0.0671835038219109,0.989270554224468,0.457980567124034,0.47684719504487,-4031.56264090438
"40%",0.125553653155475,0.0672556779933385,0.989943830655575,0.458387376270146,0.477125192064829,-4031.45454662413
"42.5%",0.125607959922048,0.0673279793194203,0.990493468013695,0.458769857842616,0.477411718957537,-4031.34622853908
"45%",0.125664456948648,0.0673968176227343,0.991111069122215,0.459213321655776,0.477648241069063,-4031.24561335564
"47.5%",0.125717876464711,0.0674635344022832,0.991626145688436,0.45965546004581,0.477935729821123,-4031.14375744507
"50%",0.125769554290336,0.0675428134032925,0.992217428216658,0.460097189963957,0.478217109586548,-4031.04733091833
"52.5%",0.125823211231937,0.0676192448520438,0.992740765176493,0.46046098499758,0.478480735443337,-4030.94918402136
"55%",0.12588424338446,0.0676912880938592,0.993264011546645,0.460815928963103,0.478754093944476,-4030.85544740926
"57.5%",0.125938776661622,0.0677622858969418,0.99376948580573,0.461135875658009,0.47899242516819,-4030.7594172555
"60%",0.125991064094112,0.0678349481946724,0.994210200230654,0.461574958088326,0.479272951266263,-4030.663507428
"62.5%",0.126046460952456,0.0679117128855377,0.994687160174307,0.461949379696332,0.479557355713046,-4030.57728382903
"65%",0.126097045524526,0.0679832336210346,0.99507747180098,0.462356500219213,0.479805880372531,-4030.48728671021
"67.5%",0.126160347517185,0.068049384418451,0.995492996639857,0.462796064382774,0.480108109728382,-4030.40170976116
"70%",0.12622071660121,0.0681172185051527,0.995892235585796,0.463226277733986,0.480409832819452,-4030.31534463186
"72.5%",0.126276702629699,0.0682070618525115,0.996304585247392,0.463733275463063,0.480714752207864,-4030.22379539582
"75%",0.126339240552122,0.068291835007946,0.996626981240416,0.464191114093168,0.481028415698313,-4030.13634689018
"77.5%",0.126410174829127,0.0683965706415509,0.996990891837134,0.464614186664655,0.481414118139204,-4030.04713341762
"80%",0.126493962716206,0.0684863322876475,0.997302592678661,0.465143043068109,0.481756664547807,-4029.95472746011
"82.5%",0.126584841095531,0.0685872759971414,0.997696822213865,0.465664377956968,0.482156751186423,-4029.85887696667
"85%",0.126684552689921,0.0687187317014172,0.998113168980931,0.466227255046123,0.482590747117763,-4029.75800032481
"87.5%",0.126778940800852,0.0688410524543318,0.998464209674385,0.466869899695567,0.483130582571062,-4029.64578285621
"90%",0.126903596970483,0.068983181905141,0.998790144578286,0.467652553186961,0.483736647186905,-4029.52488569568
"92.5%",0.127043943162758,0.0691624467641544,0.999152897111621,0.468557259380393,0.484367885077404,-4029.40362522687
"95%",0.127216080671922,0.0693957967517315,0.999426942435416,0.469641771091601,0.485353888422765,-4029.25869381838
"97.5%",0.127509827970854,0.0697506410056509,0.999712748770644,0.471835762386953,0.486753492702441,-4029.07963281181
"100%",0.129066416409499,0.0724641550358361,0.999999903164348,0.482451866891909,0.497116996077519,-4028.55197061503
