"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.121033249370153,0.00133458724203779,0.958720902872742,0.34503648506227,0.23426346564658,-661.565885956174
"Std.",0.00404680730039967,0.00125227619198438,0.0297565530152389,0.0105234075265748,0.011154441478914,1.68025592513421
"Acceptance ratio",0.17142,0.24246,0.16914,0.25466,0.1579,0.67336
"0%",0.103802582598625,5.18170875752158e-07,0.811253529223901,0.30003189291978,0.191533987122737,-674.713578437012
"2.5%",0.113293378493398,3.6357730860943e-05,0.888746747143774,0.323298491103791,0.212878286054787,-665.74748770339
"5%",0.114533288084895,6.68346700926355e-05,0.901359816016858,0.326871489072728,0.216512284672502,-664.797674320433
"7.5%",0.115248539324815,9.74930789181908e-05,0.909999609538126,0.329630252930166,0.218648735359,-664.247091949696
"10%",0.115825387026816,0.00013446693465818,0.916420934630978,0.331409096543305,0.220347148932064,-663.827242344314
"12.5%",0.116400979066003,0.000171324680328958,0.921470038605251,0.332900215432361,0.221552054925055,-663.482770269011
"15%",0.116845721252777,0.000212450228317922,0.926297131810006,0.334095327295989,0.222844891621006,-663.213954259426
"17.5%",0.117228472228843,0.000259373666778585,0.929520351912713,0.335296475659124,0.22395730159861,-662.992660093706
"20%",0.117610758611947,0.000300236168122817,0.933441474897096,0.336265792594084,0.224851014373857,-662.784553440949
"22.5%",0.117975342658922,0.000348041001536295,0.936743707295096,0.337349416519923,0.225708949937628,-662.596090147278
"25%",0.118234329976985,0.000399182728141455,0.940147434378299,0.338229488727662,0.22663280709944,-662.42264413245
"27.5%",0.118595474694408,0.000454594256314421,0.943481680687016,0.339091275340982,0.227543269429897,-662.271554465141
"30%",0.118895586907084,0.00050247579947638,0.945888066033795,0.339957196614611,0.228288079636199,-662.131545658799
"32.5%",0.119141112021536,0.000555689869376948,0.948468705274345,0.340668858319727,0.228969183969833,-661.996719407751
"35%",0.119459317365757,0.000609751549261699,0.951072185137287,0.341443711437411,0.229724831005985,-661.874946585144
"37.5%",0.119716274409933,0.000665429373872224,0.953410881896216,0.342023114133296,0.230357129058102,-661.7483760072
"40%",0.119993912444386,0.000723102114423894,0.95597449699373,0.342784804866394,0.23108287267657,-661.631709502758
"42.5%",0.120252742995903,0.000786619293252624,0.958049083526794,0.34346033556564,0.231841237810347,-661.515456536234
"45%",0.120521600141317,0.000847454435195822,0.960328261269992,0.344142368048785,0.23250993620045,-661.410497260755
"47.5%",0.120779201157559,0.00090817295478413,0.96240519828917,0.344756130373322,0.233106833628093,-661.307425145861
"50%",0.121019492192826,0.000976120586275568,0.964056332768091,0.345349961674042,0.233777253248679,-661.210161640738
"52.5%",0.121284844500013,0.00103929902460831,0.965980754127866,0.345942435932663,0.234496468932959,-661.119130182434
"55%",0.121540060927125,0.00111009034736237,0.967926789036436,0.346587869736088,0.235226235007579,-661.030714639176
"57.5%",0.121803469358106,0.00118090014215421,0.969893134971671,0.347287121820974,0.235925751337389,-660.938427508308
"60%",0.122083700006606,0.0012589866559475,0.971614335774319,0.347933412886194,0.236671593681284,-660.854550582467
"62.5%",0.12233980353448,0.00134203178707251,0.973855565066279,0.348668128137567,0.237562025852075,-660.769797202435
"65%",0.122627409773312,0.00142839902134143,0.975729836613395,0.34934664070273,0.238316504648917,-660.685484277419
"67.5%",0.122898939424088,0.00153465554131787,0.977444467115011,0.350092122841866,0.239163659771504,-660.601921901032
"70%",0.123185375568263,0.00165317485461338,0.979323151453034,0.350748087396583,0.23991826129544,-660.511543985594
"72.5%",0.123481768373219,0.0017703879027054,0.981028270176126,0.351461600137209,0.240820692377014,-660.423812123486
"75%",0.123748872229493,0.00189429405716371,0.982758669492979,0.352223485783488,0.241807997124299,-660.344143871898
"77.5%",0.124033257247258,0.00204875373287583,0.984646188956684,0.352960103223526,0.242932661427351,-660.259799241967
"80%",0.124451133365899,0.00219021011845609,0.98629148381628,0.353740115152777,0.243946207860935,-660.169800494209
"82.5%",0.124787976795403,0.00234353963597813,0.987941568539428,0.354635185187627,0.244934873517079,-660.07233387939
"85%",0.125209648361062,0.00254920611704329,0.989680302001478,0.355648486768481,0.246045770532122,-659.974408184037
"87.5%",0.125642100472439,0.00278111138321401,0.991222361876237,0.356794446259378,0.247217681984783,-659.875165093372
"90%",0.126183237967798,0.00305411206000002,0.992948483586072,0.358110352119766,0.248481291647154,-659.768560751094
"92.5%",0.126810052183442,0.00340563989282005,0.994730792962263,0.359751322761188,0.25027241880015,-659.644813462089
"95%",0.127668808717933,0.00389470616458689,0.996663060975146,0.361867337952736,0.253022593155154,-659.503687170207
"97.5%",0.129051323523443,0.00461525545967112,0.998208345894727,0.364984283120657,0.256505113989859,-659.319282786772
"100%",0.137644956221141,0.00996373690761149,0.99999262596796,0.386118909708213,0.283424009769689,-658.842779974818
