"","Position","C.T","G.A"
"1",1,0.883953837376854,0.273833758120504
"2",2,0.832092000518363,0.225146902434167
"3",3,0.762547466277176,0.190698824279263
"4",4,0.674122409548845,0.16721312689278
"5",5,0.571248380455428,0.142665204857077
"6",6,0.459495921135667,0.12605756179837
"7",7,0.347304304062534,0.11660334572799
"8",8,0.252646549957835,0.098717590260445
"9",9,0.183386507600217,0.0748755124217016
"10",10,0.132204759367917,0.0565274722586965
"11",11,0.0942892145015845,0.0448436442667045
"12",12,0.0677545446785325,0.0367798924313124
"13",-12,0.0283275579317288,0.0755162597320682
"14",-11,0.0405251769499606,0.0981616771516504
"15",-10,0.0574854199153774,0.131462590254369
"16",-9,0.0780231397130641,0.181020256502147
"17",-8,0.0979556434612507,0.253288015770335
"18",-7,0.112320212614231,0.349772287114654
"19",-6,0.11786245577842,0.462762281668264
"20",-5,0.120259366451395,0.576817009394808
"21",-4,0.136288713853675,0.678794743530402
"22",-3,0.170164514920514,0.764412676470964
"23",-2,0.198950509773646,0.833395361652091
"24",-1,0.227631566841077,0.885142994627921
