"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.111241540160509,0.00288652254777389,0.993186230057486,0.380975901993811,0.200195912371759,-786.477605445942
"Std.",0.00330167455839759,0.0021609642338677,0.00657650329062147,0.00900215631143222,0.00913373112731382,1.73150298550352
"Acceptance ratio",0.28026,0.2285,0.26792,0.273,0.26068,0.78184
"0%",0.0977592065565831,1.53119003195234e-06,0.942728233164159,0.343648961495611,0.168100281976963,-797.887218493152
"2.5%",0.104786494191256,0.00010937927184606,0.975526249634387,0.363758435962311,0.183110938953355,-790.714004087794
"5%",0.105809164572241,0.000241478497759488,0.979890048514912,0.366672356288722,0.185574036408586,-789.809203827748
"7.5%",0.106538318754292,0.00035293734296089,0.98241508723757,0.368388338208463,0.187293375723121,-789.223801261174
"10%",0.107066655245238,0.000467355680163356,0.984324101721332,0.369644173978915,0.188596140807948,-788.816192169205
"12.5%",0.107501019165613,0.000580763888704121,0.985763377432797,0.370716420406845,0.189742089470725,-788.468327758683
"15%",0.107865923635828,0.000693922038062009,0.987019798761519,0.37167152499581,0.19093596081765,-788.197589375466
"17.5%",0.108183860898479,0.000785693909519003,0.988019139874284,0.372475890709186,0.191739181776771,-787.962887067137
"20%",0.108475633868672,0.000909838856757341,0.988902444357728,0.373408805297304,0.192511709133887,-787.754911517777
"22.5%",0.108781259929383,0.00101850211014152,0.989659805581593,0.374113598359279,0.193196848543082,-787.569901913969
"25%",0.109034957637788,0.00114585557654516,0.990419946070841,0.374857773879451,0.193882070787157,-787.403878644906
"27.5%",0.109296281327191,0.00127927140251462,0.991059323287428,0.37550800602567,0.194594382978859,-787.238698991237
"30%",0.109539442429847,0.00139671327827091,0.991667790416679,0.376122281458895,0.195282141562335,-787.088523472898
"32.5%",0.109760793247308,0.00151062134929301,0.992211861343318,0.376707361063198,0.195876161059727,-786.951773552963
"35%",0.109989813768093,0.00163062952611177,0.992751463631353,0.377312826925854,0.196516069451143,-786.813092953073
"37.5%",0.110166487690903,0.00174959093023885,0.993210915140161,0.377868854286181,0.197148995791189,-786.681192566514
"40%",0.110375990485873,0.00187755714079846,0.993636139691636,0.378494155202869,0.197742364568198,-786.561428650838
"42.5%",0.110558408259299,0.0020220148338169,0.994048580463008,0.37906922346267,0.198264284385856,-786.452281041866
"45%",0.110753553572369,0.00215651528859275,0.994455891915618,0.379662433653139,0.198784945930396,-786.34113073444
"47.5%",0.110980841793483,0.00233376276709468,0.99480765962034,0.380226206173496,0.199415043029935,-786.237910494506
"50%",0.111185204110457,0.00246490708280764,0.995143321342253,0.380791115666579,0.199985129874355,-786.130659479962
"52.5%",0.111391689460127,0.00259509517816261,0.995480963641359,0.381367336857104,0.200548226776692,-786.032576185662
"55%",0.111608262598689,0.00274728022000342,0.995812638772307,0.38201387776911,0.201173283607814,-785.939467016483
"57.5%",0.111818457950564,0.00289960269732921,0.996109096594815,0.382620566815391,0.20170158218704,-785.843027531038
"60%",0.112045328585299,0.0030611721684303,0.996397718516737,0.383206266375767,0.202253001024387,-785.750527116156
"62.5%",0.112269073828301,0.0032193716405283,0.996766104820502,0.383743110026445,0.202869124011789,-785.653435148922
"65%",0.112506931240494,0.00342140221557225,0.997051558573774,0.384316938597291,0.203426965198536,-785.569334865461
"67.5%",0.11273127711197,0.00359118973375743,0.997283320578268,0.384940111769513,0.204032448329348,-785.482693735399
"70%",0.112983678291677,0.00377252899216885,0.997523911320343,0.385634212354228,0.20459650042307,-785.393484049637
"72.5%",0.113236972282167,0.00397514102863195,0.997776872893043,0.386258244117979,0.205343759517118,-785.29615281672
"75%",0.113502292907265,0.00420687300133136,0.998011217528656,0.386862560361381,0.206190431508161,-785.202823707288
"77.5%",0.113762410944623,0.00445958617247057,0.998203115178252,0.387595818661142,0.206948111512249,-785.108669701797
"80%",0.114044363077734,0.00467359383738257,0.998450430458465,0.388435439825962,0.207785778849797,-785.014495896942
"82.5%",0.114336929260307,0.00492814447548605,0.998704945147412,0.389295910171523,0.208617633926751,-784.915196116846
"85%",0.114689527717096,0.00522240212908318,0.998894750406162,0.390224645955024,0.209555626135766,-784.816215823719
"87.5%",0.11506887417172,0.00552681291504621,0.999091912957954,0.391375489775893,0.210474082211446,-784.703273840887
"90%",0.115510054679156,0.00590177509662524,0.999292600478098,0.392666934938715,0.211767491314031,-784.590802729842
"92.5%",0.116021654384495,0.00638591654970286,0.999492521592328,0.394237833987608,0.21326842205386,-784.468830658291
"95%",0.116723932019137,0.00709173639896786,0.999666788963393,0.395945363563404,0.215496896435478,-784.335529288243
"97.5%",0.117670853779807,0.00803910171802992,0.999834494077235,0.399018205923736,0.219190197048791,-784.135829350167
"100%",0.12467446409223,0.0127480031103259,0.999996013990442,0.418610086147158,0.238942900923192,-783.599117376816
