"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.123429484752161,0.00343024180726241,0.321159196149202,0.794278814345079,0.492274548869913,-173.596530568207
"Std.",0.0209952143584699,0.00338216144884359,0.278861859758259,0.196670249093702,0.122150352877627,1.53128184025168
"Acceptance ratio",0.22702,0.16534,0.21408,0.28732,0.19726,0.71816
"0%",0.0586671778589502,3.80410618254501e-06,5.49808795337337e-06,0.00136463000161147,0.169833015418525,-186.25009058669
"2.5%",0.0855953242378282,7.67621985969845e-05,0.00560522486356978,0.255571168199046,0.298292406644573,-177.333437982715
"5%",0.0908727417134941,0.00017287798061353,0.0121304299993621,0.369738509372921,0.319441079099802,-176.528303091878
"7.5%",0.0946552082688836,0.000271043832414593,0.0185512874533521,0.443967316895608,0.337959034192689,-176.029583259468
"10%",0.0974173235938996,0.000366537721976205,0.0262049842794934,0.509099169755041,0.350626813668239,-175.655187021476
"12.5%",0.0998289940362505,0.000444684339321436,0.0343072801089915,0.559632351440877,0.361674168387333,-175.361266662574
"15%",0.101566393138667,0.000551266314076998,0.0424581703665214,0.600516933536799,0.370944107018987,-175.133441695927
"17.5%",0.103563488782388,0.000682151364676148,0.0513488111848422,0.632466919481995,0.380253395529694,-174.928070547633
"20%",0.10518473436798,0.000789494121210834,0.062075851837161,0.661498489616525,0.388661324968016,-174.728449936967
"22.5%",0.107071527825296,0.000889164169162139,0.0706776044380762,0.688962207867922,0.397089346147039,-174.566580396781
"25%",0.108674235757997,0.000982594184701412,0.0815793404138836,0.710037462638676,0.404756700150607,-174.402497748941
"27.5%",0.110205441313632,0.00110286748545976,0.0937373688933026,0.731790974969219,0.411618754212791,-174.257228190182
"30%",0.111595175536876,0.00122095272516125,0.106316299516016,0.751328964063887,0.419536013518472,-174.127948822168
"32.5%",0.112927430871642,0.00134006344125082,0.119364267182103,0.767205372477038,0.427451548858605,-173.998243954525
"35%",0.114408156458069,0.00145971683679505,0.134012727997359,0.783043937842924,0.434245157090033,-173.88233493576
"37.5%",0.115856630994647,0.00160490256378312,0.146705246229048,0.796463138095839,0.441423560888377,-173.770037290776
"40%",0.117231198831648,0.00174270119081336,0.165415981116945,0.812358142304808,0.448339479291411,-173.674423812719
"42.5%",0.118442881065036,0.00189841044122971,0.182067988819887,0.824432321778496,0.455570129112488,-173.577062643656
"45%",0.119785722062406,0.00206597809380868,0.198460174874581,0.836935450953191,0.462922209045984,-173.482937363324
"47.5%",0.121112342531318,0.00224497734971182,0.215320221910433,0.847425920250485,0.470398826107184,-173.388975450599
"50%",0.122503007927257,0.00240471244194571,0.236459503464327,0.856220241822057,0.47752767884851,-173.296614658549
"52.5%",0.123713999424273,0.00257911379007721,0.255419643196047,0.868483509621175,0.484458950520606,-173.201533318224
"55%",0.124968499163224,0.00274286410261264,0.277694332955057,0.877398123726445,0.491143491800809,-173.116557047565
"57.5%",0.12625072068069,0.00294281903337358,0.303382188366012,0.885899098988282,0.499266999351848,-173.023620978108
"60%",0.127728818096701,0.00317875487835933,0.326784606498506,0.89409541325311,0.506469527892417,-172.941577927884
"62.5%",0.128998931762248,0.00339960848430458,0.352598866035244,0.902425114755801,0.514026464979598,-172.857527959059
"65%",0.130505040697455,0.00365233357196611,0.379952641008436,0.911308054817288,0.523715123800377,-172.775316248384
"67.5%",0.131953728849394,0.00390321607063892,0.412748824595106,0.918544489761395,0.534040153322276,-172.697175202827
"70%",0.13363103451517,0.00418829887578834,0.444828946934581,0.925969718197471,0.543285930833433,-172.614384074447
"72.5%",0.135404014032825,0.00445497591259617,0.479125839916604,0.933063911099102,0.553560625303108,-172.540603462653
"75%",0.137202278430492,0.00478521750536214,0.514883655248371,0.938824901914193,0.563464983589291,-172.461924524162
"77.5%",0.139029340084038,0.00517298848295255,0.553124533194203,0.946769790567058,0.575202918573104,-172.379851924933
"80%",0.140802207878859,0.00557843762926228,0.592129724044657,0.953071550211365,0.588094447641263,-172.296667446518
"82.5%",0.142922938028808,0.00607084388901298,0.633112353623243,0.959883925669513,0.601694925834994,-172.209293877049
"85%",0.145101573039841,0.00655698110500195,0.676460873271828,0.966332297782192,0.617217813210263,-172.124781014407
"87.5%",0.14760272047246,0.00716348327223469,0.725501089314364,0.972413403565562,0.634286217267098,-172.039389899084
"90%",0.15071166526465,0.00790422441008368,0.775188332032761,0.978187285548195,0.653789154417493,-171.942217528975
"92.5%",0.154845614318482,0.00881199167541866,0.824167622331488,0.984104653998217,0.682533962280582,-171.836008587321
"95%",0.159814819588527,0.0102437757094498,0.878619598411833,0.989327732806314,0.715664773565477,-171.712664839563
"97.5%",0.167482561959883,0.0123830793842483,0.935605217039881,0.995079641148294,0.775917273300334,-171.563461532872
"100%",0.220641717035263,0.0442922085060831,0.999966971501507,0.999954872716641,1.23823773352964,-171.217481582495
