"","Position","C.T","G.A"
"1",1,0.916553098916054,0
"2",2,0.872305670089691,0
"3",3,0.814959545248689,0
"4",4,0.749115743716922,0
"5",5,0.683238143786702,0
"6",6,0.625787236262047,0
"7",7,0.581373174101951,0
"8",8,0.550124968454494,0
"9",9,0.529567166494283,0
"10",10,0.516632886183947,0
"11",11,0.508722085471829,0
"12",12,0.503967007540533,0
"13",-12,0.503967007540533,0
"14",-11,0.508722085471829,0
"15",-10,0.516632886183947,0
"16",-9,0.529567166494283,0
"17",-8,0.550124968454494,0
"18",-7,0.581373174101951,0
"19",-6,0.625787236262047,0
"20",-5,0.683238143786702,0
"21",-4,0.749115743716922,0
"22",-3,0.814959545248689,0
"23",-2,0.872305670089691,0
"24",-1,0.916553098916054,0
