"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0632966527201479,0.0205057236660389,0.782112922449439,0.572845415000936,0.251813752133072,-2042.8117794245
"Std.",0.000518105168754303,0.000462998151225334,0.0216635947162012,0.00892241798778033,0.00313706339721506,1.56053917888594
"Acceptance ratio",0.19392,0.2164,0.28538,0.24342,0.184,0.71992
"0%",0.0612544606820479,0.0186091919829104,0.703085433401563,0.538614996635513,0.238618872909254,-2055.06045759455
"2.5%",0.062272832881117,0.0196107027843559,0.74107642033691,0.555713564005939,0.245777629377371,-2046.64867837377
"5%",0.0624469028853967,0.0197442541623958,0.747369658593983,0.558445469790506,0.246680499839852,-2045.78430496767
"7.5%",0.0625459402814875,0.0198369029406781,0.751385725408687,0.560004194880972,0.247268043309129,-2045.29177059906
"10%",0.0626309591572786,0.0199091806687281,0.75466302429426,0.561291823112845,0.247707970321955,-2044.92403499679
"12.5%",0.0627002432259052,0.0199674121843426,0.757490410136095,0.562519288364847,0.248186814541198,-2044.62854271415
"15%",0.0627583959364174,0.0200137393675441,0.759752193792377,0.563584125781071,0.248572078299981,-2044.37680445307
"17.5%",0.0628112404741757,0.020060498726678,0.761772116013511,0.564524512659186,0.248867078364363,-2044.16389649153
"20%",0.0628650213865918,0.0201040122036359,0.76364341283731,0.56536509452948,0.24915474602398,-2043.96098471427
"22.5%",0.0629107965332142,0.0201481693881022,0.76546220624314,0.566138446225564,0.249434373974111,-2043.7837917975
"25%",0.0629499832751967,0.0201899428023119,0.766866845385178,0.56674850269996,0.249730522724662,-2043.61707076177
"27.5%",0.0629877332976496,0.0202232158807803,0.768524600066317,0.567376546137973,0.249960997197625,-2043.46734793642
"30%",0.0630243651720593,0.0202589488445435,0.770381998081997,0.567966673741487,0.250188755886433,-2043.33235340377
"32.5%",0.063056312308259,0.0202946600471755,0.771765273372815,0.568684219122757,0.250396978557322,-2043.20577490251
"35%",0.0630927668298858,0.0203251529627207,0.773331357569903,0.56937968668074,0.250630533668032,-2043.09018452952
"37.5%",0.0631265139054561,0.0203569120994542,0.774796186737712,0.569936800452158,0.250813134423363,-2042.97836452909
"40%",0.0631574939879039,0.0203865198074292,0.776292595194283,0.570531514778098,0.251034771200976,-2042.87205843938
"42.5%",0.063187611656458,0.0204167407963196,0.777432214987273,0.571087299321582,0.251228235448626,-2042.76468357761
"45%",0.0632258111998499,0.0204503668768847,0.778759115220348,0.571645842708729,0.251433163057416,-2042.6660556722
"47.5%",0.0632579847568115,0.0204778643206382,0.780166463596923,0.572144557389324,0.251611913942797,-2042.57684118931
"50%",0.0632924171961007,0.0205054705618792,0.781469907829744,0.572681588990113,0.251818991644483,-2042.48443106648
"52.5%",0.0633293033651196,0.0205350668710865,0.782891205511021,0.573265008586232,0.252031122072695,-2042.39479383582
"55%",0.0633677553452942,0.0205645544915716,0.784263521347742,0.57385711086312,0.252234594215204,-2042.31312975123
"57.5%",0.0634045986931781,0.0205929052082394,0.785690547924829,0.574483092032544,0.252423423411894,-2042.22979203126
"60%",0.0634385020387336,0.0206323147355098,0.78737196321503,0.575060007373566,0.252632491795506,-2042.14591523841
"62.5%",0.0634699894504516,0.0206575658432895,0.788808477857995,0.575589026483916,0.252853715344362,-2042.0679490943
"65%",0.0635029672336698,0.0206880818983138,0.790309538004664,0.576183733398776,0.253054381824583,-2041.9902081473
"67.5%",0.0635452007688731,0.020718871737615,0.791792659992298,0.576840924745682,0.253266374554397,-2041.90599960463
"70%",0.0635796505009466,0.0207535933802051,0.793350752259485,0.57754133007782,0.253479254120903,-2041.82807188163
"72.5%",0.0636148596958234,0.0207890629156336,0.795223755393443,0.578173681433222,0.253674033829917,-2041.74813161227
"75%",0.0636546104596897,0.0208208603615236,0.796693616072249,0.578871056292676,0.253935749468176,-2041.6682032203
"77.5%",0.0636904651267013,0.0208615948799379,0.798492982345305,0.579597967736449,0.254193302671972,-2041.58793285049
"80%",0.0637320675108788,0.0209048323121417,0.800442921464668,0.580462384940726,0.254446141367082,-2041.50313890577
"82.5%",0.0637796053791785,0.0209489446058246,0.802391799440603,0.581301070353469,0.254740739284935,-2041.41719968357
"85%",0.0638327756249947,0.020996485757403,0.804781784786744,0.582293662194695,0.255013440265225,-2041.32173764831
"87.5%",0.0638871583642089,0.0210474335479821,0.807303193782618,0.583373435009319,0.255366769390389,-2041.22946947216
"90%",0.0639582668772038,0.0211037045822625,0.81035281337575,0.584463604276864,0.255795505299977,-2041.13100026994
"92.5%",0.0640302451346052,0.0211760485867004,0.81363444915529,0.585737807437843,0.256237753244859,-2041.03020834756
"95%",0.0641436231040074,0.0212573594795105,0.818313878107607,0.587708857234475,0.256949140806529,-2040.90530362916
"97.5%",0.0643088464005752,0.0213994966357222,0.825505764365913,0.590459900411532,0.258006088296093,-2040.74576862185
"100%",0.065190533204353,0.0222220292829668,0.878179726171011,0.608147521458848,0.264876020147605,-2040.34211972762
