"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.104240716669535,0.0114910153553257,0.866126355102925,0.280727341871596,0.140658789413226,291.695319088231
"Std.",0.00089543033504502,0.00125153988474354,0.00827098487825985,0.00387695838516648,0.00180837168151883,1.58224128935859
"Acceptance ratio",0.28782,0.28898,0.28182,0.1802,0.20504,0.76236
"0%",0.100983104657916,0.00657719074333901,0.833558768325369,0.267037990274209,0.132881185051932,280.689567898848
"2.5%",0.102528279836646,0.00903268950651989,0.850519674415159,0.273154910461323,0.137168055528473,287.79167072496
"5%",0.102779050619982,0.00943582938266627,0.852769655553686,0.274409385270618,0.137695350221447,288.640787134749
"7.5%",0.102942314734847,0.00969646679189784,0.854384019186003,0.275114969681843,0.138055674551898,289.180166410205
"10%",0.103075853013948,0.0098930673675284,0.85564592624806,0.275674191539211,0.138322036806621,289.571773405902
"12.5%",0.103197069361185,0.0100663320856428,0.856579990494342,0.276300318985177,0.138569910674163,289.878410447322
"15%",0.103304320484091,0.0101927639396342,0.857451670529647,0.276757522123718,0.138753621644934,290.129192954312
"17.5%",0.103392264549349,0.0103055400287591,0.858200932951641,0.277112976753317,0.138940288233773,290.338187877986
"20%",0.103481113633257,0.0104122755869633,0.858937336121758,0.277525288680784,0.139128346451346,290.532663965881
"22.5%",0.103562998072483,0.0105222989036732,0.859629236570386,0.277837128603875,0.13929667415339,290.712124661462
"25%",0.103628217203617,0.0106252904196693,0.860372076771991,0.278102809807151,0.139432259011922,290.867865674292
"27.5%",0.103691587902867,0.010733267385598,0.86097554360897,0.278364608238299,0.139570947554957,291.006982489463
"30%",0.103762368305715,0.0108320163431728,0.861670891263956,0.278697217694566,0.13968138881407,291.151044796377
"32.5%",0.103830539788991,0.0109219877072494,0.862229639904697,0.278939464565367,0.139812570900125,291.281994971132
"35%",0.103898772430348,0.0110136327408076,0.862811249328894,0.279168880770458,0.13992872805574,291.40400467932
"37.5%",0.10396115605588,0.0111004606949057,0.863342466943837,0.279431492858806,0.140055747124894,291.515625952005
"40%",0.104012396118581,0.0111823595168284,0.863864425113914,0.279694984334704,0.140189929934129,291.622399017072
"42.5%",0.104071930658721,0.0112678821452009,0.86444983461652,0.279967207720866,0.140291517697327,291.728253100297
"45%",0.104126371726074,0.0113548901853299,0.864979909692677,0.280226467666195,0.140413835092735,291.832038484868
"47.5%",0.104185784680094,0.0114362872816289,0.865471041531846,0.28044389665681,0.140524712140177,291.921950653191
"50%",0.104237971058701,0.0115145130627242,0.866061634810124,0.280730104814495,0.140641765107672,292.012099408572
"52.5%",0.104297726696754,0.0115896079291463,0.866615387386834,0.280939700030991,0.140771715358593,292.101922156368
"55%",0.104350592220032,0.0116563877537001,0.867119290001728,0.281176533724228,0.140898256030299,292.1883538666
"57.5%",0.104410512946526,0.0117424869008321,0.867670640665032,0.281431605262273,0.141018951606138,292.276540324127
"60%",0.104468155873938,0.0118186627463078,0.8681482693872,0.281658732309191,0.141144767671296,292.368573965196
"62.5%",0.104524872067651,0.0118876945647154,0.86873021784254,0.281913099497318,0.141284719993522,292.450032111539
"65%",0.104583330386032,0.0119755964427465,0.869278174582226,0.282174960137861,0.141396054578152,292.535155173988
"67.5%",0.104636478103262,0.0120523812905252,0.869843507038722,0.282452544718445,0.141510509486963,292.619576443075
"70%",0.104691562145843,0.0121359507475377,0.870387536935537,0.282728115784575,0.141649249699835,292.70176266336
"72.5%",0.104755605640141,0.0122362801168444,0.870992451678728,0.282977351221012,0.141746351060983,292.783559631074
"75%",0.104829405430321,0.0123261794773363,0.871625739019447,0.283257144295672,0.141885932571962,292.868179945605
"77.5%",0.104911429436986,0.0124193547229382,0.872365726995779,0.283620656780088,0.142030145096109,292.949180464742
"80%",0.104981881058415,0.012527586572888,0.873161721344369,0.283981592253893,0.142176268550172,293.034005116686
"82.5%",0.105071768855568,0.0126364402636741,0.873936535053906,0.284378465560753,0.142324300662561,293.121159796208
"85%",0.10516454413714,0.0127664306302346,0.874830830169639,0.284791587753765,0.142493901177304,293.210841211375
"87.5%",0.105272493138944,0.0129099227451649,0.875746367847202,0.285203455445195,0.142715771274311,293.304687721362
"90%",0.105397325283648,0.0130917599420578,0.876808234864671,0.285774125255507,0.142943886148616,293.397888382418
"92.5%",0.105553707340003,0.0132804009985085,0.87810734487952,0.286301535891619,0.143257348537808,293.507832095652
"95%",0.105725128991729,0.0135686433387155,0.880055177480798,0.287200715389397,0.143646378486598,293.634324546007
"97.5%",0.106047829977815,0.0139498274009144,0.882899176428184,0.288338224292719,0.144270712226731,293.793280646513
"100%",0.107869641404674,0.0166178268981523,0.895951391858758,0.293414630689832,0.148114814380876,294.19944864372
