"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0316801362010202,0.0219168974949299,0.790431630869201,0.484243147159718,0.251917749402067,-3094.56479343892
"Std.",0.000269288863089443,0.000339237872940075,0.0107547770056634,0.00461115690523892,0.00306565845366661,1.56635719303775
"Acceptance ratio",0.19486,0.27918,0.1632,0.2624,0.1761,0.70162
"0%",0.030594773256532,0.0206194933782099,0.751521628783362,0.466710283648585,0.240319024575942,-3107.28151334323
"2.5%",0.0311561885178708,0.0212547985815668,0.770436127180305,0.475469307136906,0.245867644750082,-3098.44766863747
"5%",0.0312492554598838,0.0213653205071431,0.773492233301917,0.47689326504701,0.246974830517069,-3097.59042606779
"7.5%",0.0312988770558026,0.0214355034384558,0.775398207061989,0.477798849527098,0.247508921385436,-3097.07132247936
"10%",0.0313449029554628,0.0214867301622033,0.776879625077307,0.478452533470019,0.247949567000846,-3096.69045410598
"12.5%",0.0313768776417018,0.0215303664033141,0.777980447189823,0.479027734930081,0.248412838522918,-3096.38265174717
"15%",0.03140532320891,0.0215637113826022,0.779077381351387,0.479509005594616,0.248803524793132,-3096.11529954714
"17.5%",0.031428354353009,0.0215976993720577,0.780182945380479,0.479921574436379,0.24909546289547,-3095.88187947762
"20%",0.0314526861352491,0.0216292144921449,0.781237668920771,0.480310690835649,0.249340460396263,-3095.68681493311
"22.5%",0.0314753653869349,0.0216601641421084,0.782060303483718,0.480710473455494,0.249593810402568,-3095.51240460751
"25%",0.0314978899752706,0.0216854030993389,0.782894635264128,0.481101072952975,0.249817399898464,-3095.35872449706
"27.5%",0.0315206207401084,0.0217152420417304,0.783609173327842,0.4813821081889,0.250091453319039,-3095.22288200916
"30%",0.031539966623843,0.021737821348389,0.784535421728931,0.48168875030511,0.250327082388635,-3095.08735273168
"32.5%",0.0315566866222826,0.0217627936669998,0.785263769707423,0.481988716221589,0.250566098521146,-3094.96011172719
"35%",0.031575623713858,0.0217851438656739,0.786027673269195,0.482303679447869,0.250766765784574,-3094.84138539547
"37.5%",0.0315938181939126,0.0218092130273381,0.786685005641477,0.482624334795903,0.250972447268389,-3094.733545404
"40%",0.0316074125706129,0.0218313214738794,0.787357907384266,0.482920066153887,0.251177870133707,-3094.62898781329
"42.5%",0.0316239602440531,0.0218536689460651,0.787969354503275,0.483223815914156,0.251349339849554,-3094.52556886872
"45%",0.0316423535973949,0.0218724969462507,0.788666041667543,0.483485145697102,0.251565115533942,-3094.42970303584
"47.5%",0.0316576280591085,0.0218912962137469,0.789356349781009,0.483772576016719,0.251734196189617,-3094.33636693846
"50%",0.0316741118232915,0.0219130423767216,0.790025929507617,0.484099735587038,0.251893135799493,-3094.24394093256
"52.5%",0.0316911792654846,0.0219358898269933,0.790827950126337,0.484441326754316,0.252058387753094,-3094.15561755622
"55%",0.0317085909400163,0.0219557529312941,0.79152502843567,0.484730790555253,0.252257090160885,-3094.06547213914
"57.5%",0.0317264766254244,0.0219791044330792,0.79219874063202,0.485027005084257,0.252449606535696,-3093.98129304198
"60%",0.0317448478906611,0.0220008572595544,0.793011594717386,0.485315671739327,0.252611092086327,-3093.89859532919
"62.5%",0.0317598127134679,0.0220236545319319,0.793838389814161,0.48564289931597,0.252859236940485,-3093.815102335
"65%",0.0317770902163107,0.0220441517558217,0.794481890200327,0.485980675852049,0.25309166708979,-3093.73708566319
"67.5%",0.0317964276645425,0.0220686765706289,0.795282418033689,0.486301166648939,0.25328291687617,-3093.65722899385
"70%",0.0318130351060792,0.0220911120167419,0.795987388942275,0.486623442791156,0.253500276187467,-3093.57817961264
"72.5%",0.0318350975512063,0.0221177293163901,0.79678605351808,0.48705036707832,0.253738800390627,-3093.49200256519
"75%",0.0318601576428437,0.0221453809784257,0.797717473818384,0.487427573301439,0.253972508147168,-3093.41083429278
"77.5%",0.0318806234530087,0.0221748399183198,0.798668044272131,0.487772096587285,0.254206958878791,-3093.32683818713
"80%",0.0319043955127209,0.0222037788773172,0.799684599589249,0.488157990560715,0.254436978524074,-3093.24336513716
"82.5%",0.0319285164999724,0.022232187474087,0.800647842914842,0.488577541197761,0.254741585769865,-3093.16254172791
"85%",0.0319576280714607,0.0222695392052118,0.801838712174449,0.48905488157796,0.255034021165507,-3093.0750622036
"87.5%",0.0319884396086477,0.0223102107779602,0.802959914629543,0.489623196590524,0.255398270285468,-3092.9812456809
"90%",0.0320256606421955,0.022354930206389,0.804422135040312,0.490264500042987,0.255822098182103,-3092.88482413908
"92.5%",0.0320715858297032,0.022408741690611,0.806281331369506,0.491041349057923,0.25635083680084,-3092.77847633032
"95%",0.0321346921440223,0.0224741456562414,0.808556482802196,0.491971584247034,0.257062131601412,-3092.6621273963
"97.5%",0.0322233848332594,0.0225958670546608,0.811716987701144,0.493491897868693,0.258054012151547,-3092.51047408017
"100%",0.0327537144895883,0.0232807178247308,0.831482817763666,0.503336030045342,0.26387857792578,-3092.11773199127
