"","Position","C.T","G.A"
"1",1,0.820695793372625,0
"2",2,0.701321982556719,0
"3",3,0.569780409678545,0
"4",4,0.458929141106416,0
"5",5,0.383044468009561,0
"6",6,0.337633104299007,0
"7",7,0.312485064542205,0
"8",8,0.299115746864946,0
"9",9,0.292143084366942,0
"10",10,0.288531459376663,0
"11",11,0.286660945468196,0
"12",12,0.285688736769308,0
"13",-12,0.285688736769308,0
"14",-11,0.286660945468196,0
"15",-10,0.288531459376663,0
"16",-9,0.292143084366942,0
"17",-8,0.299115746864946,0
"18",-7,0.312485064542205,0
"19",-6,0.337633104299007,0
"20",-5,0.383044468009561,0
"21",-4,0.458929141106416,0
"22",-3,0.569780409678545,0
"23",-2,0.701321982556719,0
"24",-1,0.820695793372625,0
